17,1584,18,1,0
18,1585,19,1,0
39,1584,40,2,1
40,1585,41,2,1
61,1584,62,2,1
62,1585,63,2,1
83,1584,84,2,1
84,1585,85,2,1
105,1584,106,2,1
106,1585,107,2,1
127,1584,128,2,1
128,1585,129,2,1
149,1584,150,2,1
150,1585,151,2,1
171,1584,172,2,1
172,1585,173,2,1
193,1584,194,2,1
194,1585,195,2,1
215,1584,216,2,1
216,1585,217,2,1
237,1584,238,2,1
238,1585,239,2,1
259,1584,260,2,1
260,1585,261,2,1
281,1584,282,2,1
282,1585,283,2,1
303,1584,304,2,1
304,1585,305,2,1
325,1584,326,2,1
326,1585,327,2,1
347,1584,348,2,1
348,1585,349,2,1
369,1584,370,2,1
370,1585,371,2,1
391,1584,392,2,1
392,1585,393,2,1
413,1584,414,2,1
414,1585,415,2,1
435,1584,436,2,1
436,1585,437,2,1
457,1584,458,2,1
458,1585,459,2,1
479,1584,480,2,1
480,1585,481,2,1
501,1584,502,2,1
502,1585,503,2,1
523,1584,524,2,1
524,1585,525,2,1
545,1584,546,2,1
546,1585,547,2,1
567,1584,568,2,1
568,1585,569,2,1
589,1584,590,2,1
590,1585,591,2,1
611,1584,612,2,1
612,1585,613,2,1
620,1585,598,0,3
631,1585,653,3,0
633,1584,634,2,1
633,1585,655,3,0
634,1585,635,2,1
641,1584,663,3,0
653,1584,675,3,0
654,1584,676,3,0
655,1584,656,2,1
656,1585,657,2,1
662,1584,684,3,0
663,1584,685,3,0
664,1584,686,3,0
675,1584,697,3,0
676,1584,698,3,0
677,1584,678,2,1
678,1585,679,2,1
684,1584,706,3,0
699,1584,700,2,1
700,1585,701,2,1
721,1584,722,2,1
722,1585,723,2,1
743,1584,744,2,1
744,1585,745,2,1
765,1584,766,2,1
766,1585,767,2,1
787,1584,788,2,1
788,1585,789,2,1
809,1584,810,2,1
810,1585,811,2,1
831,1584,832,2,1
832,1585,833,2,1
853,1584,854,2,1
854,1585,855,2,1
875,1584,876,2,1
876,1585,877,2,1
897,1584,898,2,1
898,1585,899,2,1
919,1584,920,2,1
920,1585,921,2,1
941,1584,942,2,1
942,1585,943,2,1
963,1584,964,2,1
964,1585,965,2,1
985,1584,986,2,1
986,1585,987,2,1
1007,1584,1008,2,1
1008,1585,1009,2,1
1029,1584,1030,2,1
1030,1585,1031,2,1
1051,1584,1052,2,1
1052,1585,1053,2,1
1073,1584,1074,2,1
1074,1585,1075,2,1
1095,1584,1096,2,1
1096,1585,1097,2,1
1117,1584,1118,2,1
1118,1585,1119,2,1
1139,1584,1140,2,1
1140,1585,1141,2,1
1161,1584,1162,2,1
1162,1585,1163,2,1
1183,1584,1184,2,1
1184,1585,1185,2,1
1205,1584,1206,2,1
1206,1585,1207,2,1
1227,1584,1228,2,1
1228,1585,1229,2,1
1249,1584,1250,2,1
1250,1585,1251,2,1
1271,1584,1272,2,1
1272,1585,1273,2,1
1293,1584,1294,2,1
1294,1585,1295,2,1
1315,1584,1316,2,1
1316,1585,1317,2,1
1337,1584,1338,2,1
1338,1585,1339,2,1
1359,1584,1360,2,1
1360,1585,1361,2,1
1381,1584,1382,2,1
1382,1585,1383,2,1
1403,1584,1404,2,1
1404,1585,1405,2,1
1425,1584,1426,2,1
1432,1584,1584,4,0
1433,1584,1432,1,2
1434,1584,1433,1,2
1445,1584,1446,2,1
1446,1584,1447,2,1
1447,1584,1448,2,1
1448,1585,1449,2,1
1454,1584,1432,0,3
1455,1584,1433,0,3
1456,1584,1434,0,3
1467,1584,1445,0,3
1468,1584,1446,0,3
1469,1584,1470,2,1
1470,1585,1471,2,1
1476,1584,1454,0,3
1477,1584,1455,0,3
1478,1584,1456,0,3
1489,1584,1467,0,3
1490,1584,1468,0,3
1492,1585,1493,2,1
1513,1584,1514,2,1
1514,1585,1515,2,1
1535,1584,1536,2,1
1536,1585,1537,2,1
1557,1584,1558,2,1
1558,1585,1559,2,1
1579,1584,1580,2,1
1580,1585,1581,2,1
1584,1585,1432,0,4
