0,1585,1562,3,2
1,1584,1563,3,3
4,1584,3,0,1
4,1585,3,0,1
11,1585,12,1,0
12,1584,13,1,0
14,1584,1576,3,3
14,1585,1576,3,3
22,1585,0,0,1
23,1584,1,0,2
26,1584,25,1,2
26,1585,25,1,2
33,1585,34,2,1
34,1584,35,2,1
36,1584,14,0,2
36,1585,14,0,2
44,1585,22,0,2
45,1584,23,0,3
48,1584,47,1,2
48,1585,47,1,2
55,1585,56,2,1
56,1584,57,2,1
58,1584,36,0,3
58,1585,36,0,3
66,1585,44,0,2
67,1584,45,0,3
70,1584,69,1,2
70,1585,69,1,2
77,1585,78,2,1
78,1584,79,2,1
80,1584,58,0,3
80,1585,58,0,3
88,1585,66,0,2
89,1584,67,0,3
92,1584,91,1,2
92,1585,91,1,2
99,1585,100,2,1
100,1584,101,2,1
102,1584,80,0,3
102,1585,80,0,3
110,1585,88,0,2
111,1584,89,0,3
114,1584,113,1,2
114,1585,113,1,2
121,1585,122,2,1
122,1584,123,2,1
124,1584,102,0,3
124,1585,102,0,3
132,1585,110,0,2
133,1584,111,0,3
136,1584,135,1,2
136,1585,135,1,2
143,1585,144,2,1
144,1584,145,2,1
146,1584,124,0,3
146,1585,124,0,3
154,1585,132,0,2
155,1584,133,0,3
158,1584,157,1,2
158,1585,157,1,2
165,1585,166,2,1
166,1584,167,2,1
168,1584,146,0,3
168,1585,146,0,3
176,1585,154,0,2
177,1584,155,0,3
180,1584,179,1,2
180,1585,179,1,2
187,1585,188,2,1
188,1584,189,2,1
190,1584,168,0,3
190,1585,168,0,3
198,1585,176,0,2
199,1584,177,0,3
202,1584,201,1,2
202,1585,201,1,2
209,1585,210,2,1
210,1584,211,2,1
212,1584,190,0,3
212,1585,190,0,3
220,1585,198,0,2
221,1584,199,0,3
224,1584,223,1,2
224,1585,223,1,2
231,1585,232,2,1
232,1584,233,2,1
234,1584,212,0,3
234,1585,212,0,3
242,1585,220,0,2
243,1584,221,0,3
246,1584,245,1,2
246,1585,245,1,2
253,1585,254,2,1
254,1584,255,2,1
256,1584,234,0,3
256,1585,234,0,3
264,1585,242,0,2
265,1584,243,0,3
268,1584,267,1,2
268,1585,267,1,2
275,1585,276,2,1
276,1584,277,2,1
278,1584,256,0,3
278,1585,256,0,3
286,1585,264,0,2
287,1584,265,0,3
290,1584,289,1,2
290,1585,289,1,2
297,1585,298,2,1
298,1584,299,2,1
300,1584,278,0,3
300,1585,278,0,3
308,1585,286,0,2
309,1584,287,0,3
312,1584,311,1,2
312,1585,311,1,2
319,1585,320,2,1
320,1584,321,2,1
322,1584,300,0,3
322,1585,300,0,3
330,1585,308,0,2
331,1584,309,0,3
334,1584,333,1,2
334,1585,333,1,2
341,1585,342,2,1
342,1584,343,2,1
344,1584,322,0,3
344,1585,322,0,3
352,1585,330,0,2
353,1584,331,0,3
356,1584,355,1,2
356,1585,355,1,2
363,1585,364,2,1
364,1584,365,2,1
366,1584,344,0,3
366,1585,344,0,3
374,1585,352,0,2
375,1584,353,0,3
378,1584,377,1,2
378,1585,377,1,2
385,1585,386,2,1
386,1584,387,2,1
388,1584,366,0,3
388,1585,366,0,3
396,1585,374,0,2
397,1584,375,0,3
400,1584,399,1,2
400,1585,399,1,2
407,1585,408,2,1
408,1584,409,2,1
410,1584,388,0,3
410,1585,388,0,3
418,1585,396,0,2
419,1584,397,0,3
422,1584,421,1,2
422,1585,421,1,2
429,1585,430,2,1
430,1584,431,2,1
432,1584,410,0,3
432,1585,410,0,3
440,1585,418,0,2
441,1584,419,0,3
444,1584,443,1,2
444,1585,443,1,2
451,1585,452,2,1
452,1584,453,2,1
454,1584,432,0,3
454,1585,432,0,3
462,1585,440,0,2
463,1584,441,0,3
466,1584,465,1,2
466,1585,465,1,2
473,1585,474,2,1
474,1584,475,2,1
476,1584,454,0,3
476,1585,454,0,3
484,1585,462,0,2
485,1584,463,0,3
488,1584,487,1,2
488,1585,487,1,2
495,1585,496,2,1
496,1584,497,2,1
498,1584,476,0,3
498,1585,476,0,3
506,1585,484,0,2
507,1584,485,0,3
510,1584,509,1,2
510,1585,509,1,2
517,1585,518,2,1
518,1584,519,2,1
520,1584,498,0,3
520,1585,498,0,3
528,1585,506,0,2
529,1584,507,0,3
532,1584,531,1,2
532,1585,531,1,2
539,1585,540,2,1
540,1584,541,2,1
542,1584,520,0,3
542,1585,520,0,3
550,1585,528,0,2
551,1584,529,0,3
554,1584,553,1,2
554,1585,553,1,2
561,1585,562,2,1
562,1584,563,2,1
564,1584,542,0,3
564,1585,542,0,3
572,1585,550,0,2
573,1584,551,0,3
576,1584,575,1,2
576,1585,575,1,2
583,1585,584,2,1
584,1584,585,2,1
