0,1584,1,0,0
0,1585,1,0,0
1,1584,2,1,0
1,1585,2,1,0
2,1584,3,1,0
2,1585,1564,3,3
3,1584,1565,3,3
3,1585,1565,3,3
4,1584,1566,3,3
4,1585,1566,3,3
5,1584,1567,3,3
5,1585,1567,3,3
6,1584,5,0,1
6,1585,5,0,1
7,1584,6,0,1
7,1585,6,0,1
8,1584,7,0,1
8,1585,7,0,1
9,1584,8,0,1
9,1585,8,0,1
10,1584,9,0,1
10,1585,9,0,1
11,1584,10,0,1
11,1585,10,0,1
12,1584,11,0,1
12,1585,11,0,1
13,1584,12,0,1
13,1585,14,1,0
14,1584,15,1,0
14,1585,15,1,0
15,1584,16,1,0
15,1585,16,1,0
16,1584,1578,3,3
16,1585,1578,3,3
17,1584,1579,3,3
17,1585,1579,3,3
18,1584,1580,3,3
18,1585,1580,3,3
19,1584,20,1,0
19,1585,1581,3,3
20,1584,21,1,0
20,1585,21,1,0
21,1584,0,1,2
21,1585,0,1,2
22,1584,23,1,1
22,1585,23,1,1
23,1584,24,2,1
23,1585,24,2,1
24,1584,25,2,1
24,1585,2,0,2
25,1584,3,0,2
25,1585,3,0,2
26,1584,4,0,2
26,1585,4,0,2
27,1584,5,0,2
27,1585,5,0,2
28,1584,27,1,2
28,1585,27,1,2
29,1584,28,1,2
29,1585,28,1,2
30,1584,29,1,2
30,1585,29,1,2
31,1584,30,1,2
31,1585,30,1,2
32,1584,31,1,2
32,1585,31,1,2
33,1584,32,1,2
33,1585,32,1,2
34,1584,33,1,2
34,1585,33,1,2
35,1584,34,1,2
35,1585,36,2,1
36,1584,37,2,1
36,1585,37,2,1
37,1584,38,2,1
37,1585,38,2,1
38,1584,16,0,2
38,1585,16,0,2
39,1584,17,0,2
39,1585,17,0,2
40,1584,18,0,2
40,1585,18,0,2
41,1584,42,2,1
41,1585,19,0,2
42,1584,43,2,1
42,1585,43,2,1
43,1584,22,2,3
43,1585,22,2,3
44,1584,45,1,1
44,1585,45,1,1
45,1584,46,2,1
45,1585,46,2,1
46,1584,47,2,1
46,1585,24,0,3
47,1584,25,0,3
47,1585,25,0,3
48,1584,26,0,3
48,1585,26,0,3
49,1584,27,0,3
49,1585,27,0,3
50,1584,49,1,2
50,1585,49,1,2
51,1584,50,1,2
51,1585,50,1,2
52,1584,51,1,2
52,1585,51,1,2
53,1584,52,1,2
53,1585,52,1,2
54,1584,53,1,2
54,1585,53,1,2
