18,1584,19,1,0
19,1585,20,1,0
40,1584,41,2,1
41,1585,42,2,1
62,1584,63,2,1
63,1585,64,2,1
84,1584,85,2,1
85,1585,86,2,1
106,1584,107,2,1
107,1585,108,2,1
128,1584,129,2,1
129,1585,130,2,1
150,1584,151,2,1
151,1585,152,2,1
172,1584,173,2,1
173,1585,174,2,1
194,1584,195,2,1
195,1585,196,2,1
216,1584,217,2,1
217,1585,218,2,1
238,1584,239,2,1
239,1585,240,2,1
260,1584,261,2,1
261,1585,262,2,1
282,1584,283,2,1
283,1585,284,2,1
304,1584,305,2,1
305,1585,306,2,1
326,1584,327,2,1
327,1585,328,2,1
348,1584,349,2,1
349,1585,350,2,1
370,1584,371,2,1
371,1585,372,2,1
392,1584,393,2,1
393,1585,394,2,1
414,1584,415,2,1
415,1585,416,2,1
436,1584,437,2,1
437,1585,438,2,1
458,1584,459,2,1
459,1585,460,2,1
480,1584,481,2,1
481,1585,482,2,1
502,1584,503,2,1
503,1585,504,2,1
524,1584,525,2,1
525,1585,526,2,1
546,1584,547,2,1
547,1585,548,2,1
568,1584,569,2,1
569,1585,570,2,1
590,1584,591,2,1
591,1585,592,2,1
612,1584,613,2,1
613,1585,614,2,1
619,1585,641,3,0
620,1585,642,3,0
632,1585,654,3,0
633,1585,655,3,0
634,1584,635,2,1
635,1585,636,2,1
641,1584,663,3,0
641,1585,663,3,0
642,1584,664,3,0
643,1584,665,3,0
643,1585,665,3,0
654,1584,676,3,0
654,1585,676,3,0
655,1584,677,3,0
656,1584,657,2,1
657,1585,658,2,1
663,1584,685,3,0
664,1584,686,3,0
665,1584,687,3,0
676,1584,698,3,0
677,1584,699,3,0
678,1584,679,2,1
679,1585,680,2,1
685,1584,707,3,0
698,1584,720,3,0
700,1584,701,2,1
701,1585,702,2,1
722,1584,723,2,1
723,1585,724,2,1
744,1584,745,2,1
745,1585,746,2,1
766,1584,767,2,1
767,1585,768,2,1
788,1584,789,2,1
789,1585,790,2,1
810,1584,811,2,1
811,1585,812,2,1
832,1584,833,2,1
833,1585,834,2,1
854,1584,855,2,1
855,1585,856,2,1
876,1584,877,2,1
877,1585,878,2,1
898,1584,899,2,1
899,1585,900,2,1
920,1584,921,2,1
921,1585,922,2,1
942,1584,943,2,1
943,1585,944,2,1
964,1584,965,2,1
965,1585,966,2,1
986,1584,987,2,1
987,1585,988,2,1
1008,1584,1009,2,1
1009,1585,1010,2,1
1030,1584,1031,2,1
1031,1585,1032,2,1
1052,1584,1053,2,1
1053,1585,1054,2,1
1074,1584,1075,2,1
1075,1585,1076,2,1
1096,1584,1097,2,1
1097,1585,1098,2,1
1118,1584,1119,2,1
1119,1585,1120,2,1
1140,1584,1141,2,1
1141,1585,1142,2,1
1162,1584,1163,2,1
1163,1585,1164,2,1
1184,1584,1185,2,1
1185,1585,1186,2,1
1206,1584,1207,2,1
1207,1585,1208,2,1
1228,1584,1229,2,1
1229,1585,1230,2,1
1250,1584,1251,2,1
1251,1585,1252,2,1
1272,1584,1273,2,1
1273,1585,1274,2,1
1294,1584,1295,2,1
1295,1585,1296,2,1
1316,1584,1317,2,1
1317,1585,1318,2,1
1338,1584,1339,2,1
1339,1585,1340,2,1
1360,1584,1361,2,1
1361,1585,1362,2,1
1382,1584,1383,2,1
1383,1585,1384,2,1
1404,1584,1405,2,1
1405,1585,1406,2,1
1410,1585,1585,4,0
1411,1585,1410,1,2
1412,1585,1411,1,2
1413,1585,1412,1,2
1424,1585,1425,2,1
1425,1585,1426,2,1
1426,1584,1427,2,1
1426,1585,1427,2,1
1427,1585,1428,2,1
1432,1585,1410,0,3
1433,1584,1584,4,0
1433,1585,1411,0,3
1434,1584,1433,1,2
1434,1585,1412,0,3
1435,1584,1434,1,2
1435,1585,1413,0,3
1446,1584,1447,2,1
1446,1585,1424,0,3
1447,1584,1448,2,1
1447,1585,1425,0,3
1448,1584,1449,2,1
1448,1585,1426,0,3
1455,1584,1433,0,3
1456,1584,1434,0,3
1457,1584,1435,0,3
1468,1584,1446,0,3
1469,1584,1447,0,3
1470,1584,1471,2,1
1471,1585,1472,2,1
1477,1584,1455,0,3
1478,1584,1456,0,3
1479,1584,1457,0,3
1490,1584,1468,0,3
1491,1584,1469,0,3
1493,1585,1494,2,1
1514,1584,1515,2,1
1515,1585,1516,2,1
1536,1584,1537,2,1
1537,1585,1538,2,1
1558,1584,1559,2,1
1559,1585,1560,2,1
1580,1584,1581,2,1
1581,1585,1582,2,1
1584,1585,1433,0,4
1585,1584,1410,0,4
