995,1584,994,1,2
995,1585,994,1,2
1005,1584,1027,3,0
1005,1585,1027,3,0
1017,1584,1016,1,2
1017,1585,1016,1,2
1027,1584,1049,3,0
1027,1585,1049,3,0
1039,1584,1038,1,2
1039,1585,1038,1,2
1049,1584,1071,3,0
1049,1585,1071,3,0
1061,1584,1060,1,2
1061,1585,1060,1,2
1071,1584,1093,3,0
1071,1585,1093,3,0
1083,1584,1082,1,2
1083,1585,1082,1,2
1093,1584,1115,3,0
1093,1585,1115,3,0
1105,1584,1104,1,2
1105,1585,1104,1,2
1115,1584,1137,3,0
1115,1585,1137,3,0
1127,1584,1126,1,2
1127,1585,1126,1,2
1137,1584,1159,3,0
1137,1585,1159,3,0
1149,1584,1148,1,2
1149,1585,1148,1,2
1159,1584,1181,3,0
1159,1585,1181,3,0
1171,1584,1170,1,2
1171,1585,1170,1,2
1181,1584,1203,3,0
1181,1585,1203,3,0
1193,1584,1192,1,2
1193,1585,1192,1,2
1203,1584,1225,3,0
1203,1585,1225,3,0
1215,1584,1214,1,2
1215,1585,1214,1,2
1225,1584,1247,3,0
1225,1585,1247,3,0
1237,1584,1236,1,2
1237,1585,1236,1,2
1247,1584,1269,3,0
1247,1585,1269,3,0
1259,1584,1258,1,2
1259,1585,1258,1,2
1269,1584,1291,3,0
1269,1585,1291,3,0
1281,1584,1280,1,2
1281,1585,1280,1,2
1291,1584,1313,3,0
1291,1585,1313,3,0
1303,1584,1302,1,2
1303,1585,1302,1,2
1313,1584,1335,3,0
1313,1585,1335,3,0
1325,1584,1324,1,2
1325,1585,1324,1,2
1335,1584,1357,3,0
1335,1585,1357,3,0
1347,1584,1346,1,2
1347,1585,1346,1,2
1357,1584,1379,3,0
1357,1585,1379,3,0
1369,1584,1368,1,2
1369,1585,1368,1,2
1379,1584,1401,3,0
1379,1585,1401,3,0
1391,1584,1390,1,2
1391,1585,1390,1,2
1401,1584,1423,3,0
1401,1585,1423,3,0
1413,1584,1412,1,2
1423,1584,1445,3,0
1425,1584,1426,2,1
1435,1585,1434,1,2
1445,1585,1423,0,3
1457,1584,1456,1,2
1457,1585,1456,1,2
1467,1584,1445,0,3
1467,1585,1445,0,3
1469,1584,1470,2,1
1479,1584,1478,1,2
1479,1585,1478,1,2
1489,1584,1467,0,3
1489,1585,1467,0,3
1501,1584,1500,1,2
1501,1585,1500,1,2
1511,1584,1489,0,3
1511,1585,1489,0,3
1523,1584,1522,1,2
1523,1585,1522,1,2
1533,1584,1511,0,3
1533,1585,1511,0,3
1545,1584,1544,1,2
1545,1585,1544,1,2
1555,1584,1533,0,3
1555,1585,1533,0,3
1567,1584,1566,1,2
1567,1585,1566,1,2
1577,1584,1555,0,3
1577,1585,1555,0,3
