src des bd delay plr 
0 7 101.733926 0.019894 0.011715
0 1 101.802723 0.019894 0.005988
0 17 103.202963 0.007698 0.006753
0 8 109.068169 0.024669 0.011346
1 2 109.13236 0.019894 0.00601
1 17 102.344677 0.025294 0.00576
1 15 102.123963 0.006943 0.011881
2 3 107.400257 0.019887 0.010111
2 22 109.565696 0.029737 0.008023
2 15 109.492739 0.01433 0.009505
3 4 109.087954 0.019871 0.005678
3 21 102.75663 0.015309 0.009809
3 14 107.709456 0.030606 0.013455
4 5 108.219831 0.019862 0.014413
4 21 105.561955 0.007751 0.014935
4 12 109.321221 0.02469 0.006194
5 6 103.18233 0.019872 0.01388
5 21 109.950162 0.025299 0.011645
5 11 100.492889 0.006946 0.011602
6 7 108.937446 0.019888 0.012313
6 18 108.784925 0.029791 0.010425
6 11 101.103206 0.014267 0.006848
7 17 106.686819 0.015346 0.007166
7 10 105.872676 0.030555 0.011176
8 7 109.577664 0.037212 0.005927
8 9 100.090563 0.019895 0.008236
8 1 100.478587 0.01634 0.011191
8 16 104.11143 0.015181 0.014334
9 10 100.013922 0.019892 0.009196
9 0 108.910042 0.031579 0.013446
9 16 102.549416 0.009204 0.009832
10 11 108.215709 0.01988 0.00875
10 6 104.052883 0.022774 0.010568
10 23 102.962457 0.023629 0.014271
11 12 108.031717 0.019865 0.01085
11 21 104.183033 0.031014 0.011018
12 13 102.783056 0.019865 0.010133
12 5 104.198644 0.016366 0.014935
12 20 109.144098 0.015214 0.010154
13 14 102.591689 0.019881 0.008268
13 4 102.746238 0.031596 0.008609
13 20 100.242603 0.009201 0.010669
14 15 107.667016 0.019893 0.009775
14 2 108.710667 0.022844 0.011768
14 19 107.474577 0.023562 0.011693
15 8 100.348255 0.019895 0.008104
15 17 108.500452 0.030995 0.005959
16 7 108.172898 0.029026 0.012109
16 17 108.815829 0.019894 0.011349
16 0 107.333091 0.023922 0.006143
17 18 109.211379 0.019894 0.011599
17 8 107.870034 0.025399 0.005015
18 19 105.601376 0.019887 0.010891
18 14 104.011566 0.029951 0.012026
18 7 105.526659 0.0168 0.012439
19 20 105.976712 0.019871 0.011195
19 13 104.729603 0.012926 0.008499
19 7 105.63139 0.030901 0.010509
20 21 101.644582 0.019862 0.013233
20 4 106.300545 0.023933 0.014399
21 22 107.368947 0.019872 0.008046
21 12 101.832115 0.025417 0.008132
22 23 109.12664 0.019888 0.006426
22 10 104.803787 0.030005 0.009938
22 3 107.720698 0.016723 0.007447
23 16 102.60687 0.019894 0.013441
23 9 106.863954 0.012994 0.00622
23 3 104.505816 0.03085 0.006624
