src des bd delay plr 
0 7 101.558224 0.019894 0.006938
0 1 107.994799 0.019894 0.00629
0 17 103.445257 0.008002 0.011978
0 8 103.050508 0.024343 0.008228
1 2 100.179279 0.019894 0.005426
1 17 105.641038 0.026092 0.014053
1 15 101.26535 0.005678 0.012682
2 3 104.917493 0.019887 0.010302
2 22 100.284914 0.029155 0.009039
2 15 100.783077 0.01517 0.006509
3 4 102.306978 0.01987 0.008905
3 21 101.800967 0.014148 0.012427
3 14 108.0941 0.031008 0.012359
4 5 105.432944 0.019862 0.009849
4 21 100.63574 0.008052 0.006143
4 12 101.029431 0.024366 0.010653
5 6 108.086034 0.019873 0.005608
5 21 103.190934 0.026095 0.012725
5 11 105.324742 0.005686 0.008351
6 7 105.697262 0.019889 0.01331
6 18 101.542066 0.029211 0.006132
6 11 108.425988 0.015109 0.011977
7 17 107.42932 0.014186 0.008684
7 10 109.066474 0.030957 0.008851
8 7 102.059468 0.03657 0.009813
8 9 106.408143 0.019895 0.013591
8 1 104.822628 0.017082 0.014504
8 16 108.807719 0.014646 0.011506
9 10 102.496298 0.019892 0.00552
9 0 107.572918 0.031969 0.01214
9 16 101.371506 0.010465 0.013169
10 11 107.347226 0.019879 0.008431
10 6 100.320951 0.022421 0.014021
10 23 108.695344 0.024148 0.012315
11 12 100.402161 0.019864 0.012878
11 21 108.532758 0.030757 0.011426
12 13 100.450435 0.019866 0.011445
12 5 102.855384 0.017105 0.00549
12 20 107.165451 0.014682 0.007383
13 14 106.107562 0.019881 0.01062
13 4 104.989104 0.031985 0.007404
13 20 108.156352 0.010459 0.013112
14 15 109.540781 0.019893 0.007365
14 2 108.130001 0.022492 0.006691
14 19 101.234849 0.024082 0.014702
15 8 104.886462 0.019894 0.014073
15 17 102.183625 0.030736 0.009424
16 7 106.973052 0.028094 0.007055
16 17 101.093487 0.019894 0.009551
16 0 100.211199 0.023195 0.01028
17 18 109.844041 0.019894 0.014183
17 8 101.62608 0.025882 0.005527
18 19 109.636563 0.019887 0.010509
18 14 109.134722 0.029684 0.013448
18 7 103.831961 0.016942 0.008582
19 20 104.96211 0.01987 0.007273
19 13 105.103486 0.012294 0.010715
19 6 100.814402 0.031405 0.014189
20 21 101.30117 0.019862 0.010949
20 4 101.699968 0.023208 0.005711
21 22 104.152136 0.019873 0.01376
21 12 107.934173 0.025898 0.010774
22 23 101.836458 0.019889 0.005253
22 10 104.139663 0.029738 0.014952
22 3 100.940281 0.016865 0.007064
23 16 108.812697 0.019894 0.006306
23 9 102.838806 0.012365 0.013063
23 2 107.758594 0.03136 0.011865
