src des bd delay plr 
0 7 108.904626 0.019888 0.008737
0 1 109.803211 0.019894 0.006959
0 18 108.248444 0.01598 0.007203
0 11 101.020506 0.030353 0.010016
1 2 107.547281 0.019894 0.009854
1 18 105.505489 0.007622 0.010009
1 9 109.781702 0.024873 0.011153
2 3 104.71457 0.019894 0.014576
2 18 100.494694 0.024865 0.006517
2 8 108.392386 0.007637 0.009354
3 4 102.141152 0.019887 0.008997
3 23 103.545178 0.030069 0.010672
3 8 106.511173 0.013896 0.011632
4 5 102.737187 0.019871 0.013422
4 22 103.586814 0.015943 0.011012
4 15 107.869755 0.030405 0.010739
5 6 101.068026 0.019862 0.008089
5 22 108.287467 0.007676 0.014126
5 13 108.263691 0.024894 0.009419
6 7 104.568989 0.019872 0.010538
6 22 108.388915 0.024871 0.00959
6 12 100.19046 0.007638 0.010919
7 19 105.387438 0.030122 0.01398
7 12 106.855608 0.013831 0.011524
8 7 100.483849 0.050079 0.009042
8 9 101.769705 0.019895 0.012279
8 18 104.184999 0.031158 0.011464
9 10 102.100556 0.019895 0.010049
9 2 106.773981 0.01596 0.007861
9 17 108.436557 0.015511 0.011104
10 11 106.780588 0.019892 0.009437
10 1 108.383434 0.031384 0.011036
10 17 100.25145 0.008512 0.006604
11 12 108.387561 0.01988 0.012257
11 7 104.597231 0.022995 0.0146
11 16 105.911032 0.023368 0.01206
12 13 102.335986 0.019865 0.01296
12 22 103.145931 0.031177 0.009174
13 14 101.446641 0.019865 0.006609
13 6 107.182903 0.015988 0.014847
13 21 100.024221 0.015542 0.008971
14 15 106.541561 0.01988 0.011137
14 5 108.500733 0.031402 0.012383
14 21 104.897022 0.00851 0.014802
15 8 105.544448 0.019893 0.012532
15 3 109.225293 0.023064 0.007153
15 20 100.712205 0.0233 0.013506
16 7 107.73045 0.041487 0.014261
16 17 102.684822 0.019894 0.011171
16 10 106.772681 0.013378 0.009989
16 4 105.351449 0.0305 0.010283
17 18 105.245127 0.019894 0.011743
17 1 102.617108 0.024334 0.007535
18 19 102.157694 0.019894 0.006032
18 9 106.670773 0.025156 0.012584
19 20 102.934103 0.019887 0.011352
19 15 109.852929 0.03012 0.007157
19 0 104.461087 0.016766 0.010138
20 21 107.609385 0.019871 0.008469
20 14 104.993955 0.013311 0.006562
20 0 107.601907 0.030551 0.008973
21 22 106.631313 0.019862 0.005478
21 5 100.892733 0.024343 0.009794
22 23 104.975538 0.019872 0.010524
22 13 104.1888 0.025175 0.00608
23 16 100.388021 0.019888 0.013518
23 11 101.954439 0.030173 0.010275
23 4 107.02043 0.016688 0.014523
