src des bd delay plr 
0 7 104.23346 0.019891 0.006287
0 1 107.498271 0.019895 0.014003
0 18 103.722014 0.006956 0.010232
0 10 106.418482 0.032304 0.005625
1 2 106.017858 0.019894 0.012563
1 18 103.173879 0.013364 0.011401
1 8 107.124112 0.018582 0.006922
2 3 100.369047 0.019893 0.011392
2 17 102.580793 0.029617 0.011301
2 8 101.905265 0.003392 0.007693
3 4 104.521865 0.019883 0.005702
3 22 103.880227 0.026048 0.006654
3 8 101.334128 0.021504 0.006889
4 5 104.458729 0.019867 0.013515
4 22 109.468407 0.006901 0.011459
4 14 101.540489 0.032339 0.014138
5 6 100.01336 0.019864 0.012283
5 22 100.502826 0.01338 0.007271
5 12 103.29349 0.018598 0.009615
6 7 107.789916 0.019878 0.012421
6 21 104.099363 0.02963 0.01251
6 12 105.017657 0.003414 0.009713
7 18 102.570661 0.0261 0.012988
7 12 104.749341 0.021455 0.011411
8 7 105.157227 0.047317 0.010761
8 9 106.599048 0.019894 0.007833
8 17 101.894404 0.026897 0.009532
9 10 101.061678 0.019895 0.007154
9 2 104.667309 0.022896 0.009559
9 16 109.293668 0.012768 0.00836
10 11 105.044262 0.019889 0.007468
10 7 100.592351 0.03181 0.010064
10 16 102.686976 0.011496 0.007684
11 12 106.027102 0.019874 0.009249
11 6 101.40523 0.016784 0.011834
11 16 106.209764 0.028552 0.013077
12 13 100.165062 0.019863 0.009272
12 21 101.943462 0.026908 0.010355
13 14 103.924539 0.019869 0.007689
13 6 107.748499 0.022896 0.014878
13 20 106.053651 0.012757 0.014062
14 15 101.515885 0.019886 0.006948
14 3 108.737575 0.031857 0.010099
14 20 107.82589 0.011422 0.011805
15 8 102.26836 0.019894 0.007683
15 2 101.011769 0.016841 0.01417
15 20 100.837575 0.028498 0.008565
16 7 105.99744 0.040015 0.008993
16 17 107.917087 0.019895 0.009018
16 2 105.253467 0.032181 0.014673
17 18 106.761454 0.019894 0.005915
17 9 104.548844 0.01392 0.010144
17 1 107.850767 0.019624 0.005235
18 19 103.199913 0.019893 0.011977
18 9 103.743175 0.03004 0.006267
19 20 105.20615 0.019883 0.009848
19 14 107.852264 0.025168 0.007969
19 0 106.264447 0.020038 0.011818
20 21 107.071017 0.019867 0.011156
20 6 101.965894 0.032207 0.008525
21 22 100.030292 0.019864 0.007287
21 13 104.018254 0.013961 0.012454
21 5 102.337514 0.019653 0.014736
22 23 102.095806 0.019878 0.010242
22 13 108.208961 0.03004 0.006586
23 16 109.210837 0.019891 0.009046
23 10 100.167701 0.02523 0.00626
23 4 107.351067 0.019972 0.009742
