src des bd delay plr 
0 7 109.232682 0.019893 0.01166
0 1 109.144974 0.019894 0.007551
0 18 106.046488 0.008019 0.00559
0 8 105.457725 0.029264 0.010617
1 2 106.214593 0.019895 0.009213
1 17 102.93687 0.020025 0.011733
1 8 100.46504 0.013672 0.011543
2 3 102.233265 0.019891 0.007151
2 16 106.46345 0.032428 0.010505
2 15 107.854969 0.011194 0.014081
3 4 101.095854 0.019877 0.01278
3 22 108.775371 0.019243 0.005958
3 15 102.462968 0.025938 0.008584
4 5 106.496335 0.019863 0.014739
4 22 106.808425 0.007969 0.00975
4 12 106.208014 0.029268 0.012457
5 6 109.620893 0.019867 0.007915
5 21 108.669115 0.020053 0.014215
5 12 105.198461 0.013714 0.00509
6 7 102.609851 0.019883 0.008218
6 20 103.676129 0.032453 0.007446
6 11 109.376021 0.011118 0.011754
7 18 106.660292 0.019312 0.011865
7 11 104.793851 0.025877 0.009023
8 7 109.02653 0.042605 0.006222
8 9 109.589026 0.019894 0.008086
8 16 107.8264 0.021869 0.013286
9 10 105.252414 0.019894 0.007908
9 1 102.009875 0.027563 0.009702
9 16 101.474088 0.002156 0.009291
10 11 102.664889 0.019885 0.013636
10 6 103.350463 0.027681 0.013783
10 16 108.452618 0.017885 0.011247
11 12 108.853083 0.019869 0.010911
11 22 101.440886 0.032233 0.013196
12 13 102.756522 0.019863 0.009835
12 20 105.629977 0.021873 0.014844
13 14 103.765308 0.019875 0.005574
13 5 100.545573 0.027572 0.012349
13 20 106.329722 0.002195 0.010564
14 15 108.449486 0.01989 0.005026
14 2 100.605801 0.027737 0.006158
14 20 103.930294 0.01783 0.010234
15 8 109.419341 0.019895 0.013368
15 18 101.54431 0.032198 0.009055
16 7 102.139166 0.035646 0.007904
16 17 107.902322 0.019894 0.0082
16 1 108.941796 0.02913 0.008076
17 18 106.279686 0.019895 0.009016
17 9 106.916142 0.019534 0.008143
17 0 100.883857 0.012248 0.010444
18 19 107.944351 0.019891 0.014439
19 20 103.34669 0.019877 0.01356
19 13 100.903124 0.020358 0.01226
19 7 105.949603 0.026768 0.012048
20 21 109.213273 0.019863 0.007722
20 5 101.282778 0.029146 0.010901
21 22 107.377626 0.019867 0.007349
21 13 101.53985 0.019546 0.012686
21 4 109.634131 0.012269 0.014463
22 23 100.180273 0.019883 0.006156
23 16 107.031521 0.019893 0.014765
23 9 109.180784 0.020408 0.010867
23 3 107.814937 0.026705 0.0116
