src des bd delay plr 
0 7 106.705916 0.019889 0.013304
0 1 102.215598 0.019894 0.012354
0 18 109.803167 0.013992 0.009521
0 11 109.771709 0.031029 0.008526
1 2 105.204309 0.019894 0.011803
1 18 103.479916 0.008073 0.006047
1 9 104.029022 0.024295 0.005368
2 3 109.685364 0.019894 0.006269
2 18 103.86648 0.026227 0.011462
2 8 103.79653 0.005468 0.010203
3 4 104.612244 0.019887 0.006641
3 23 100.43541 0.029062 0.008962
3 8 109.994897 0.015315 0.006919
4 5 102.059748 0.01987 0.009056
4 22 100.317631 0.013954 0.011899
4 15 108.76013 0.031079 0.013379
5 6 105.561336 0.019863 0.008713
5 22 100.875738 0.008122 0.006943
5 13 100.99975 0.024318 0.014047
6 7 109.598053 0.019873 0.005642
6 22 101.223368 0.026229 0.005626
6 12 106.001091 0.005477 0.014973
7 19 104.868119 0.029118 0.012821
7 12 106.177386 0.015255 0.005392
8 7 100.075845 0.049664 0.007541
8 9 106.179262 0.019894 0.008276
8 18 103.906425 0.030698 0.005187
9 10 101.744195 0.019895 0.013746
9 2 103.410649 0.017211 0.013393
9 17 105.530513 0.014566 0.007219
10 11 102.404981 0.019892 0.011403
10 1 107.158569 0.032038 0.005432
10 17 105.098165 0.010674 0.012623
11 12 106.790335 0.019879 0.010758
11 7 103.851289 0.022369 0.011653
11 16 104.202538 0.024239 0.012374
12 13 101.633122 0.019864 0.013864
12 22 104.036107 0.030719 0.013757
13 14 101.209843 0.019866 0.01409
13 6 109.698136 0.017233 0.011361
13 21 102.818738 0.014602 0.012177
14 15 108.796622 0.019882 0.012302
14 5 102.652 0.032054 0.014799
14 21 108.576802 0.010667 0.008048
15 8 106.445893 0.019893 0.011299
15 3 105.584883 0.02244 0.008316
15 20 100.887005 0.024173 0.007245
16 7 105.176475 0.041403 0.007431
16 17 108.279453 0.019894 0.010373
16 10 109.856213 0.01227 0.012831
16 3 101.563913 0.031378 0.00657
17 18 104.582734 0.019894 0.01229
17 1 102.823797 0.023077 0.007765
18 19 104.989769 0.019894 0.012934
18 9 108.38979 0.025968 0.00595
19 20 104.006556 0.019887 0.007276
19 15 108.456243 0.029644 0.011542
19 0 107.82527 0.016975 0.006855
20 21 102.489893 0.01987 0.0139
20 14 105.974691 0.012199 0.007317
20 7 108.662628 0.031423 0.010132
21 22 103.968828 0.019863 0.007808
21 5 105.484815 0.02309 0.010011
22 23 108.321489 0.019873 0.009015
22 13 102.092424 0.025983 0.005305
23 16 103.249205 0.019889 0.007912
23 11 105.109209 0.029699 0.006756
23 4 103.896351 0.016899 0.005667
