src des bd delay plr 
0 7 100.696159 0.019893 0.01197
0 1 102.757077 0.019894 0.014386
0 18 103.049504 0.008165 0.00518
0 8 106.570371 0.029165 0.007198
1 2 109.467105 0.019895 0.01362
1 17 108.915221 0.020084 0.013898
1 8 101.052289 0.01365 0.005129
2 3 103.740142 0.019891 0.010077
2 16 107.040704 0.032464 0.008065
2 15 101.956932 0.011168 0.010485
3 4 108.831819 0.019877 0.014685
3 22 101.256345 0.019153 0.005508
3 15 103.287549 0.026033 0.005577
4 5 103.890706 0.019863 0.007252
4 22 105.069292 0.008116 0.005089
4 12 104.796801 0.029169 0.010755
5 6 100.255694 0.019867 0.007895
5 21 107.542362 0.020112 0.011298
5 12 101.672499 0.013692 0.011572
6 7 107.790805 0.019883 0.010827
6 20 108.717939 0.032489 0.008001
6 11 104.065135 0.011091 0.012728
7 18 103.834284 0.019222 0.010163
7 11 105.234805 0.025973 0.007198
8 7 105.139809 0.042515 0.006327
8 9 103.722014 0.019894 0.013462
8 16 105.934468 0.021736 0.006488
9 10 103.693813 0.019894 0.007597
9 1 109.137131 0.027653 0.007847
9 16 107.313847 0.002014 0.011932
10 11 101.205405 0.019885 0.007114
10 6 100.650968 0.027576 0.010365
10 16 107.624233 0.018023 0.013096
11 12 105.712946 0.019869 0.010842
11 22 107.217477 0.032224 0.005169
12 13 108.636573 0.019863 0.007521
12 20 102.536817 0.02174 0.006063
13 14 109.488667 0.019875 0.013912
13 5 104.588846 0.027662 0.011053
13 20 102.427201 0.002056 0.007549
14 15 107.639014 0.01989 0.011171
14 2 105.041746 0.027632 0.009756
14 20 105.287986 0.017969 0.010658
15 8 102.656795 0.019895 0.009691
15 18 102.138327 0.032189 0.013614
16 7 100.918954 0.03555 0.011188
16 17 102.697746 0.019894 0.011008
16 1 107.928411 0.029071 0.009707
17 18 105.693063 0.019895 0.006849
17 9 103.133214 0.019661 0.010872
17 0 104.008835 0.012106 0.013482
18 19 103.818892 0.019891 0.01406
19 20 102.819247 0.019877 0.010781
19 13 108.809266 0.020215 0.013208
19 7 107.003836 0.026812 0.010413
20 21 104.108737 0.019863 0.010485
20 5 105.014938 0.029086 0.007055
21 22 107.124707 0.019867 0.012836
21 13 101.274716 0.019672 0.006758
21 4 108.19331 0.012128 0.012895
22 23 107.863093 0.019883 0.013952
23 16 108.678474 0.019893 0.006749
23 9 109.616896 0.020266 0.010378
23 3 106.377571 0.026749 0.010519
