src des bd delay plr 
0 7 100.516436 0.019894 0.006958
0 1 104.907162 0.019894 0.005139
0 17 104.319201 0.008193 0.011167
0 8 108.32013 0.024223 0.011224
1 2 103.491883 0.019894 0.011839
1 17 101.048623 0.02644 0.013202
1 15 107.617168 0.005139 0.007149
2 3 104.518002 0.019886 0.008908
2 22 106.26237 0.028917 0.005601
2 15 102.120545 0.015546 0.010001
3 4 102.02471 0.01987 0.01205
3 21 106.422208 0.01365 0.013425
3 14 109.799307 0.031193 0.010979
4 5 105.538938 0.019863 0.011833
4 21 101.218597 0.008242 0.007022
4 11 109.649599 0.02423 0.008312
5 6 104.322175 0.019873 0.009944
5 21 108.963627 0.026441 0.010262
5 11 104.095252 0.005149 0.006732
6 7 105.679115 0.019889 0.009546
6 18 109.104283 0.028973 0.013986
6 11 109.151882 0.015486 0.009648
7 17 106.349036 0.013688 0.012687
7 10 101.674491 0.031143 0.014353
8 7 107.645926 0.036298 0.00705
8 9 109.00962 0.019895 0.006972
8 1 103.729651 0.017417 0.012975
8 16 102.139074 0.014446 0.005435
9 10 102.530889 0.019892 0.01404
9 0 105.752956 0.032149 0.011621
9 16 109.233338 0.011003 0.007841
10 11 104.077304 0.019879 0.010604
10 6 102.887575 0.022291 0.010355
10 23 106.647527 0.024385 0.014839
11 12 109.717018 0.019864 0.007103
11 21 101.363032 0.030662 0.008109
12 13 106.374124 0.019866 0.005218
12 5 100.526975 0.017438 0.012621
12 20 102.013085 0.014483 0.005185
13 14 107.536243 0.019882 0.009211
13 4 108.282896 0.032164 0.01386
13 20 105.624601 0.010995 0.005346
14 15 106.945843 0.019893 0.010436
14 2 109.501704 0.022363 0.006734
14 19 108.621065 0.02432 0.013769
15 8 107.254574 0.019894 0.005212
15 17 103.881695 0.030641 0.010745
16 7 100.481479 0.027687 0.011439
16 17 102.644417 0.019894 0.008083
16 0 101.256993 0.022894 0.011361
17 18 104.27567 0.019894 0.005524
17 8 100.931632 0.026105 0.013812
18 19 104.821619 0.019886 0.014233
18 13 108.569778 0.029583 0.01179
18 7 100.892842 0.017033 0.010942
19 20 105.186614 0.01987 0.01236
19 13 109.823183 0.012055 0.01095
19 6 107.414814 0.031455 0.005686
20 21 107.086841 0.019863 0.007267
20 4 101.339832 0.022908 0.010002
21 22 109.152409 0.019873 0.005243
21 12 106.890555 0.02612 0.014531
22 23 103.704071 0.019889 0.005154
22 9 101.634493 0.029634 0.00763
22 3 107.472812 0.016956 0.005174
23 16 109.442447 0.019894 0.011138
23 9 102.997215 0.012127 0.005142
23 2 109.511209 0.03141 0.010887
