src des bd delay plr 
0 7 104.323632 0.019892 0.00608
0 1 100.303296 0.019895 0.010696
0 18 105.149262 0.005304 0.006776
0 9 106.812678 0.031792 0.0051
1 2 105.537674 0.019894 0.005367
1 18 106.145023 0.015793 0.006387
1 8 107.914858 0.016748 0.005701
2 3 109.626934 0.019893 0.011031
2 17 103.919922 0.03079 0.012695
2 8 107.551893 0.006234 0.014611
3 4 103.506781 0.019881 0.007248
3 22 103.810488 0.024065 0.006792
3 15 106.358755 0.022639 0.010919
4 5 103.792211 0.019866 0.008375
4 22 107.736833 0.005236 0.014768
4 13 108.334394 0.031808 0.011729
5 6 108.964403 0.019864 0.010403
5 22 105.356519 0.015799 0.009168
5 12 108.255822 0.016772 0.007488
6 7 100.576715 0.019879 0.008024
6 21 103.39257 0.030799 0.013993
6 12 102.775098 0.00624 0.014277
7 18 100.397929 0.024122 0.009517
7 11 100.884838 0.022568 0.011653
8 7 108.432846 0.046211 0.010694
8 9 104.122976 0.019894 0.009349
8 17 102.046309 0.025663 0.012096
9 10 107.254085 0.019894 0.009994
9 1 103.883809 0.024479 0.008463
9 16 109.927057 0.009911 0.006081
10 11 104.690031 0.019888 0.010527
10 7 101.315027 0.030775 0.012342
10 16 100.326329 0.01263 0.008607
11 12 101.260023 0.019873 0.013031
11 6 106.159147 0.014732 0.009835
11 23 108.311023 0.029849 0.014642
12 13 106.41329 0.019862 0.006942
12 21 105.496788 0.02568 0.011414
13 14 100.474865 0.019871 0.006444
13 5 100.321164 0.024501 0.010958
13 20 105.156675 0.009906 0.008866
14 15 109.46877 0.019887 0.005239
14 3 102.814513 0.030825 0.006868
14 20 100.45206 0.01256 0.008582
15 8 101.711385 0.019894 0.014202
15 2 108.407347 0.014794 0.014255
15 19 103.912358 0.029795 0.012069
16 7 106.611186 0.039122 0.014142
16 17 108.916983 0.019895 0.009348
16 2 106.881799 0.031865 0.011193
17 18 101.529466 0.019895 0.006776
17 9 108.827681 0.014871 0.013574
17 0 100.325321 0.01895 0.009022
18 19 100.202191 0.019893 0.008672
18 8 102.762334 0.030844 0.010179
19 20 109.122698 0.019881 0.014267
19 14 104.410656 0.023846 0.014366
19 0 105.824389 0.021732 0.011737
20 21 104.506099 0.019866 0.012793
20 6 106.003446 0.031892 0.005254
21 22 101.085693 0.019864 0.005437
21 13 107.595342 0.014905 0.007508
21 4 106.799154 0.018946 0.009864
22 23 106.452434 0.019879 0.010359
22 12 106.330046 0.030864 0.009439
23 16 103.368538 0.019892 0.011757
23 10 100.658414 0.023913 0.007445
23 4 106.580295 0.02167 0.007785
