src des bd delay plr 
0 7 101.100181 0.019886 0.005148
0 1 106.120805 0.019894 0.008669
0 19 107.096168 0.017079 0.013097
0 12 105.435445 0.029436 0.009892
1 2 104.297381 0.019894 0.010776
1 18 102.169624 0.008289 0.010992
1 9 103.644275 0.026206 0.013373
2 3 108.338636 0.019894 0.01208
2 18 101.324282 0.022762 0.01259
2 8 103.968432 0.011241 0.009616
3 4 106.934494 0.019889 0.009401
3 16 107.227145 0.031435 0.005453
3 8 102.387244 0.012028 0.008866
4 5 104.916182 0.019873 0.008863
4 23 101.779812 0.017003 0.014507
4 8 102.515567 0.029487 0.005749
5 6 108.889876 0.019863 0.006273
5 22 107.53586 0.008336 0.012325
5 13 101.844495 0.026221 0.008004
6 7 100.691906 0.01987 0.012518
6 22 107.645967 0.022777 0.00874
6 12 102.562783 0.011233 0.012582
7 20 101.125684 0.03148 0.009688
7 12 104.211376 0.011956 0.007941
8 7 106.656796 0.050559 0.006891
8 9 106.816986 0.019895 0.010786
8 18 108.318173 0.032232 0.006419
9 10 103.388649 0.019894 0.005593
9 2 109.523178 0.014362 0.007327
9 17 108.28649 0.017568 0.007623
10 11 103.420329 0.019893 0.009065
10 1 107.866361 0.030602 0.011622
10 17 103.33073 0.0049 0.014561
11 12 108.227315 0.019882 0.006864
11 7 105.224682 0.024429 0.014589
11 16 103.370097 0.022309 0.014675
12 13 102.348002 0.019866 0.0065
12 22 105.736859 0.032247 0.007651
13 14 102.233949 0.019864 0.008934
13 6 106.565032 0.0144 0.010806
13 21 103.074868 0.017589 0.011387
14 15 105.84548 0.019878 0.006677
14 5 108.190577 0.030623 0.006441
14 21 101.793493 0.004912 0.014094
15 8 107.23298 0.019892 0.005542
15 3 102.322022 0.024494 0.009049
15 20 109.708592 0.022237 0.014767
16 7 106.168706 0.041356 0.006592
16 17 104.921316 0.019894 0.005061
16 10 101.698497 0.015716 0.010938
16 4 106.539196 0.028813 0.011209
17 18 102.351614 0.019894 0.012188
17 1 107.281823 0.026595 0.011921
18 19 107.966391 0.019894 0.012191
18 10 109.870556 0.024054 0.006835
19 20 101.5497 0.019889 0.014978
19 15 100.237116 0.031228 0.013244
19 1 100.34191 0.013467 0.012319
20 21 104.212218 0.019873 0.009375
20 14 109.372665 0.015656 0.010301
20 0 100.643074 0.028869 0.005065
21 22 106.533529 0.019863 0.014361
21 5 107.113593 0.026596 0.006801
22 23 109.652713 0.01987 0.01485
22 14 108.750358 0.02405 0.013988
23 16 109.172664 0.019886 0.01117
23 11 102.103924 0.031278 0.006116
23 5 105.490867 0.013429 0.012217
