src des bd delay plr 
0 7 104.634476 0.019888 0.008786
0 1 100.406212 0.019894 0.005745
0 18 106.144255 0.01664 0.012024
0 11 104.369995 0.030158 0.005564
1 2 109.32698 0.019894 0.007692
1 18 100.671875 0.007615 0.012059
1 9 100.754129 0.025105 0.010789
2 3 103.701962 0.019894 0.013153
2 18 109.05122 0.024425 0.010668
2 8 102.709017 0.008361 0.00699
3 4 100.84908 0.019888 0.008975
3 23 105.944967 0.030425 0.012683
3 8 102.011164 0.013464 0.014845
4 5 107.41017 0.019872 0.006743
4 22 102.914635 0.016603 0.006558
4 15 107.041991 0.030211 0.005685
5 6 101.000864 0.019862 0.008909
5 22 109.13848 0.007668 0.005327
5 13 104.881774 0.025125 0.005785
6 7 106.374146 0.019872 0.006325
6 22 109.757314 0.024433 0.005912
6 12 109.865543 0.00836 0.01365
7 19 105.72832 0.030477 0.010891
7 12 107.491079 0.013398 0.014712
8 7 107.043822 0.050197 0.005018
8 9 103.39597 0.019895 0.007868
8 18 107.830261 0.031343 0.006206
9 10 100.078276 0.019895 0.013836
9 2 106.448668 0.015586 0.011265
9 17 109.22143 0.01588 0.005871
10 11 104.495869 0.019892 0.010262
10 1 106.953134 0.031195 0.014599
10 17 107.783987 0.007788 0.005111
11 12 107.054213 0.01988 0.010041
11 7 100.436119 0.023246 0.01357
11 16 101.154431 0.023115 0.008271
12 13 106.970436 0.019865 0.007378
12 22 103.604114 0.031361 0.009885
13 14 101.500821 0.019865 0.009307
13 6 107.710091 0.015616 0.010956
13 21 105.053951 0.015909 0.005363
14 15 109.059734 0.01988 0.010944
14 5 106.873836 0.031214 0.007757
14 21 101.621733 0.007788 0.009858
15 8 103.231462 0.019892 0.005987
15 3 109.339632 0.023314 0.011416
15 20 100.749272 0.023046 0.011013
16 7 102.763144 0.041488 0.006101
16 17 106.80524 0.019894 0.005359
16 10 104.869923 0.013804 0.007627
16 4 103.835217 0.030142 0.013043
17 18 107.902095 0.019894 0.008756
17 1 105.514924 0.024772 0.010039
18 19 104.280528 0.019894 0.009493
18 9 108.942682 0.02492 0.013436
19 20 107.981822 0.019888 0.008424
19 15 109.378486 0.030311 0.010597
19 1 101.159841 0.016118 0.01303
20 21 106.349559 0.019872 0.006297
20 14 104.879528 0.013739 0.012426
20 0 108.622979 0.030195 0.012791
21 22 106.667595 0.019862 0.010852
21 5 106.456315 0.024779 0.005388
22 23 100.174111 0.019872 0.010157
22 13 100.922607 0.02494 0.010694
23 16 103.326921 0.019888 0.005087
23 11 109.087698 0.030364 0.011451
23 5 100.890328 0.01608 0.009987
