src des bd delay plr 
0 7 102.042138 0.019895 0.010647
0 1 106.175178 0.019894 0.012206
0 17 105.501709 0.014238 0.009201
0 15 103.612171 0.017886 0.013429
1 2 103.064952 0.019893 0.014747
1 16 101.29962 0.030022 0.01318
1 15 108.842533 0.004411 0.013114
2 3 109.762958 0.019882 0.011297
2 21 109.876503 0.02532 0.014068
2 14 102.785625 0.022207 0.010867
3 4 103.138348 0.019866 0.009916
3 21 103.352907 0.006182 0.013683
3 12 109.605033 0.03242 0.013735
4 5 105.739109 0.019864 0.005752
4 21 105.04748 0.01425 0.014999
4 11 106.174024 0.017905 0.006874
5 6 107.572078 0.019878 0.010821
5 20 104.358758 0.030033 0.014777
5 11 103.259053 0.004425 0.010016
6 7 104.830592 0.019892 0.0132
6 17 101.615102 0.025373 0.013526
6 10 109.544668 0.022135 0.010821
7 17 101.706598 0.006242 0.014349
7 8 108.767152 0.032406 0.012591
8 9 100.746777 0.019894 0.013613
8 1 101.097821 0.023682 0.007547
8 23 107.24268 0.011732 0.00605
9 10 103.050001 0.019889 0.012167
9 6 109.11221 0.031408 0.008365
9 23 103.20667 0.011837 0.009808
10 11 102.672836 0.019874 0.008956
10 5 100.744603 0.016012 0.011223
10 23 107.864998 0.029185 0.005344
11 12 101.591908 0.019863 0.008465
11 20 107.719755 0.026434 0.01147
12 13 108.969096 0.01987 0.005328
12 5 107.218292 0.02368 0.012243
12 19 109.504781 0.011723 0.008589
13 14 106.133125 0.019886 0.005939
13 2 102.060544 0.031457 0.012037
13 19 108.575442 0.011764 0.011582
14 15 109.101208 0.019894 0.011277
14 1 103.21749 0.01607 0.012652
14 19 100.005801 0.029133 0.013099
15 8 100.72056 0.019894 0.00623
15 16 100.90561 0.02642 0.013587
16 7 109.006444 0.020521 0.005884
16 17 103.008408 0.019894 0.012323
16 8 109.83652 0.014203 0.009765
16 0 107.38455 0.019382 0.011007
17 18 106.808703 0.019893 0.012529
17 15 103.052946 0.030528 0.010356
18 19 109.769739 0.019882 0.007347
18 13 103.216389 0.024659 0.007979
18 7 108.616304 0.02063 0.012754
19 20 108.487151 0.019866 0.013846
19 5 106.385385 0.032061 0.014073
20 21 109.562931 0.019864 0.012094
20 12 108.761683 0.014242 0.009001
20 4 104.005366 0.019413 0.008171
21 22 105.215005 0.019878 0.01376
21 11 105.725053 0.030549 0.012408
22 23 106.829776 0.019892 0.00743
22 9 108.105308 0.024723 0.011822
22 3 107.512396 0.020566 0.009275
23 16 106.382587 0.019895 0.005628
23 1 106.585657 0.032034 0.006037
