src des bd delay plr 
0 7 100.62354 0.01989 0.013433
0 1 102.707951 0.019895 0.013735
0 18 108.521472 0.009432 0.014434
0 10 102.802792 0.032154 0.008354
1 2 109.253531 0.019894 0.014318
1 18 102.923602 0.010962 0.011344
1 8 101.468385 0.020735 0.007264
2 3 109.079734 0.019894 0.012586
2 17 109.827332 0.028613 0.012552
2 8 100.250719 0.001357 0.006748
3 4 107.780499 0.019884 0.010609
3 23 103.764943 0.027162 0.009864
3 8 101.465679 0.019083 0.006048
4 5 109.978173 0.019868 0.008548
4 22 100.393847 0.009387 0.013622
4 14 109.053501 0.032189 0.010612
5 6 108.762307 0.019863 0.010934
5 22 106.980351 0.01099 0.013038
5 12 102.178671 0.020743 0.009551
6 7 106.343999 0.019876 0.008443
6 21 107.362295 0.028631 0.014124
6 12 109.749397 0.001422 0.00862
7 19 105.366436 0.027224 0.01453
7 12 108.393429 0.019031 0.005217
8 7 103.993581 0.048343 0.009466
8 9 101.930911 0.019894 0.013697
8 17 103.287774 0.028427 0.008538
9 10 104.545812 0.019895 0.012234
9 2 104.85797 0.020638 0.008484
9 17 102.241816 0.013569 0.006579
10 11 101.855672 0.01989 0.008914
10 16 106.564224 0.011068 0.011619
11 12 100.461013 0.019876 0.008208
11 6 104.803196 0.019137 0.005035
11 16 103.656807 0.026778 0.012364
12 13 101.881424 0.019863 0.005385
12 21 100.564319 0.028433 0.009393
13 14 105.802379 0.019868 0.01017
13 6 100.508675 0.020645 0.005411
13 21 102.351446 0.013612 0.010378
14 15 108.719402 0.019884 0.009451
14 20 109.408251 0.010991 0.011777
15 8 105.933459 0.019894 0.005538
15 2 105.985111 0.019189 0.010447
15 20 109.978607 0.026719 0.005315
16 7 103.210499 0.040737 0.008956
16 17 105.464393 0.019895 0.013101
16 3 109.605303 0.032243 0.007525
17 18 101.329631 0.019894 0.013167
17 1 107.436866 0.020632 0.007724
18 19 100.336472 0.019894 0.011149
18 9 105.692428 0.028356 0.012759
19 20 105.10993 0.019884 0.00627
19 14 108.388309 0.026795 0.013829
19 0 101.812805 0.018523 0.014415
20 21 100.278012 0.019868 0.014762
20 7 106.956275 0.032285 0.01018
21 22 100.575357 0.019863 0.006181
21 5 108.403265 0.020656 0.006345
22 23 108.676044 0.019876 0.013979
22 13 109.133878 0.028362 0.014262
23 16 104.444978 0.01989 0.011243
23 10 100.094769 0.026853 0.007503
23 4 108.756334 0.018452 0.012704
