src des bd delay plr 
0 7 106.38327 0.019894 0.011242
0 1 100.870108 0.019894 0.012696
0 17 101.976954 0.007626 0.014832
0 8 109.163315 0.025176 0.007289
1 2 104.619496 0.019894 0.010301
1 17 107.737442 0.024298 0.008568
1 15 102.445176 0.008572 0.012906
2 3 109.331942 0.019888 0.012895
2 22 100.241739 0.03053 0.012411
2 15 107.881675 0.013343 0.008378
3 4 105.722891 0.019872 0.012404
3 22 102.45811 0.01669 0.01108
3 14 106.670768 0.030157 0.013785
4 5 102.555307 0.019862 0.013474
4 21 105.230026 0.00768 0.009051
4 12 103.517561 0.025195 0.014687
5 6 100.021795 0.019871 0.007341
5 21 103.345489 0.024307 0.007766
5 11 105.36111 0.008571 0.011007
6 7 102.198945 0.019887 0.010108
6 18 100.266232 0.030582 0.011063
6 11 109.725542 0.013277 0.011048
7 18 107.605612 0.016767 0.008462
7 10 107.16582 0.030104 0.013166
8 7 107.100176 0.03805 0.014522
8 9 100.407585 0.019895 0.006575
8 1 102.17744 0.015481 0.008047
8 16 103.825911 0.015992 0.014428
9 10 101.491924 0.019893 0.006775
9 0 101.579015 0.031143 0.01356
9 16 105.176625 0.007577 0.01425
10 11 105.645544 0.01988 0.01093
10 6 107.048702 0.023322 0.00994
10 23 103.120538 0.023045 0.014605
11 12 101.374367 0.019865 0.009057
11 21 106.5547 0.031418 0.008443
12 13 102.060005 0.019865 0.013474
12 5 105.895484 0.015512 0.006935
12 20 109.353357 0.016021 0.008439
13 14 103.675789 0.01988 0.008777
13 4 108.090708 0.031162 0.005011
13 20 103.534048 0.007578 0.009089
14 15 109.98153 0.019892 0.009435
14 2 104.329335 0.02339 0.012561
14 19 106.545405 0.022975 0.012338
15 8 105.116984 0.019895 0.008151
15 17 105.63952 0.0314 0.006369
16 7 107.859433 0.030186 0.014228
16 17 101.945373 0.019894 0.008435
16 0 105.773722 0.024902 0.014436
17 18 106.631357 0.019894 0.010261
17 8 108.690026 0.024855 0.006937
18 19 100.729644 0.019888 0.014929
18 14 103.679578 0.03037 0.011463
18 0 104.151517 0.015925 0.009955
19 20 105.140223 0.019872 0.010682
19 13 108.514673 0.013868 0.006019
19 7 104.106206 0.030093 0.005462
20 21 104.808139 0.019862 0.013611
20 4 104.180559 0.024908 0.005536
21 22 104.876597 0.019871 0.007784
21 12 100.978206 0.024875 0.01363
22 23 108.777911 0.019887 0.008771
22 10 105.171281 0.030422 0.00795
22 4 108.69883 0.015888 0.011232
23 16 109.928029 0.019894 0.011461
23 9 106.783581 0.013933 0.013124
23 3 104.28852 0.03004 0.008789
