src des bd delay plr 
0 7 108.304365 0.019895 0.010595
0 1 109.924803 0.019895 0.009683
0 17 100.999668 0.015613 0.008405
0 15 102.822528 0.016873 0.005039
1 2 108.254161 0.019893 0.011444
1 16 106.467233 0.030698 0.005207
1 15 102.553316 0.006024 0.008663
2 3 100.81051 0.019881 0.011674
2 21 101.720388 0.024208 0.014766
2 14 105.34517 0.022582 0.006515
3 4 109.870265 0.019866 0.009526
3 21 104.101785 0.005319 0.007322
3 12 106.610166 0.031874 0.010713
4 5 107.749678 0.019864 0.01097
4 21 107.466176 0.01562 0.013131
4 11 109.624229 0.016897 0.014615
5 6 103.034256 0.019879 0.013488
5 20 100.850837 0.030707 0.012175
5 11 104.433271 0.00603 0.011179
6 7 105.273014 0.019892 0.014567
6 17 104.515067 0.024264 0.009933
6 10 106.49432 0.022511 0.014028
7 17 109.162894 0.005386 0.012822
7 8 108.586159 0.031858 0.009712
8 9 104.081557 0.019894 0.007215
8 0 104.757076 0.024426 0.011966
8 23 103.162307 0.01012 0.008633
9 10 106.463932 0.019888 0.005016
9 6 101.203284 0.030843 0.014909
9 23 100.101205 0.012527 0.011085
10 11 105.389931 0.019873 0.007474
10 5 109.693036 0.014873 0.014502
10 22 102.204556 0.029806 0.012149
11 12 101.860324 0.019862 0.007319
11 20 102.506624 0.025762 0.01379
12 13 108.680235 0.019871 0.005512
12 4 106.661061 0.024449 0.011749
12 19 104.411752 0.010115 0.011551
13 14 105.605493 0.019887 0.005586
13 2 101.052723 0.030893 0.005647
13 19 105.701636 0.012457 0.005328
14 15 102.676859 0.019894 0.013246
14 1 104.786989 0.014935 0.013802
14 18 106.265627 0.029752 0.012732
15 8 103.433247 0.019894 0.014732
15 16 103.220534 0.025745 0.014101
16 7 105.477981 0.019131 0.005348
16 17 107.671615 0.019895 0.005954
16 8 109.842505 0.014783 0.006436
16 0 107.794386 0.019123 0.005039
17 18 102.282031 0.019893 0.00527
17 15 105.994295 0.030802 0.005211
18 19 103.323019 0.019881 0.010736
18 13 107.933601 0.023934 0.013173
18 7 106.073038 0.021602 0.007624
19 20 100.129146 0.019866 0.011841
19 5 104.748001 0.031905 0.006855
20 21 101.024008 0.019864 0.010743
20 12 103.760824 0.014819 0.007288
20 3 107.25784 0.019127 0.005599
21 22 107.774969 0.019879 0.006477
21 11 108.05265 0.030822 0.011041
22 23 109.137209 0.019892 0.005078
22 9 106.497814 0.024001 0.010942
22 3 104.750357 0.02154 0.0148
23 16 102.675656 0.019895 0.011262
23 1 107.91154 0.031879 0.0114
