src des bd delay plr 
0 7 106.375487 0.019893 0.012194
0 1 109.757411 0.019894 0.011342
0 18 105.92835 0.005867 0.005125
0 9 100.267726 0.030624 0.008958
1 2 100.572316 0.019895 0.005545
1 17 103.362688 0.019264 0.012807
1 8 105.744554 0.014409 0.005135
2 3 100.344779 0.019892 0.012342
2 16 105.323625 0.031964 0.012823
2 8 102.192842 0.011107 0.013915
3 4 100.872066 0.019878 0.008723
3 22 102.3916 0.020937 0.013663
3 15 103.738113 0.024432 0.011265
4 5 107.871055 0.019864 0.006303
4 22 103.616902 0.005804 0.012304
4 13 108.703698 0.030645 0.008218
5 6 103.641142 0.019866 0.007355
5 21 104.377589 0.019296 0.007093
5 12 100.4921 0.014446 0.012373
6 7 107.466761 0.019882 0.010401
6 20 100.305076 0.03199 0.008163
6 12 103.340315 0.011099 0.010979
7 18 100.791467 0.021001 0.009287
7 11 101.793804 0.024368 0.005789
8 7 105.606503 0.044082 0.01258
8 9 104.151753 0.019894 0.011361
8 16 106.388924 0.024155 0.013728
9 10 100.031244 0.019894 0.010457
9 1 108.582018 0.026149 0.009049
9 16 107.670885 0.005034 0.006068
10 11 107.43199 0.019886 0.010065
10 6 104.091103 0.029518 0.009125
10 16 106.172821 0.01562 0.012704
11 12 106.783734 0.01987 0.01315
11 6 100.276558 0.012011 0.009626
11 23 103.129097 0.03123 0.008884
12 13 102.557805 0.019863 0.005071
12 20 105.094233 0.024151 0.011332
13 14 108.467311 0.019873 0.008946
13 5 106.587292 0.026164 0.014243
13 20 100.093723 0.005045 0.009905
14 15 102.043261 0.019889 0.010996
14 2 102.014207 0.02957 0.007355
14 20 105.064287 0.01556 0.005992
15 8 101.708722 0.019894 0.013171
15 2 108.621626 0.012083 0.008634
15 19 104.22772 0.03118 0.006638
16 7 105.906792 0.037161 0.008846
16 17 102.809131 0.019894 0.005245
16 1 103.949225 0.030278 0.012037
17 18 109.144161 0.019895 0.012826
17 9 100.476424 0.017483 0.014305
17 0 101.571336 0.01477 0.014204
18 19 102.680544 0.019892 0.012381
18 8 101.845541 0.032185 0.014628
19 20 109.461131 0.019878 0.012754
19 14 101.595623 0.022267 0.009802
19 0 104.593161 0.02494 0.005753
20 21 108.828452 0.019864 0.011352
20 5 107.618013 0.030288 0.007628
21 22 100.429354 0.019866 0.012546
21 13 105.89193 0.017503 0.014431
21 4 101.34019 0.01478 0.011689
22 23 104.65684 0.019882 0.013059
22 12 100.833829 0.0322 0.01191
23 16 100.20753 0.019893 0.011217
23 10 109.383621 0.022339 0.006401
23 4 105.585933 0.024885 0.011477
