src des bd delay plr 
0 7 101.032011 0.019892 0.010206
0 1 107.587194 0.019895 0.007173
0 18 100.641328 0.004951 0.013991
0 9 109.900411 0.031276 0.012427
1 2 105.400907 0.019895 0.008493
1 18 104.55707 0.017344 0.010035
1 8 106.776344 0.015747 0.009328
2 3 108.667314 0.019892 0.005963
2 17 102.431876 0.031613 0.014489
2 8 108.686746 0.008044 0.014504
3 4 108.31213 0.01988 0.009942
3 22 101.607345 0.022863 0.010321
3 15 100.986967 0.023202 0.011333
4 5 101.250512 0.019865 0.010658
4 22 106.470363 0.004879 0.013992
4 13 104.332661 0.031294 0.007828
5 6 103.97253 0.019865 0.01215
5 22 104.517133 0.017345 0.005446
5 12 109.495685 0.015776 0.01286
6 7 103.203225 0.01988 0.011353
6 21 101.598548 0.03162 0.013536
6 12 102.836245 0.008044 0.014462
7 18 100.225092 0.022922 0.012021
7 11 107.424875 0.023134 0.012067
8 7 103.829214 0.045458 0.012224
8 9 103.113439 0.019894 0.006612
8 17 101.668538 0.025021 0.005494
9 10 107.220711 0.019894 0.013267
9 1 102.316387 0.025002 0.012435
9 16 106.473382 0.008105 0.014889
10 11 104.456395 0.019888 0.00893
10 7 104.423209 0.030242 0.009419
10 16 108.310969 0.013614 0.014487
11 12 109.83935 0.019872 0.006521
11 6 106.654099 0.013585 0.005214
11 23 104.641043 0.030278 0.005606
12 13 105.046083 0.019862 0.011436
12 21 107.855306 0.025041 0.00624
13 14 100.043356 0.019872 0.010544
13 5 103.608179 0.025021 0.012809
13 20 104.148546 0.008104 0.006148
14 15 104.284477 0.019888 0.006705
14 3 107.223582 0.030294 0.014513
14 20 102.204468 0.013549 0.012187
15 8 104.069494 0.019894 0.008147
15 2 103.243794 0.01365 0.014027
15 19 100.63795 0.030225 0.011185
16 7 108.335449 0.038461 0.008322
16 17 108.848022 0.019895 0.01089
16 1 100.855672 0.031642 0.008578
17 18 108.477069 0.019895 0.009432
17 9 109.073353 0.015716 0.005235
17 0 101.375886 0.017395 0.010753
18 19 108.322435 0.019892 0.013619
18 8 107.663809 0.03126 0.014382
19 20 104.44721 0.01988 0.011734
19 14 107.617412 0.023155 0.008683
19 0 108.967745 0.022882 0.013061
20 21 108.927582 0.019865 0.011045
20 5 105.216495 0.031648 0.009012
21 22 107.795428 0.019865 0.008788
21 13 108.109316 0.015745 0.006965
21 4 108.931378 0.017396 0.006033
22 23 104.673945 0.01988 0.006069
22 12 106.604218 0.031279 0.013782
23 16 106.618003 0.019892 0.006092
23 10 107.834478 0.023223 0.013546
23 4 103.304848 0.022824 0.01162
