src des bd delay plr 
0 7 103.024277 0.01989 0.009987
0 1 103.832933 0.019895 0.014063
0 18 105.111406 0.009276 0.008929
0 10 101.70742 0.032154 0.006856
1 2 105.401112 0.019894 0.007144
1 18 100.646092 0.011095 0.012598
1 8 102.073607 0.020605 0.010516
2 3 100.952452 0.019894 0.007911
2 17 108.733439 0.028664 0.010654
2 8 101.575304 0.001361 0.008677
3 4 104.927403 0.019884 0.012552
3 23 103.725254 0.027109 0.010753
3 8 104.794138 0.019224 0.008422
4 5 106.179145 0.019868 0.006254
4 22 105.471643 0.009231 0.011045
4 14 105.380758 0.032189 0.005775
5 6 108.430826 0.019863 0.012907
5 22 106.95604 0.011122 0.01084
5 12 107.203481 0.020613 0.012381
6 7 101.389129 0.019876 0.013562
6 21 102.869285 0.028682 0.012759
6 12 109.356057 0.001425 0.008679
7 19 106.863286 0.027171 0.010366
7 12 100.441313 0.019172 0.012005
8 7 105.269632 0.048287 0.005907
8 9 102.585659 0.019894 0.01083
8 17 109.166596 0.028332 0.006836
9 10 101.945597 0.019895 0.007384
9 2 102.616725 0.020768 0.005255
9 17 108.652325 0.013569 0.014898
10 11 105.021845 0.01989 0.010636
10 16 102.375325 0.011068 0.008551
11 12 100.665575 0.019876 0.01252
11 6 103.04467 0.018996 0.009534
11 16 109.833698 0.026878 0.007021
12 13 101.733154 0.019863 0.005632
12 21 104.503533 0.028338 0.006729
13 14 102.882972 0.019868 0.005965
13 6 109.834656 0.020775 0.010227
13 21 101.70279 0.013612 0.007109
14 15 103.328199 0.019884 0.010828
14 20 104.702667 0.010991 0.009709
15 8 107.282754 0.019894 0.010333
15 2 108.706892 0.019048 0.013151
15 20 102.348844 0.02682 0.007642
16 7 108.928626 0.040701 0.009925
16 17 108.075004 0.019895 0.012826
16 3 107.137193 0.032288 0.008395
17 18 108.567646 0.019894 0.013829
17 1 108.502365 0.020561 0.012595
18 19 105.0602 0.019894 0.011683
18 9 108.69394 0.028451 0.014233
19 20 106.903821 0.019884 0.005252
19 14 105.460694 0.026694 0.00831
19 0 100.38698 0.018602 0.009216
20 21 108.220848 0.019868 0.007595
20 7 108.36241 0.03233 0.009953
21 22 107.596365 0.019863 0.010685
21 5 106.88333 0.020586 0.013061
22 23 109.690524 0.019876 0.013786
22 13 109.373012 0.028457 0.007291
23 16 100.168686 0.01989 0.013634
23 10 104.848192 0.026753 0.013115
23 4 109.535076 0.018532 0.013444
