src des bd delay plr 
0 7 100.617604 0.019895 0.008736
0 1 104.710492 0.019894 0.005836
0 17 107.000828 0.009474 0.005709
0 15 102.53086 0.022348 0.005573
1 2 108.652562 0.019894 0.006842
1 16 105.920336 0.028077 0.01116
1 15 108.88498 0.00271 0.008851
2 3 103.929393 0.019885 0.006659
2 22 101.454344 0.027899 0.012604
2 15 105.317105 0.017393 0.013994
3 4 103.889808 0.019869 0.005717
3 21 104.899129 0.01134 0.00588
3 14 105.778452 0.032152 0.005618
4 5 106.168337 0.019863 0.011732
4 21 103.077373 0.009512 0.012688
4 11 108.752687 0.02235 0.01283
5 6 106.102861 0.019875 0.011125
5 21 105.520782 0.028084 0.00613
5 11 104.562685 0.00274 0.007621
6 7 105.971663 0.01989 0.01059
6 18 106.661834 0.027959 0.005774
6 11 105.441364 0.017338 0.00882
7 17 106.170498 0.011381 0.014883
7 10 105.760595 0.032106 0.006512
8 7 105.01755 0.035067 0.011212
8 9 109.531764 0.019895 0.009374
8 1 102.304316 0.019085 0.007291
8 16 108.868034 0.01377 0.011198
9 10 103.214146 0.019891 0.009737
9 7 103.569019 0.03224 0.005484
9 23 109.063388 0.011314 0.009442
10 11 100.263562 0.019877 0.005207
10 5 107.117157 0.02087 0.014632
10 23 104.140009 0.025602 0.013372
11 12 109.217626 0.019864 0.008274
11 20 109.315753 0.029626 0.008839
12 13 109.925965 0.019867 0.011123
12 5 104.195948 0.019098 0.010629
12 20 102.077492 0.013811 0.006689
13 14 106.255479 0.019883 0.010718
13 3 109.07235 0.032274 0.005257
13 19 104.895587 0.011238 0.013876
14 15 102.952887 0.019893 0.009316
14 1 105.412567 0.02092 0.013905
14 19 109.524403 0.02554 0.005453
15 8 106.351561 0.019894 0.010683
15 16 103.708653 0.029624 0.011503
16 7 109.625667 0.025732 0.014216
16 17 101.665836 0.019894 0.005558
16 9 105.281898 0.013488 0.011637
16 0 104.464174 0.021593 0.010121
17 18 103.365518 0.019894 0.014625
17 8 108.016968 0.027246 0.010955
18 19 105.738825 0.019885 0.012852
18 13 108.731762 0.02806 0.012835
18 7 109.249428 0.017684 0.013288
19 20 104.575694 0.019869 0.007044
19 6 109.214852 0.031811 0.009503
20 21 103.382717 0.019863 0.009121
20 13 104.650999 0.013476 0.007204
20 4 108.895332 0.021613 0.009794
21 22 102.825267 0.019875 0.006213
21 12 104.82443 0.027256 0.014002
22 23 107.892177 0.01989 0.005591
22 9 109.458466 0.028115 0.013482
22 3 101.233749 0.01761 0.008322
23 16 109.556826 0.019895 0.012014
23 2 107.863175 0.031768 0.007289
