src des bd delay plr 
0 7 102.222167 0.019895 0.013654
0 1 102.081439 0.019895 0.007148
0 17 109.787385 0.018095 0.01473
0 15 102.466965 0.015315 0.01409
1 2 104.112824 0.019892 0.008682
1 23 109.221135 0.03182 0.011522
1 15 109.318766 0.008918 0.009677
2 3 109.103217 0.01988 0.012696
2 21 107.702104 0.022298 0.011774
2 14 107.070739 0.023519 0.007204
3 4 100.626406 0.019865 0.007131
3 21 109.534779 0.004956 0.007885
3 12 109.379858 0.03108 0.011593
4 5 102.626909 0.019865 0.009393
4 21 105.690805 0.018094 0.006725
4 11 103.269954 0.015347 0.013836
5 6 105.100481 0.019881 0.00619
5 19 100.143026 0.031847 0.005524
5 11 102.808697 0.008916 0.008913
6 7 106.061241 0.019893 0.009914
6 17 103.964708 0.022358 0.012251
6 10 103.274873 0.023452 0.009305
7 17 105.789432 0.005027 0.010986
7 8 106.299529 0.031061 0.011371
8 9 103.799996 0.019894 0.005303
8 0 106.355806 0.025296 0.009998
8 23 103.188848 0.00723 0.013396
9 10 100.762346 0.019887 0.005895
9 6 109.650572 0.030019 0.010813
9 23 108.535337 0.014148 0.007249
10 11 104.431953 0.019871 0.010601
10 5 102.263796 0.013082 0.005841
10 22 103.490856 0.030521 0.01452
11 12 109.306276 0.019862 0.00959
11 20 101.589251 0.024772 0.010068
12 13 104.476496 0.019872 0.012444
12 4 104.755222 0.025315 0.010367
12 19 107.378526 0.007232 0.01059
13 14 107.023269 0.019888 0.007277
13 2 105.781789 0.030072 0.008245
13 19 105.794807 0.014084 0.006883
14 15 101.644852 0.019894 0.013876
14 1 102.910827 0.01315 0.005124
14 18 102.187297 0.03047 0.01025
15 8 102.747587 0.019894 0.010723
15 16 104.75918 0.024751 0.006723
16 7 108.343374 0.016645 0.00899
16 17 105.443894 0.019895 0.010689
16 8 108.899439 0.016181 0.010504
17 18 100.059822 0.019892 0.012011
17 15 105.817594 0.031497 0.007949
18 19 109.031064 0.01988 0.012173
18 13 109.662233 0.022863 0.006856
18 7 108.624713 0.023457 0.008612
19 20 106.753702 0.019865 0.007432
19 4 103.119013 0.031243 0.013236
20 21 109.65273 0.019865 0.011539
20 12 102.520113 0.016208 0.009849
20 3 100.385694 0.016648 0.010005
21 22 101.004301 0.019881 0.010956
21 11 109.793745 0.031514 0.007125
22 23 106.472105 0.019893 0.009428
22 9 102.070859 0.022933 0.014029
22 3 102.329248 0.023399 0.007443
23 16 108.263742 0.019895 0.013799
23 0 109.230838 0.031235 0.014324
