src des bd delay plr 
0 7 104.855805 0.019883 0.005329
0 1 100.68887 0.019893 0.010743
0 19 102.678086 0.019858 0.010857
0 12 108.891684 0.025333 0.009394
1 2 106.130873 0.019894 0.011038
1 19 100.694213 0.0072 0.007366
1 9 109.147914 0.029852 0.014242
2 3 106.909074 0.019895 0.011052
2 18 109.858578 0.019711 0.009024
2 9 101.25726 0.013848 0.01362
3 4 109.190979 0.019891 0.008038
3 17 107.411396 0.032235 0.009517
3 8 101.472201 0.011408 0.00934
4 5 104.649316 0.019877 0.008026
4 23 105.044135 0.019792 0.013333
4 8 103.03167 0.025395 0.005786
5 6 105.57095 0.019864 0.012742
5 23 105.169502 0.007146 0.012665
5 13 109.752689 0.029854 0.00904
6 7 106.378362 0.019867 0.007849
6 22 106.764926 0.019741 0.006547
6 13 101.829994 0.013889 0.010167
7 21 108.839174 0.03226 0.005114
7 12 101.465418 0.011333 0.005781
8 7 108.187486 0.050699 0.008437
8 9 108.215195 0.019895 0.006158
8 20 109.970393 0.031941 0.010643
9 10 108.986829 0.019894 0.00785
9 3 101.78545 0.013092 0.01425
9 17 101.583342 0.02265 0.009808
10 11 104.466919 0.019894 0.006258
10 2 101.414294 0.027052 0.00895
10 17 102.596154 0.003081 0.005079
11 12 106.974062 0.019885 0.006376
11 7 107.484015 0.028301 0.005974
11 17 104.758128 0.017088 0.00568
12 13 102.985268 0.019869 0.014359
12 16 104.248408 0.031988 0.008163
13 14 104.113903 0.019863 0.009446
13 7 105.751026 0.01308 0.011312
13 21 102.733529 0.022651 0.01026
14 15 108.971538 0.019874 0.012708
14 6 104.065982 0.027063 0.007146
14 21 105.255729 0.003106 0.013233
15 8 103.839581 0.01989 0.005518
15 3 108.594163 0.028355 0.014391
15 21 109.42869 0.017032 0.012689
16 7 100.004462 0.040091 0.013527
16 17 106.624933 0.019893 0.012223
16 10 100.111847 0.021242 0.007352
16 5 105.599454 0.026278 0.013994
17 18 102.250524 0.019894 0.007218
17 2 107.152112 0.029496 0.011609
18 19 109.093524 0.019895 0.014653
18 10 105.075916 0.018806 0.010028
18 1 109.153197 0.013094 0.013696
19 20 109.242912 0.019891 0.011307
19 8 101.270687 0.032273 0.013061
20 21 106.31048 0.019877 0.011095
20 14 104.138264 0.021193 0.008836
20 1 108.334427 0.02633 0.010338
21 22 107.537438 0.019864 0.011845
21 6 106.255155 0.02951 0.007419
22 23 106.702962 0.019867 0.012669
22 14 106.968046 0.018821 0.014061
22 5 106.960003 0.01311 0.008417
23 16 107.408387 0.019883 0.008338
23 12 108.195863 0.032308 0.009226
