src des bd delay plr 
0 7 109.851148 0.019895 0.010453
0 1 107.795628 0.019895 0.01224
0 17 108.375108 0.016851 0.00555
0 15 108.974944 0.016049 0.010016
1 2 100.409551 0.019893 0.011195
1 16 104.47551 0.031346 0.00538
1 15 109.765501 0.007471 0.00746
2 3 102.019477 0.01988 0.011932
2 21 106.758084 0.02324 0.012855
2 14 100.290709 0.02301 0.009052
3 4 109.470222 0.019865 0.006998
3 21 107.233431 0.004918 0.005126
3 12 101.663388 0.031447 0.010728
4 5 102.010637 0.019865 0.008887
4 21 105.891478 0.016854 0.011428
4 11 108.668186 0.016077 0.008037
5 6 104.219158 0.01988 0.007208
5 20 103.264114 0.031353 0.005134
5 11 105.349883 0.007472 0.014474
6 7 109.12859 0.019892 0.014222
6 17 100.624399 0.023297 0.005841
6 10 106.16519 0.022941 0.005429
7 17 105.516645 0.00499 0.013584
7 8 105.507259 0.031429 0.011788
8 9 102.232554 0.019894 0.005635
8 0 103.48777 0.024823 0.006872
8 23 107.463949 0.008678 0.012687
9 10 107.705603 0.019888 0.005943
9 6 102.089063 0.0304 0.008558
9 23 100.224314 0.013284 0.005725
10 11 109.540298 0.019872 0.010572
10 5 103.746251 0.013933 0.011073
10 22 102.642539 0.030131 0.007624
11 12 105.739333 0.019862 0.011204
11 20 105.649351 0.025231 0.008153
12 13 105.665537 0.019871 0.011243
12 4 101.598197 0.024843 0.005293
12 19 104.243302 0.008676 0.012187
13 14 104.260489 0.019887 0.005383
13 2 107.256984 0.030452 0.008215
13 19 101.317332 0.013217 0.009599
14 15 101.304464 0.019894 0.013815
14 1 100.352885 0.013998 0.012757
14 18 105.736042 0.030078 0.005803
15 8 101.223229 0.019894 0.014673
15 16 108.64244 0.025213 0.007304
16 7 103.450345 0.017888 0.006567
16 17 104.309306 0.019895 0.012115
16 8 100.106649 0.01543 0.00535
17 18 102.960996 0.019893 0.014708
17 15 101.561064 0.031118 0.00917
18 19 104.441922 0.01988 0.00861
18 13 105.30539 0.023361 0.013213
18 7 104.644014 0.022512 0.010241
19 20 108.787382 0.019865 0.013867
19 5 108.827846 0.031841 0.010399
20 21 105.535306 0.019865 0.005299
20 12 108.693574 0.015461 0.009841
20 3 104.033874 0.017888 0.007982
21 22 102.710585 0.01988 0.012465
21 11 109.755003 0.031137 0.006321
22 23 106.256194 0.019892 0.013961
22 9 107.100544 0.023429 0.006762
22 3 108.941138 0.022452 0.014818
23 16 107.529428 0.019895 0.014271
23 1 103.125193 0.031814 0.009743
