src des bd delay plr 
0 7 106.754927 0.019891 0.00984
0 1 107.3931 0.019895 0.009124
0 18 101.975926 0.008815 0.012649
0 10 102.239503 0.032161 0.01276
1 2 103.144605 0.019894 0.00927
1 18 109.568416 0.011501 0.006672
1 8 104.306392 0.020216 0.012608
2 3 102.688559 0.019894 0.012409
2 17 106.620563 0.028824 0.006756
2 8 109.448122 0.001516 0.010505
3 4 101.174366 0.019884 0.007105
3 23 103.667735 0.026954 0.010311
3 8 104.326845 0.019649 0.009063
4 5 102.751223 0.019868 0.00757
4 22 100.938739 0.008768 0.005028
4 14 101.3482 0.032196 0.009519
5 6 100.423991 0.019863 0.014534
5 22 103.874553 0.011526 0.013274
5 12 102.66676 0.020225 0.006991
6 7 105.763487 0.019876 0.008419
6 21 106.924663 0.028841 0.013872
6 12 101.705976 0.001573 0.010087
7 19 104.617544 0.027017 0.009369
7 12 100.561969 0.019598 0.011161
8 7 107.72298 0.048116 0.010009
8 9 106.821842 0.019894 0.009045
8 17 101.132415 0.02805 0.012352
9 10 109.489325 0.019895 0.014109
9 2 108.9548 0.021162 0.005628
9 17 103.293552 0.013585 0.010385
10 11 103.209387 0.01989 0.014881
10 16 107.52365 0.011089 0.012837
11 12 103.769225 0.019876 0.012943
11 6 105.2343 0.018574 0.012096
11 16 103.679268 0.027183 0.010404
12 13 107.550551 0.019863 0.011096
12 21 102.776914 0.028058 0.01488
13 14 100.34672 0.019868 0.013508
13 6 105.321862 0.021168 0.011869
13 21 100.529288 0.013628 0.005452
14 15 102.444275 0.019884 0.011453
14 20 108.478403 0.011012 0.007576
15 8 104.119474 0.019894 0.014563
15 2 108.15103 0.018627 0.006148
15 20 108.987817 0.027126 0.011276
16 7 105.125528 0.040589 0.008263
16 17 107.935164 0.019895 0.005164
16 3 101.884356 0.03243 0.006236
17 18 106.753402 0.019894 0.01096
17 1 109.920665 0.020357 0.011381
18 19 108.270884 0.019894 0.00791
18 9 104.117272 0.02874 0.006249
19 20 108.193955 0.019884 0.014825
19 14 106.496455 0.026395 0.005747
19 0 109.07524 0.018847 0.009212
20 21 103.317617 0.019868 0.006212
20 7 100.922292 0.032471 0.007486
21 22 109.745081 0.019863 0.011615
21 5 102.58373 0.020383 0.007893
22 23 108.284444 0.019876 0.008423
22 13 108.793309 0.028745 0.012846
23 16 108.471807 0.019891 0.010718
23 10 102.032108 0.026454 0.006885
23 4 105.37829 0.018777 0.013198
