src des bd delay plr 
0 7 109.655779 0.019881 0.00718
0 1 101.151998 0.019893 0.006647
0 19 108.010401 0.021639 0.007544
0 12 106.307372 0.023909 0.012344
1 2 101.143658 0.019894 0.00942
1 19 104.052944 0.005362 0.014778
1 10 109.583003 0.030814 0.012662
2 3 109.935209 0.019895 0.013723
2 19 102.637065 0.019079 0.008377
2 9 100.702567 0.014808 0.011769
3 4 103.351217 0.019892 0.007271
3 17 100.356292 0.031875 0.00957
3 9 106.545357 0.01006 0.00575
4 5 101.16303 0.019879 0.008466
4 23 107.708726 0.021577 0.012291
4 8 104.633812 0.023975 0.011284
5 6 109.851506 0.019864 0.012447
5 23 107.266726 0.005294 0.013228
5 14 100.785393 0.030834 0.006429
6 7 101.943336 0.019866 0.008891
6 23 106.669795 0.019075 0.010165
6 13 101.08807 0.014843 0.014826
7 21 108.898625 0.031901 0.005998
7 13 105.640285 0.010055 0.012379
8 7 109.274585 0.050426 0.006317
8 9 107.358457 0.019894 0.014257
8 3 104.144843 0.012556 0.011785
8 20 100.496656 0.030823 0.013417
9 10 107.992496 0.019894 0.00689
9 18 109.501567 0.024441 0.008502
10 11 101.129153 0.019894 0.009742
10 2 101.334874 0.025721 0.007573
10 17 108.822241 0.006084 0.01125
11 12 104.32494 0.019887 0.010915
11 0 100.634001 0.029764 0.0118
11 17 100.862756 0.014894 0.01201
12 13 101.048815 0.019871 0.006666
12 7 107.152408 0.012487 0.014486
12 16 101.381823 0.030874 0.005344
13 14 100.904911 0.019862 0.006712
13 22 109.680163 0.024463 0.005003
14 15 109.776392 0.019873 0.008902
14 6 108.492501 0.025738 0.013058
14 21 101.08443 0.00609 0.005364
15 8 105.338226 0.019888 0.008998
15 4 107.768157 0.029818 0.008156
15 21 104.431264 0.014833 0.007666
16 7 106.354802 0.039157 0.011724
16 17 109.095407 0.019893 0.010814
16 11 107.734837 0.022598 0.010782
16 5 107.253056 0.024167 0.005168
17 18 104.713025 0.019895 0.00808
17 2 105.397111 0.030724 0.008197
18 19 101.618847 0.019895 0.014641
18 10 101.373274 0.016837 0.011077
18 1 103.964461 0.015665 0.014798
19 20 106.683433 0.019892 0.009763
19 9 100.20677 0.031839 0.014798
20 21 105.22802 0.019879 0.01043
20 15 101.606984 0.022527 0.005927
20 1 105.024746 0.024223 0.008648
21 22 104.778571 0.019864 0.013599
21 6 100.514148 0.030733 0.011311
22 23 108.292855 0.019866 0.012801
22 14 104.167518 0.016861 0.009142
22 5 107.202877 0.015671 0.00995
23 16 103.759841 0.019881 0.012557
23 13 105.899072 0.031855 0.009351
