src des bd delay plr 
0 7 107.969253 0.019895 0.014013
0 1 103.146989 0.019894 0.014964
0 17 101.120726 0.010053 0.007627
0 15 105.967435 0.021681 0.012617
1 2 107.639515 0.019894 0.012831
1 16 107.296052 0.028277 0.008827
1 15 104.325206 0.001957 0.013561
2 3 102.471118 0.019885 0.013832
2 22 101.550634 0.027578 0.013924
2 15 104.37511 0.018081 0.014183
3 4 102.4752 0.019869 0.005976
3 21 102.116449 0.010528 0.013406
3 13 103.557305 0.03222 0.007059
4 5 108.581209 0.019863 0.009949
4 21 101.02385 0.010087 0.011963
4 11 108.300371 0.021685 0.01166
5 6 108.935689 0.019875 0.011458
5 20 108.557756 0.028296 0.01055
5 11 106.949913 0.002001 0.010714
6 7 103.973487 0.01989 0.014952
6 18 101.398386 0.027639 0.006649
6 11 101.202667 0.018027 0.009515
7 17 102.753587 0.01057 0.006387
7 9 107.104382 0.032185 0.010555
8 7 105.378887 0.034645 0.008092
8 9 103.451363 0.019895 0.013656
8 1 101.355483 0.019714 0.007795
8 16 104.891618 0.013642 0.006917
9 10 108.986468 0.019891 0.006109
9 23 102.335326 0.011157 0.010068
10 11 108.449927 0.019877 0.012701
10 5 104.957749 0.020155 0.005603
10 23 109.788602 0.026073 0.012599
11 12 107.098365 0.019863 0.012118
11 20 101.833361 0.029128 0.008777
12 13 101.055868 0.019867 0.006947
12 5 108.270193 0.019725 0.00938
12 20 104.396968 0.013684 0.012188
13 14 106.732105 0.019883 0.011131
13 19 105.061883 0.011081 0.010346
14 15 104.628609 0.019894 0.00672
14 1 108.248348 0.020206 0.007244
14 19 105.089115 0.026013 0.014857
15 8 100.11607 0.019894 0.011968
15 16 107.715685 0.029124 0.006682
16 7 106.386432 0.025013 0.010151
16 17 103.866228 0.019894 0.005214
16 0 101.201758 0.021177 0.01085
17 18 106.784979 0.019894 0.007685
17 8 105.726632 0.02769 0.009201
18 19 103.850877 0.019885 0.014756
18 13 108.381628 0.027532 0.006918
18 7 101.547012 0.018001 0.014908
19 20 101.539867 0.019869 0.007429
19 6 108.276744 0.031988 0.008838
20 21 109.338554 0.019863 0.010187
20 4 105.855967 0.021199 0.012959
21 22 109.986733 0.019875 0.013973
21 12 103.768015 0.027699 0.008613
22 23 109.493434 0.01989 0.009002
22 9 104.201659 0.027588 0.01275
22 3 109.202417 0.017928 0.005961
23 16 102.072053 0.019895 0.014409
23 2 108.780759 0.031945 0.010536
