src des bd delay plr 
0 7 102.356454 0.019895 0.006272
0 1 105.936193 0.019894 0.009338
0 17 105.97675 0.009586 0.008744
0 15 108.978075 0.022214 0.014893
1 2 108.227184 0.019894 0.01152
1 16 104.40357 0.028115 0.012364
1 15 105.814744 0.00255 0.009147
2 3 108.52078 0.019885 0.005206
2 22 108.861749 0.027833 0.014098
2 15 101.370914 0.01753 0.012148
3 4 108.664424 0.019869 0.00624
3 21 109.562234 0.011177 0.005546
3 14 104.030448 0.032226 0.005749
4 5 108.051579 0.019863 0.009207
4 21 107.80186 0.009623 0.013503
4 11 106.245704 0.022216 0.013205
5 6 105.247662 0.019875 0.012127
5 20 101.002506 0.028134 0.014942
5 11 108.071388 0.002582 0.014643
6 7 108.150034 0.01989 0.014731
6 18 109.390918 0.027893 0.01154
6 11 105.67074 0.017475 0.005471
7 17 106.917156 0.011218 0.006143
7 10 107.198583 0.03218 0.005601
8 7 101.600647 0.034982 0.009299
8 9 108.711643 0.019895 0.010037
8 1 107.814048 0.019209 0.013761
8 16 101.409041 0.013739 0.007066
9 10 105.934181 0.019891 0.007168
9 7 106.637419 0.032227 0.010398
9 23 101.759643 0.011276 0.012655
10 11 105.326309 0.019877 0.010662
10 5 105.509924 0.020727 0.014215
10 23 100.365943 0.025695 0.013443
11 12 108.375671 0.019863 0.008977
11 20 109.018335 0.029526 0.007074
12 13 102.225423 0.019867 0.005617
12 5 106.785332 0.019222 0.014778
12 20 107.51388 0.013781 0.014414
13 14 109.996157 0.019883 0.012815
13 3 102.154826 0.032261 0.01261
13 19 107.912011 0.011201 0.012627
14 15 100.22451 0.019893 0.013363
14 1 104.184198 0.020777 0.007099
14 19 109.559977 0.025633 0.008278
15 8 107.880268 0.019894 0.013515
15 16 101.849194 0.029523 0.010982
16 7 100.069391 0.025589 0.014896
16 17 103.865312 0.019894 0.006789
16 9 101.307386 0.013664 0.007915
16 0 107.219767 0.021507 0.00902
17 18 102.254923 0.019894 0.011354
17 8 102.425847 0.027333 0.008223
18 19 108.364338 0.019885 0.007899
18 13 102.717486 0.027954 0.013414
18 7 103.119997 0.017744 0.009175
19 20 108.939193 0.019869 0.009681
19 6 103.65502 0.031845 0.014089
20 21 109.420529 0.019863 0.013999
20 13 104.961777 0.013651 0.010076
20 4 109.845026 0.021528 0.010245
21 22 103.687457 0.019875 0.006108
21 12 100.647543 0.027344 0.012453
22 23 105.02815 0.01989 0.014988
22 9 107.519394 0.028009 0.01329
22 3 102.444099 0.017671 0.012921
23 16 103.649766 0.019895 0.010675
23 2 107.923867 0.031801 0.014979
