src des bd delay plr 
0 7 105.352303 0.019884 0.008391
0 1 101.400578 0.019894 0.013857
0 19 102.894688 0.018616 0.005025
0 12 109.940501 0.026678 0.006712
1 2 106.877342 0.019894 0.012645
1 19 102.230658 0.00925 0.00775
1 9 106.133594 0.028467 0.010518
2 3 100.038761 0.019895 0.00841
2 18 107.586984 0.020549 0.008277
2 9 105.737624 0.013569 0.012408
3 4 106.450099 0.01989 0.006637
3 16 101.173664 0.032296 0.007004
3 8 102.266628 0.011069 0.011895
4 5 109.894723 0.019876 0.009032
4 23 109.848664 0.018545 0.006949
4 8 101.859805 0.026736 0.013596
5 6 105.575562 0.019863 0.008256
5 23 105.223804 0.009205 0.01012
5 13 102.227848 0.028473 0.007206
6 7 106.78694 0.019868 0.012885
6 22 104.671089 0.020574 0.011513
6 13 105.438107 0.013612 0.012343
7 20 105.918201 0.032338 0.005287
7 12 109.194968 0.010992 0.005708
8 7 103.607375 0.050775 0.012332
8 9 107.315896 0.019895 0.014055
8 19 104.655055 0.032154 0.008432
9 10 103.041812 0.019894 0.00738
9 17 104.319565 0.02079 0.005093
10 11 101.165005 0.019894 0.013399
10 2 109.577835 0.028316 0.00797
10 17 106.20362 0.001364 0.006418
11 12 108.042626 0.019884 0.012784
11 7 106.271087 0.026837 0.007379
11 17 107.982966 0.019025 0.005029
12 13 105.934976 0.019868 0.006057
12 23 101.037913 0.03219 0.014986
13 14 106.467198 0.019863 0.008307
13 21 101.733909 0.020797 0.010288
14 15 104.151347 0.019876 0.012641
14 6 103.478126 0.028323 0.010728
14 21 103.524521 0.001427 0.008982
15 8 102.374078 0.01989 0.014372
15 3 103.716819 0.026895 0.009317
15 21 100.787311 0.018972 0.006823
16 7 102.380775 0.040685 0.008167
16 17 100.716479 0.019894 0.013138
16 10 109.143794 0.019248 0.007745
16 4 104.076203 0.0271 0.008502
17 18 105.862856 0.019894 0.012237
17 2 106.11678 0.028673 0.008861
18 19 106.584774 0.019895 0.013073
18 10 108.668961 0.020583 0.010425
18 1 105.749241 0.011117 0.006433
19 20 103.024904 0.01989 0.008206
20 21 105.880828 0.019876 0.009043
20 14 107.200132 0.019196 0.010707
20 0 105.185797 0.027162 0.005713
21 22 106.447148 0.019863 0.010876
21 6 105.071911 0.02869 0.010264
22 23 106.734091 0.019868 0.010341
22 14 109.318135 0.020591 0.010889
22 5 100.840368 0.011144 0.00761
23 16 108.612611 0.019884 0.012424
