src des bd delay plr 
0 7 109.439071 0.019894 0.013056
0 1 100.622331 0.019894 0.005018
0 17 101.161474 0.009206 0.014656
0 8 102.450985 0.027031 0.01109
1 2 108.395231 0.019895 0.005267
1 17 105.114957 0.021811 0.014863
1 15 106.073932 0.013048 0.009266
2 3 100.362144 0.01989 0.01422
2 23 102.900475 0.031689 0.007098
2 15 107.47277 0.01142 0.008768
3 4 100.195837 0.019874 0.013654
3 22 103.859632 0.017467 0.006426
3 15 108.814687 0.028382 0.01271
4 5 102.039458 0.019863 0.011855
4 21 101.583334 0.009245 0.006102
4 12 105.616136 0.027042 0.006592
5 6 106.7636 0.019869 0.012541
5 21 105.569807 0.02183 0.008328
5 11 106.86594 0.013036 0.008408
6 7 107.832915 0.019885 0.008403
6 19 103.640133 0.031733 0.009246
6 11 109.313004 0.011345 0.006619
7 18 109.570262 0.017542 0.008172
7 11 106.737852 0.028328 0.00831
8 7 101.340912 0.040402 0.014201
8 9 104.845924 0.019894 0.008228
8 1 105.749649 0.013857 0.014149
8 16 104.421747 0.018776 0.008683
9 10 104.998246 0.019893 0.010586
9 1 104.039335 0.029878 0.009197
9 16 105.652169 0.003123 0.00924
10 11 104.460447 0.019883 0.011414
10 6 103.643996 0.025311 0.009876
10 16 109.346785 0.021277 0.005403
11 12 105.972742 0.019867 0.009189
11 22 103.862685 0.032312 0.014097
12 13 102.149152 0.019864 0.010964
12 5 104.860054 0.013898 0.007392
12 20 109.617427 0.018791 0.007056
13 14 109.910237 0.019877 0.005609
13 5 101.69376 0.029879 0.007415
13 20 104.177172 0.003148 0.00954
14 15 101.036044 0.019891 0.008432
14 2 109.595327 0.025373 0.014571
14 20 103.863281 0.021228 0.01206
15 8 104.242338 0.019895 0.005158
15 18 105.639574 0.032277 0.008182
16 7 100.70032 0.033164 0.014157
16 17 106.213475 0.019894 0.010269
16 0 109.937841 0.027791 0.014723
17 18 107.845294 0.019895 0.00995
17 9 103.439506 0.022683 0.010889
18 19 107.747482 0.01989 0.007086
18 14 103.051968 0.031923 0.006249
18 0 100.073774 0.01179 0.013579
19 20 100.836335 0.019874 0.014813
19 13 102.011571 0.016998 0.012182
19 7 102.509417 0.028127 0.013649
20 21 100.960884 0.019863 0.005309
20 4 100.644186 0.027789 0.010957
21 22 102.48524 0.019869 0.005339
21 13 105.824792 0.022684 0.007069
22 23 102.837828 0.019885 0.011547
22 10 102.543893 0.03197 0.012243
22 4 102.436382 0.011749 0.006906
23 16 101.727636 0.019894 0.009369
23 9 104.651426 0.017054 0.012008
23 3 108.797899 0.028068 0.008736
