src des bd delay plr 
0 7 108.668319 0.019892 0.006064
0 1 107.256313 0.019895 0.005766
0 18 105.406783 0.006004 0.005178
0 9 103.219248 0.032268 0.005324
1 2 102.014321 0.019894 0.008642
1 18 100.174811 0.014567 0.011555
1 8 103.892787 0.017635 0.0113
2 3 106.393635 0.019893 0.006748
2 17 108.26617 0.030179 0.009477
2 8 107.110903 0.004796 0.009618
3 4 104.660692 0.019882 0.008802
3 22 103.542314 0.02505 0.014866
3 15 101.815523 0.022286 0.012951
4 5 104.756657 0.019866 0.010643
4 22 104.284095 0.005943 0.011973
4 13 107.031578 0.032283 0.012592
5 6 106.327786 0.019864 0.00963
5 22 102.818012 0.014577 0.014354
5 12 108.763318 0.017655 0.010274
6 7 107.54204 0.019878 0.008525
6 21 109.03752 0.03019 0.005239
6 12 106.802426 0.004808 0.006014
7 18 103.146374 0.025105 0.007763
7 11 100.422841 0.022214 0.013384
8 7 105.49279 0.04678 0.010313
8 9 107.486554 0.019894 0.009695
8 17 109.386832 0.026251 0.01037
9 10 101.834058 0.019894 0.005068
9 2 107.337797 0.023975 0.012168
9 16 103.897985 0.011345 0.008124
10 11 108.195157 0.019889 0.011189
10 7 107.013264 0.031266 0.014108
10 16 104.41041 0.011986 0.010148
11 12 108.386159 0.019873 0.011867
11 6 104.402239 0.015731 0.011048
11 16 103.455604 0.029423 0.005256
12 13 100.056577 0.019863 0.014
12 21 102.555469 0.026265 0.012157
13 14 105.122188 0.01987 0.011048
13 6 101.169833 0.023972 0.010131
13 20 101.337378 0.011337 0.012119
14 15 104.253979 0.019886 0.013297
14 3 100.00423 0.031315 0.010148
14 20 102.965853 0.011913 0.009185
15 8 101.616456 0.019894 0.005381
15 2 100.384792 0.01579 0.010108
15 20 102.00569 0.029371 0.006268
16 7 102.010721 0.039595 0.01189
16 17 108.016616 0.019895 0.008257
16 2 100.722608 0.031989 0.010585
17 18 106.989094 0.019894 0.012312
17 9 103.001481 0.014327 0.010521
17 1 103.8112 0.019307 0.01283
18 19 108.441974 0.019893 0.005835
18 8 106.991046 0.030586 0.010324
19 20 103.180313 0.019882 0.012444
19 14 106.559932 0.024477 0.009711
19 0 109.966374 0.020858 0.00641
20 21 107.821899 0.019866 0.014408
20 6 100.430527 0.032015 0.008907
21 22 100.166829 0.019864 0.008495
21 13 104.445487 0.014365 0.012356
21 5 106.340835 0.019338 0.007155
22 23 109.131697 0.019878 0.011977
22 12 109.989489 0.030607 0.009552
23 16 106.318113 0.019892 0.011031
23 10 107.770874 0.024542 0.011842
23 4 103.3284 0.020794 0.006081
