src des bd delay plr 
0 7 105.166378 0.019892 0.012971
0 1 104.022211 0.019895 0.006586
0 18 108.613425 0.005374 0.013273
0 9 106.616007 0.031848 0.013474
1 2 100.908409 0.019895 0.005122
1 18 104.073052 0.015639 0.012016
1 8 109.974116 0.016855 0.009735
2 3 106.470612 0.019893 0.011539
2 17 106.370127 0.030711 0.007856
2 8 101.582585 0.006054 0.011216
3 4 101.797848 0.019881 0.006141
3 22 100.579319 0.024188 0.008813
3 15 101.3985 0.02259 0.013172
4 5 101.676047 0.019866 0.01421
4 22 103.356054 0.005306 0.012357
4 13 101.648537 0.031865 0.005526
5 6 103.27568 0.019864 0.00662
5 22 106.094681 0.015646 0.010178
5 12 101.694584 0.016879 0.010635
6 7 105.040678 0.019879 0.01049
6 21 106.757463 0.03072 0.010644
6 12 104.510957 0.00606 0.011705
7 18 108.363054 0.024244 0.014454
7 11 101.948204 0.022519 0.006566
8 7 104.276423 0.046284 0.009361
8 9 108.059723 0.019894 0.010974
8 17 109.521635 0.025733 0.00928
9 10 100.994352 0.019894 0.011365
9 1 106.423918 0.024434 0.010012
9 16 108.485131 0.01009 0.006574
10 11 104.567642 0.019888 0.013731
10 7 104.744358 0.030833 0.006332
10 16 108.552165 0.012542 0.011822
11 12 108.755328 0.019873 0.010286
11 6 100.882575 0.014853 0.008707
11 23 109.980724 0.029812 0.00591
12 13 105.688976 0.019862 0.01335
12 21 106.377593 0.02575 0.014971
13 14 101.205727 0.019871 0.009068
13 5 104.082406 0.024456 0.009311
13 20 108.327344 0.010085 0.010568
14 15 102.648878 0.019887 0.005815
14 3 105.327234 0.030884 0.007741
14 20 102.999874 0.012472 0.011718
15 8 109.739753 0.019894 0.005352
15 2 102.304958 0.014915 0.008904
15 19 101.26062 0.029758 0.014278
16 7 100.878749 0.039184 0.009101
16 17 105.48476 0.019895 0.01456
16 2 109.963511 0.031877 0.013058
17 18 104.476301 0.019894 0.013712
17 9 100.663656 0.014796 0.006972
17 0 109.598059 0.019105 0.005339
18 19 102.481252 0.019893 0.012681
18 8 108.848938 0.030808 0.012278
19 20 102.756907 0.019881 0.008758
19 14 105.295542 0.023922 0.006508
19 0 102.302205 0.02162 0.009264
20 21 106.987329 0.019866 0.005156
20 6 100.103678 0.031903 0.006646
21 22 101.038835 0.019864 0.007526
21 13 103.780755 0.014831 0.012917
21 4 102.70765 0.019101 0.014927
22 23 108.015858 0.019879 0.005661
22 12 108.426899 0.030828 0.009537
23 16 101.140426 0.019892 0.014193
23 10 106.964024 0.023988 0.007881
23 4 109.85905 0.021558 0.014899
