src des bd delay plr 
0 7 106.721921 0.019894 0.014788
0 1 109.345967 0.019894 0.006516
0 18 107.712903 0.009225 0.007157
0 8 105.030407 0.028483 0.006981
1 2 101.24532 0.019895 0.006923
1 17 103.222484 0.020538 0.012615
1 8 104.218751 0.01357 0.010208
2 3 102.631029 0.01989 0.006431
2 23 103.499773 0.032304 0.008339
2 15 100.514741 0.011069 0.009046
3 4 108.417533 0.019876 0.007205
3 22 108.004283 0.018558 0.010126
3 15 101.253195 0.026719 0.01494
4 5 103.92336 0.019863 0.006029
4 22 107.176045 0.009179 0.006313
4 12 101.603594 0.028489 0.013201
5 6 101.005803 0.019868 0.010221
5 21 108.979548 0.020563 0.007962
5 12 101.280336 0.013613 0.01051
6 7 109.945739 0.019884 0.009692
6 19 101.53874 0.032345 0.013156
6 11 107.396951 0.010992 0.014698
7 18 105.17302 0.018629 0.00622
7 11 106.607291 0.026661 0.011215
8 7 106.404584 0.041882 0.014495
8 9 102.704136 0.019894 0.005366
8 16 103.394009 0.020812 0.014953
9 10 105.468167 0.019894 0.008034
9 1 108.605934 0.0283 0.010188
9 16 109.796271 0.001367 0.014964
10 11 108.104858 0.019884 0.010431
10 6 100.342914 0.026854 0.005389
10 16 100.42683 0.019001 0.007677
11 12 102.009625 0.019868 0.013698
11 22 105.860873 0.03219 0.005587
12 13 101.202635 0.019863 0.00575
12 20 105.724722 0.020819 0.00628
13 14 102.038984 0.019876 0.014631
13 5 103.203818 0.028307 0.005331
13 20 101.659703 0.001431 0.012226
14 15 107.73885 0.01989 0.012301
14 2 108.005466 0.026912 0.009765
14 20 102.032359 0.018949 0.008486
15 8 101.907606 0.019895 0.007993
15 18 107.842352 0.032155 0.01308
16 7 100.768073 0.034862 0.009922
16 17 102.649559 0.019894 0.010613
16 1 103.632512 0.028682 0.007887
17 18 104.056088 0.019895 0.013727
17 9 107.991918 0.020561 0.009567
17 0 103.609593 0.01114 0.005637
18 19 108.42775 0.01989 0.008903
19 20 104.746192 0.019876 0.007507
19 13 104.396339 0.019219 0.007958
19 7 106.781752 0.027153 0.01474
20 21 102.494512 0.019863 0.009999
20 5 107.753355 0.028699 0.010235
21 22 105.15413 0.019868 0.010825
21 13 105.440545 0.020569 0.014254
21 4 107.083779 0.011166 0.007939
22 23 101.173924 0.019884 0.007923
23 16 104.597832 0.019894 0.013335
23 9 100.025421 0.019272 0.00878
23 3 101.190212 0.027091 0.008316
