src des bd delay plr 
0 7 108.796704 0.01989 0.005983
0 1 104.603393 0.019895 0.009166
0 18 104.85343 0.011354 0.009511
0 11 107.620179 0.032118 0.01065
1 2 106.100384 0.019894 0.014702
1 18 104.835557 0.009493 0.009476
1 8 104.608499 0.022326 0.009225
2 3 105.856574 0.019894 0.007196
2 17 108.204152 0.028083 0.01137
2 8 108.401044 0.002683 0.010774
3 4 100.043976 0.019885 0.013084
3 23 102.414677 0.027888 0.010021
3 8 104.692683 0.017416 0.009062
4 5 105.075326 0.019869 0.007975
4 22 106.548832 0.011313 0.007582
4 15 101.797404 0.032164 0.006814
5 6 104.771152 0.019863 0.011459
5 22 108.877879 0.00953 0.012328
5 12 109.954776 0.022328 0.00724
6 7 107.212124 0.019875 0.011605
6 21 109.431686 0.028102 0.013404
6 12 109.460006 0.002713 0.013259
7 19 108.877661 0.027947 0.01454
7 12 104.799743 0.017361 0.009112
8 7 107.043758 0.048968 0.012818
8 9 105.770803 0.019894 0.011772
8 17 103.304238 0.029607 0.010028
9 10 104.006659 0.019895 0.005017
9 2 109.46948 0.019105 0.013586
9 17 109.794579 0.013765 0.012978
10 11 100.582075 0.019891 0.012113
10 0 102.11256 0.032237 0.013533
10 16 109.020665 0.011307 0.011263
11 12 109.07679 0.019877 0.009632
11 6 103.176991 0.020846 0.01425
11 16 106.572953 0.025617 0.014
12 13 109.232726 0.019864 0.014773
12 21 102.027043 0.029609 0.014536
13 14 104.543016 0.019867 0.010323
13 6 107.38824 0.019119 0.013627
13 21 103.103651 0.013806 0.01225
14 15 109.710574 0.019883 0.005543
14 4 104.060994 0.032272 0.005771
14 20 102.521806 0.011232 0.010196
15 8 100.560227 0.019893 0.014847
15 2 107.307704 0.020896 0.012525
15 20 106.446484 0.025556 0.005195
16 7 108.956399 0.041103 0.010662
16 17 103.613218 0.019895 0.011653
16 3 104.894528 0.031773 0.007755
17 18 102.029429 0.019894 0.009693
17 10 102.495675 0.013517 0.012697
17 1 105.672673 0.021579 0.012613
18 19 101.204572 0.019894 0.005219
18 9 109.623294 0.02726 0.01202
19 20 104.447272 0.019885 0.01311
19 14 106.62424 0.028043 0.013573
19 0 106.552742 0.017694 0.008015
20 21 107.206186 0.019869 0.008104
20 7 108.220588 0.031817 0.012922
21 22 103.977295 0.019863 0.009649
21 14 103.853227 0.013505 0.01091
21 5 106.884102 0.021599 0.005623
22 23 102.570144 0.019875 0.009366
22 13 101.443391 0.027271 0.014805
23 16 103.695317 0.01989 0.005201
23 10 108.33013 0.028097 0.009202
23 4 100.921558 0.01762 0.011667
