src des bd delay plr 
0 7 105.467085 0.019895 0.012346
0 1 107.187914 0.019895 0.00764
0 16 101.181225 0.019152 0.014201
0 15 103.739731 0.014687 0.006732
1 2 103.249868 0.019892 0.008728
1 23 107.95031 0.031896 0.010004
1 15 109.186269 0.01036 0.013831
2 3 106.097413 0.019879 0.013569
2 21 103.292408 0.021392 0.014033
2 14 102.479802 0.024102 0.010385
3 4 100.147512 0.019864 0.014143
3 21 108.61793 0.005423 0.014571
3 12 107.449696 0.030776 0.008477
4 5 109.068904 0.019866 0.009886
4 20 109.541034 0.019185 0.00546
4 11 109.777771 0.014723 0.01231
5 6 102.323675 0.019881 0.014607
5 19 101.736404 0.031923 0.005645
5 11 109.230381 0.010354 0.007981
6 7 104.482291 0.019893 0.00927
6 17 100.303946 0.021454 0.013673
6 10 101.748069 0.024036 0.005688
7 17 106.422403 0.005489 0.007265
7 8 107.671242 0.030756 0.012767
8 9 105.659741 0.019894 0.008885
8 0 104.475162 0.02584 0.014971
8 23 104.75819 0.005783 0.010673
9 10 106.745808 0.019887 0.006568
9 6 107.027201 0.029704 0.005663
9 23 103.172968 0.015098 0.008024
10 11 104.142511 0.019871 0.005277
10 5 102.565755 0.012343 0.012905
10 22 103.485583 0.030972 0.007662
11 12 101.69324 0.019862 0.010297
11 20 105.516671 0.024391 0.008465
12 13 106.353832 0.019873 0.005128
12 4 107.205882 0.025856 0.005035
12 19 106.854669 0.005791 0.007815
13 14 107.27908 0.019889 0.013364
13 2 107.081671 0.029758 0.013106
13 19 107.375226 0.015037 0.01023
14 15 102.350251 0.019894 0.007787
14 1 107.63825 0.012413 0.008345
14 18 105.973919 0.030922 0.007914
15 8 104.68487 0.019894 0.011715
15 16 104.039151 0.024368 0.01422
16 7 107.263325 0.015408 0.012455
16 17 108.252804 0.019895 0.012027
16 8 101.249623 0.017018 0.013877
17 18 103.308475 0.019892 0.010116
17 15 104.594829 0.031935 0.013619
18 19 104.131038 0.019879 0.011699
18 13 108.818499 0.022448 0.012565
18 7 109.03605 0.024427 0.009826
19 20 104.909208 0.019864 0.006702
19 4 108.419488 0.030604 0.014499
20 21 105.859262 0.019866 0.011284
20 12 102.492838 0.017041 0.00839
20 3 103.47246 0.015416 0.010443
21 22 101.997962 0.019881 0.007518
21 11 101.450763 0.031951 0.006232
22 23 106.044705 0.019893 0.011296
22 9 101.012217 0.022519 0.011335
22 3 104.778119 0.024371 0.007346
23 16 106.454428 0.019894 0.008963
23 0 107.810299 0.030594 0.012401
