src des bd delay plr 
0 5 107.940251 0.025979 0.012743
0 1 102.235853 0.025988 0.008131
0 42 109.870966 0.0111 0.008309
0 11 107.436655 0.015146 0.013591
1 2 102.57036 0.025988 0.011054
1 43 103.062346 0.004099 0.011914
1 6 100.005463 0.004105 0.01288
2 3 109.062722 0.025979 0.009467
2 44 101.192909 0.015144 0.014767
2 7 107.248 0.011095 0.013584
3 4 100.067107 0.025959 0.010395
3 45 109.11119 0.011087 0.014574
3 8 102.51646 0.01514 0.014057
4 5 105.974231 0.025959 0.007679
4 46 101.986986 0.004088 0.014175
4 9 102.133805 0.004094 0.013996
5 47 101.119247 0.015138 0.014632
5 10 104.457842 0.011082 0.011294
6 5 101.464771 0.045207 0.005791
6 7 107.111328 0.025989 0.010757
6 12 102.910979 0.0111 0.014161
7 8 100.695466 0.025986 0.012142
7 13 104.178773 0.004099 0.007831
8 9 108.56495 0.025969 0.009758
8 14 109.054001 0.015144 0.007557
9 10 108.615264 0.025955 0.007461
9 15 102.991771 0.011087 0.010206
10 11 109.553193 0.025969 0.009231
10 16 101.25736 0.004088 0.014836
11 6 103.837836 0.025986 0.005489
11 17 102.630014 0.015138 0.006893
12 5 109.969802 0.047738 0.011673
12 13 103.635563 0.025988 0.013144
12 23 102.754211 0.015146 0.013309
13 14 109.699097 0.025988 0.01101
13 18 107.664111 0.004105 0.014274
14 15 103.193915 0.025979 0.006234
14 19 101.321869 0.011095 0.007043
15 16 100.278772 0.025959 0.014268
15 20 106.906614 0.01514 0.009697
16 17 106.216529 0.025959 0.01207
16 21 103.006157 0.004094 0.006223
17 12 105.877745 0.025979 0.013246
17 22 106.956973 0.011082 0.008419
18 5 100.75027 0.05056 0.013628
18 19 109.105914 0.025989 0.014333
18 24 103.444916 0.0111 0.009709
19 20 102.655478 0.025986 0.011444
19 25 105.432671 0.004099 0.01053
20 21 108.668774 0.025969 0.010606
20 26 105.128703 0.015144 0.006642
21 22 104.975113 0.025955 0.005872
21 27 102.395702 0.011087 0.008082
22 23 109.787097 0.025969 0.014438
22 28 106.112033 0.004088 0.014325
23 18 100.82178 0.025986 0.014923
23 29 108.664003 0.015138 0.013396
24 5 103.958178 0.049429 0.011272
24 25 104.665291 0.025988 0.006156
24 35 103.565667 0.015146 0.010533
25 26 103.355937 0.025988 0.008433
25 30 101.830304 0.004105 0.013323
26 27 102.945398 0.025979 0.005879
26 31 100.669462 0.011095 0.013926
27 28 100.387794 0.025959 0.008169
27 32 108.120776 0.01514 0.013513
28 29 108.288792 0.025959 0.00502
28 33 100.919248 0.004094 0.009388
29 24 105.621956 0.025979 0.01464
29 34 100.111867 0.011082 0.006924
30 5 108.015103 0.037166 0.007008
30 31 101.594509 0.025989 0.012179
30 36 103.58116 0.0111 0.006159
31 32 103.510307 0.025986 0.007473
31 37 109.096978 0.004099 0.00935
32 33 108.112912 0.025969 0.012039
32 38 109.959578 0.015144 0.007333
33 34 103.544454 0.025955 0.005532
33 39 105.423289 0.011087 0.006662
34 35 103.862903 0.025969 0.010369
34 40 102.448213 0.004088 0.005773
35 30 101.182115 0.025986 0.014256
35 41 104.412631 0.015138 0.014738
36 5 105.4767 0.028969 0.009685
36 37 102.502854 0.025988 0.009743
36 47 101.276005 0.015146 0.008757
37 38 106.024406 0.025988 0.005725
37 42 108.678195 0.004105 0.009659
38 39 109.308807 0.025979 0.009293
38 43 109.747109 0.011095 0.006227
39 40 105.705732 0.025959 0.007787
39 44 108.456044 0.01514 0.005352
40 41 104.204528 0.025959 0.00824
40 45 109.061907 0.004094 0.011485
41 36 105.404695 0.025979 0.011472
41 46 106.373914 0.011082 0.007367
42 5 102.671295 0.029473 0.013344
42 43 106.619854 0.025989 0.008377
43 44 100.716511 0.025986 0.007851
44 45 107.056455 0.025969 0.008025
45 46 103.242024 0.025955 0.008943
46 47 109.707271 0.025969 0.006557
47 42 102.271575 0.025986 0.013152
