src des bd delay plr 
0 5 108.558993 0.025987 0.008976
0 1 109.76775 0.025989 0.014454
0 42 103.827937 0.002452 0.01354
0 11 108.745467 0.00982 0.014655
1 2 101.337258 0.025985 0.014224
1 43 102.955337 0.012242 0.005371
1 6 102.312534 0.005722 0.00758
2 3 108.364155 0.025967 0.007263
2 44 100.28817 0.014603 0.01406
2 7 104.621989 0.015497 0.012668
3 4 101.281331 0.025955 0.007041
3 45 108.01975 0.002439 0.012142
3 8 101.490158 0.009807 0.009654
4 5 100.411217 0.025971 0.007751
4 46 109.976104 0.01223 0.011215
4 9 108.619156 0.005711 0.013079
5 47 108.365212 0.014612 0.013633
5 10 105.336822 0.015493 0.010096
6 5 105.826253 0.043712 0.007123
6 7 106.54584 0.025988 0.013279
6 12 101.530205 0.002452 0.006969
7 8 100.631587 0.025977 0.013546
7 13 109.388981 0.012242 0.012069
8 9 107.973768 0.025958 0.008951
8 14 101.161182 0.014603 0.009464
9 10 105.296947 0.025961 0.011478
9 15 102.386132 0.002439 0.011077
10 11 108.468168 0.025981 0.010244
10 16 104.026556 0.01223 0.014856
11 6 106.179045 0.025989 0.005063
11 17 101.947123 0.014612 0.005492
12 5 100.430314 0.044557 0.005285
12 13 100.557448 0.025989 0.008244
12 23 109.643794 0.00982 0.014301
13 14 101.581885 0.025985 0.011922
13 18 104.411807 0.005722 0.005398
14 15 101.199062 0.025967 0.014215
14 19 100.652772 0.015497 0.007303
15 16 104.605742 0.025955 0.010511
15 20 108.904518 0.009807 0.010936
16 17 108.226681 0.025971 0.007152
16 21 105.908883 0.005711 0.006509
17 12 100.145529 0.025987 0.010726
17 22 102.980948 0.015493 0.014927
18 5 104.173489 0.042196 0.014177
18 19 101.847557 0.025988 0.005493
18 24 104.705302 0.002452 0.005877
19 20 106.01691 0.025977 0.005799
19 25 104.305568 0.012242 0.01112
20 21 104.796355 0.025958 0.010138
20 26 106.916207 0.014603 0.012125
21 22 105.709393 0.025961 0.014111
21 27 108.65763 0.002439 0.009407
22 23 105.02618 0.025981 0.010279
22 28 103.067204 0.01223 0.014186
23 18 100.619998 0.025989 0.010284
23 29 109.39982 0.014612 0.010672
24 5 104.435592 0.043082 0.011604
24 25 109.390207 0.025989 0.006764
24 35 100.804599 0.00982 0.00552
25 26 108.410349 0.025985 0.005965
25 30 102.453006 0.005722 0.011111
26 27 103.331957 0.025967 0.013384
26 31 107.553217 0.015497 0.01128
27 28 103.771513 0.025955 0.012503
27 32 101.201985 0.009807 0.006112
28 29 108.993333 0.025971 0.012952
28 33 100.924575 0.005711 0.014371
29 24 104.599465 0.025987 0.007471
29 34 107.997412 0.015493 0.006208
30 5 103.331874 0.024621 0.011115
30 31 101.534367 0.025988 0.014807
30 36 101.924902 0.002452 0.007298
31 32 108.003649 0.025977 0.007962
31 37 107.677916 0.012242 0.00745
32 33 104.784188 0.025958 0.006541
32 38 102.32622 0.014603 0.011463
33 34 104.877514 0.025961 0.013465
33 39 102.31134 0.002439 0.012287
34 35 100.87921 0.025981 0.009986
34 40 104.364637 0.01223 0.011386
35 30 101.263759 0.025989 0.014125
35 41 108.572029 0.014612 0.013737
36 5 100.498602 0.023369 0.006266
36 37 105.665415 0.025989 0.011013
36 47 107.473543 0.00982 0.007561
37 38 100.369583 0.025985 0.009038
37 42 105.839925 0.005722 0.005117
38 39 108.435733 0.025967 0.011875
38 43 102.367891 0.015497 0.008338
39 40 108.474028 0.025955 0.010992
39 44 100.125142 0.009807 0.012483
40 41 105.547784 0.025971 0.006151
40 45 101.024629 0.005711 0.011929
41 36 106.866055 0.025987 0.014846
41 46 104.719467 0.015493 0.013215
42 5 104.661452 0.027137 0.009105
42 43 107.314603 0.025988 0.006351
43 44 105.471695 0.025977 0.009711
44 45 104.809416 0.025958 0.01065
45 46 105.319856 0.025961 0.012821
46 47 105.621238 0.025981 0.010315
47 42 105.456791 0.025989 0.01192
