src des bd delay plr 
0 5 100.481334 0.025988 0.013398
0 1 108.429999 0.025989 0.006634
0 42 102.132786 0.001171 0.007402
0 11 100.609771 0.006982 0.008587
1 2 109.992645 0.025982 0.01475
1 43 105.349401 0.014054 0.012412
1 6 102.619256 0.008705 0.012424
2 3 105.545225 0.025962 0.010743
2 44 103.499947 0.013046 0.01249
2 7 105.754908 0.015643 0.010764
3 4 108.215494 0.025957 0.011652
3 45 107.553653 0.00115 0.007907
3 8 101.350672 0.006971 0.008131
4 5 102.714088 0.025976 0.01199
4 46 103.017707 0.014044 0.012713
4 9 104.489983 0.008692 0.011524
5 47 102.280489 0.013058 0.01459
5 10 102.748572 0.015645 0.00854
6 5 108.29743 0.043164 0.011229
6 7 101.00773 0.025987 0.012491
6 12 107.798997 0.001171 0.008196
7 8 109.168241 0.025973 0.010917
7 13 108.592549 0.014054 0.010046
8 9 106.12954 0.025956 0.014256
8 14 101.922401 0.013046 0.010739
9 10 100.386339 0.025965 0.009403
9 15 109.758338 0.00115 0.010007
10 11 101.771908 0.025984 0.011594
10 16 100.423637 0.014044 0.01408
11 6 103.091361 0.025989 0.006586
11 17 100.906911 0.013058 0.007852
12 5 108.439732 0.042501 0.010808
12 13 108.727765 0.025989 0.009217
12 23 104.544726 0.006982 0.009214
13 14 108.535108 0.025982 0.0091
13 18 100.002658 0.008705 0.008609
14 15 100.350671 0.025962 0.006654
14 19 103.23907 0.015643 0.010635
15 16 109.059669 0.025957 0.009152
15 20 107.87904 0.006971 0.011694
16 17 104.788807 0.025976 0.005603
16 21 109.277249 0.008692 0.010006
17 12 100.24562 0.025988 0.008604
17 22 104.343047 0.015645 0.009055
18 5 104.975702 0.038763 0.011776
18 19 108.800754 0.025987 0.005179
18 24 107.796892 0.001171 0.009701
19 20 101.104203 0.025973 0.006075
19 25 102.033395 0.014054 0.012891
20 21 101.997785 0.025956 0.010917
20 26 101.488619 0.013046 0.0102
21 22 100.221863 0.025965 0.012676
21 27 107.84715 0.00115 0.008397
22 23 102.477002 0.025984 0.005898
22 28 104.489305 0.014044 0.005542
23 18 106.270299 0.025989 0.013536
23 29 105.536306 0.013058 0.010385
24 5 101.506922 0.038708 0.01381
24 25 102.091999 0.025989 0.009452
24 35 105.408498 0.006982 0.012865
25 26 105.601851 0.025982 0.006798
25 30 109.382736 0.008705 0.010966
26 27 103.24586 0.025962 0.013097
26 31 105.826581 0.015643 0.010693
27 28 109.187372 0.025957 0.007136
27 32 106.786493 0.006971 0.011099
28 29 109.372493 0.025976 0.014356
28 33 107.180552 0.008692 0.008689
29 24 106.030767 0.025988 0.012769
29 34 109.314223 0.015645 0.005436
30 5 100.853355 0.01812 0.00925
30 31 103.8891 0.025987 0.01428
30 36 109.973131 0.001171 0.010053
31 32 100.436647 0.025973 0.009245
31 37 106.772367 0.014054 0.013605
32 33 107.045901 0.025956 0.014457
32 38 104.477745 0.013046 0.009722
33 34 105.33506 0.025965 0.005181
33 39 100.930719 0.00115 0.00532
34 35 108.761058 0.025984 0.005806
34 40 101.354421 0.014044 0.009811
35 30 109.355332 0.025989 0.007983
35 41 103.916271 0.013058 0.007603
36 5 105.991331 0.019167 0.006198
36 37 109.961974 0.025989 0.010434
36 47 108.889421 0.006982 0.006948
37 38 108.691729 0.025982 0.014298
37 42 108.291606 0.008705 0.007636
38 39 104.510286 0.025962 0.014497
38 43 101.387933 0.015643 0.009351
39 40 107.225855 0.025957 0.01315
39 44 104.653547 0.006971 0.009477
40 41 107.823495 0.025976 0.010133
40 45 109.95014 0.008692 0.013359
41 36 101.053952 0.025988 0.012334
41 46 101.086731 0.015645 0.005195
42 5 106.766215 0.026247 0.009925
42 43 102.230197 0.025987 0.007429
43 44 106.525371 0.025973 0.009208
44 45 106.249973 0.025956 0.014405
45 46 109.021209 0.025965 0.005204
46 47 102.64218 0.025984 0.006546
47 42 100.754825 0.025989 0.014852
