src des bd delay plr 
0 5 100.54941 0.02598 0.010429
0 1 103.916159 0.025989 0.006943
0 42 102.460706 0.010634 0.010723
0 11 106.899185 0.014967 0.006765
1 2 102.135538 0.025988 0.011526
1 43 107.038499 0.004714 0.014497
1 6 100.327001 0.003485 0.012117
2 3 107.012488 0.025979 0.012017
2 44 101.058797 0.015299 0.006673
2 7 109.64216 0.011542 0.009118
3 4 102.499512 0.025958 0.011554
3 45 100.383103 0.010621 0.00774
3 8 108.54642 0.01496 0.01467
4 5 103.100761 0.02596 0.006949
4 46 107.504646 0.004703 0.013287
4 9 109.019628 0.003474 0.005534
5 47 105.174607 0.015293 0.013752
5 10 103.38282 0.01153 0.010702
6 5 107.664846 0.045147 0.014868
6 7 102.635514 0.025989 0.009598
6 12 108.242378 0.010634 0.013404
7 8 101.726004 0.025986 0.008746
7 13 100.894637 0.004714 0.008389
8 9 105.465346 0.025968 0.005924
8 14 104.658249 0.015299 0.013423
9 10 108.041686 0.025955 0.008752
9 15 106.409944 0.010621 0.013668
10 11 101.704799 0.02597 0.010311
10 16 100.106281 0.004703 0.007605
11 6 105.028118 0.025986 0.009562
11 17 107.113755 0.015293 0.01121
12 5 100.67835 0.047724 0.010399
12 13 105.335786 0.025989 0.011182
12 23 100.702931 0.014967 0.007989
13 14 102.613079 0.025988 0.013171
13 18 107.45994 0.003485 0.014677
14 15 103.183232 0.025979 0.008222
14 19 109.385874 0.011542 0.010587
15 16 104.617572 0.025958 0.013624
15 20 105.200827 0.01496 0.009441
16 17 104.871932 0.02596 0.012975
16 21 108.970449 0.003474 0.006973
17 12 104.224315 0.02598 0.01345
17 22 100.700638 0.01153 0.006736
18 5 109.979676 0.050247 0.010704
18 19 107.690575 0.025989 0.007162
18 24 103.829614 0.010634 0.013638
19 20 109.643634 0.025986 0.007837
19 25 104.528615 0.004714 0.00974
20 21 108.070639 0.025968 0.005165
20 26 103.144346 0.015299 0.010894
21 22 100.250709 0.025955 0.008969
21 27 102.366205 0.010621 0.014392
22 23 105.453896 0.02597 0.008455
22 28 102.072404 0.004703 0.009833
23 18 100.181896 0.025986 0.01307
23 29 108.760901 0.015293 0.008098
24 5 109.155297 0.049401 0.012216
24 25 107.008385 0.025989 0.012625
24 35 108.620558 0.014967 0.007383
25 26 108.095577 0.025988 0.007637
25 30 106.244753 0.003485 0.012026
26 27 102.825248 0.025979 0.012066
26 31 107.51494 0.011542 0.005465
27 28 104.225521 0.025958 0.006937
27 32 107.503738 0.01496 0.01448
28 29 107.257011 0.02596 0.009386
28 33 103.566831 0.003474 0.011628
29 24 106.213894 0.02598 0.008509
29 34 109.778787 0.01153 0.014549
30 5 109.025181 0.036739 0.009939
30 31 102.738389 0.025989 0.008956
30 36 107.963101 0.010634 0.013393
31 32 101.603533 0.025986 0.012758
31 37 109.851877 0.004714 0.013438
32 33 102.974508 0.025968 0.010782
32 38 102.387831 0.015299 0.00607
33 34 103.282961 0.025955 0.00681
33 39 101.215806 0.010621 0.006235
34 35 107.219499 0.02597 0.013612
34 40 105.342425 0.004703 0.01144
35 30 104.278428 0.025986 0.009632
35 41 108.968904 0.015293 0.011197
36 5 107.789909 0.028945 0.012082
36 37 105.537185 0.025989 0.010341
36 47 103.420687 0.014967 0.006915
37 38 104.805444 0.025988 0.00727
37 42 101.766851 0.003485 0.012131
38 39 106.647162 0.025979 0.007784
38 43 101.289676 0.011542 0.007067
39 40 109.236263 0.025958 0.012187
39 44 100.652212 0.01496 0.007322
40 41 103.023919 0.02596 0.014737
40 45 100.745101 0.003474 0.008311
41 36 101.685686 0.02598 0.008924
41 46 103.257744 0.01153 0.006738
42 5 109.753352 0.029382 0.007273
42 43 100.59731 0.025989 0.011969
43 44 101.291993 0.025986 0.01056
44 45 102.378429 0.025968 0.009563
45 46 100.568519 0.025955 0.007209
46 47 109.911746 0.02597 0.005457
47 42 101.08112 0.025986 0.010314
