src des bd delay plr 
0 5 103.685104 0.025987 0.00814
0 1 101.589636 0.025989 0.008019
0 42 100.180218 0.00157 0.006725
0 11 103.160074 0.009075 0.012586
1 2 103.34229 0.025984 0.011434
1 43 106.99389 0.012804 0.005821
1 6 109.940836 0.006579 0.009194
2 3 108.136316 0.025965 0.008731
2 44 102.341291 0.014238 0.013706
2 7 105.261272 0.01561 0.011575
3 4 104.595593 0.025955 0.014704
3 45 106.314991 0.001554 0.008952
3 8 108.433801 0.009062 0.006721
4 5 102.70686 0.025972 0.007968
4 46 105.533791 0.012792 0.014933
4 9 101.020941 0.006567 0.00736
5 47 106.555233 0.014247 0.007545
5 10 104.234569 0.015608 0.014568
6 5 107.76233 0.043551 0.010919
6 7 105.396375 0.025988 0.005637
6 12 100.704527 0.00157 0.01236
7 8 106.684112 0.025976 0.006357
7 13 105.481453 0.012804 0.01006
8 9 102.767372 0.025957 0.009381
8 14 105.743399 0.014238 0.011878
9 10 103.790648 0.025962 0.012745
9 15 104.524964 0.001554 0.008057
10 11 102.992274 0.025982 0.007717
10 16 106.399985 0.012792 0.009157
11 6 106.323191 0.025989 0.006538
11 17 107.230816 0.014247 0.009948
12 5 103.992545 0.044008 0.012993
12 13 106.677002 0.025989 0.009831
12 23 103.063974 0.009075 0.011078
13 14 105.349185 0.025984 0.013724
13 18 103.769465 0.006579 0.01141
14 15 104.436528 0.025965 0.009866
14 19 108.75129 0.01561 0.007655
15 16 104.423999 0.025955 0.010724
15 20 106.960156 0.009062 0.014735
16 17 109.958585 0.025972 0.010572
16 21 102.360787 0.006567 0.006756
17 12 102.478324 0.025987 0.011131
17 22 101.770976 0.015608 0.005347
18 5 108.517261 0.041212 0.009656
18 19 104.738581 0.025988 0.014164
18 24 100.607899 0.00157 0.012267
19 20 107.23264 0.025976 0.012896
19 25 107.236222 0.012804 0.012283
20 21 102.487731 0.025957 0.007032
20 26 103.01491 0.014238 0.012017
21 22 107.951669 0.025962 0.005178
21 27 106.39837 0.001554 0.014025
22 23 103.523407 0.025982 0.014738
22 28 107.704628 0.012792 0.005472
23 18 106.149434 0.025989 0.007004
23 29 106.236072 0.014247 0.012808
24 5 101.289776 0.041941 0.011836
24 25 101.372488 0.025989 0.005188
24 35 105.938143 0.009075 0.009226
25 26 101.107021 0.025984 0.013739
25 30 108.531173 0.006579 0.0069
26 27 109.90949 0.025965 0.008205
26 31 108.577685 0.01561 0.005295
27 28 103.207264 0.025955 0.010412
27 32 106.280026 0.009062 0.007195
28 29 100.756396 0.025972 0.012667
28 33 108.299095 0.006567 0.01071
29 24 108.524085 0.025987 0.014873
29 34 102.483182 0.015608 0.014248
30 5 100.221153 0.022894 0.00839
30 31 108.707078 0.025988 0.009209
30 36 104.221768 0.00157 0.005533
31 32 105.871361 0.025976 0.013822
31 37 105.00481 0.012804 0.005896
32 33 100.578514 0.025957 0.010386
32 38 105.762906 0.014238 0.007437
33 34 109.160804 0.025962 0.012194
33 39 105.337616 0.001554 0.011254
34 35 103.948421 0.025982 0.011214
34 40 103.396747 0.012792 0.014935
35 30 107.83253 0.025989 0.006295
35 41 106.510571 0.014247 0.008097
36 5 100.842639 0.022307 0.008009
36 37 102.041258 0.025989 0.006385
36 47 102.577754 0.009075 0.01172
37 38 105.501181 0.025984 0.013335
37 42 104.120227 0.006579 0.010922
38 39 109.464555 0.025965 0.012575
38 43 108.922788 0.01561 0.014119
39 40 101.769178 0.025955 0.010098
39 44 102.876753 0.009062 0.013188
40 41 100.12789 0.025972 0.009891
40 45 100.639248 0.006567 0.009344
41 36 106.605356 0.025987 0.014392
41 46 104.631717 0.015608 0.010848
42 5 101.963975 0.026877 0.01292
42 43 103.698933 0.025988 0.00759
43 44 107.282436 0.025976 0.013173
44 45 109.816964 0.025957 0.005283
45 46 104.303381 0.025962 0.006901
46 47 108.167487 0.025982 0.008118
47 42 104.906704 0.025989 0.013387
