src des bd delay plr 
0 5 103.284083 0.025987 0.01039
0 1 100.002967 0.025989 0.00522
0 42 100.224591 0.002177 0.005852
0 11 108.380843 0.009594 0.00959
1 2 102.790018 0.025985 0.011919
1 43 104.138389 0.01242 0.01389
1 6 106.901062 0.005988 0.013364
2 3 106.010696 0.025966 0.009061
2 44 100.925518 0.014496 0.01154
2 7 106.498428 0.015538 0.012528
3 4 101.313337 0.025955 0.013036
3 45 108.729111 0.002164 0.005738
3 8 105.276504 0.009581 0.010055
4 5 102.40847 0.025972 0.014946
4 46 102.803273 0.012408 0.014217
4 9 104.308139 0.005976 0.008185
5 47 101.489193 0.014505 0.011956
5 10 108.584628 0.015535 0.010818
6 5 100.721807 0.043662 0.006734
6 7 102.914105 0.025988 0.014801
6 12 107.844433 0.002177 0.013001
7 8 109.618066 0.025977 0.005827
7 13 109.334654 0.01242 0.010569
8 9 100.843645 0.025957 0.005997
8 14 103.135059 0.014496 0.008456
9 10 109.521225 0.025961 0.013158
9 15 108.259214 0.002164 0.010788
10 11 101.548577 0.025981 0.01486
10 16 105.004028 0.012408 0.011975
11 6 105.837735 0.025989 0.01408
11 17 109.221336 0.014505 0.010828
12 5 102.866186 0.04439 0.013361
12 13 101.138388 0.025989 0.009928
12 23 102.324465 0.009594 0.010005
13 14 106.422931 0.025985 0.011416
13 18 105.232505 0.005988 0.00819
14 15 108.47223 0.025966 0.010707
14 19 108.389386 0.015538 0.012094
15 16 106.675405 0.025955 0.011139
15 20 102.150117 0.009581 0.010848
16 17 101.00961 0.025972 0.010245
16 21 101.315041 0.005976 0.010376
17 12 109.100553 0.025987 0.005849
17 22 104.919888 0.015535 0.006908
18 5 109.479007 0.041893 0.005702
18 19 107.836127 0.025988 0.005923
18 24 108.376086 0.002177 0.006655
19 20 100.085907 0.025977 0.009655
19 25 104.63257 0.01242 0.006125
20 21 109.967508 0.025957 0.009807
20 26 104.040553 0.014496 0.006608
21 22 105.554919 0.025961 0.011419
21 27 100.645254 0.002164 0.014401
22 23 106.20109 0.025981 0.006192
22 28 101.669114 0.012408 0.007012
23 18 100.285524 0.025989 0.006263
23 29 100.057273 0.014505 0.014525
24 5 107.376811 0.042738 0.014563
24 25 106.61349 0.025989 0.009027
24 35 104.613481 0.009594 0.006324
25 26 107.540642 0.025985 0.013301
25 30 101.803056 0.005988 0.011851
26 27 108.870359 0.025966 0.013316
26 31 108.597753 0.015538 0.012966
27 28 104.459712 0.025955 0.009072
27 32 104.065233 0.009581 0.01494
28 29 108.715143 0.025972 0.011803
28 33 107.505331 0.005976 0.00982
29 24 108.878763 0.025987 0.011557
29 34 100.148486 0.015535 0.005449
30 5 103.6994 0.024096 0.013405
30 31 108.778733 0.025988 0.011364
30 36 102.560229 0.002177 0.011024
31 32 101.015725 0.025977 0.010882
31 37 105.917366 0.01242 0.011144
32 33 104.163958 0.025957 0.005609
32 38 100.122869 0.014496 0.011786
33 34 105.690648 0.025961 0.010444
33 39 101.117748 0.002164 0.00731
34 35 109.132774 0.025981 0.008402
34 40 108.734493 0.012408 0.010992
35 30 109.39182 0.025989 0.005587
35 41 102.142856 0.014505 0.012576
36 5 105.132835 0.023051 0.013493
36 37 106.446423 0.025989 0.008672
36 47 106.89135 0.009594 0.008424
37 38 107.656265 0.025985 0.011493
37 42 107.973929 0.005988 0.011254
38 39 107.843712 0.025966 0.007418
38 43 101.306273 0.015538 0.011812
39 40 105.702661 0.025955 0.010531
39 44 106.474545 0.009581 0.012508
40 41 101.383364 0.025972 0.007629
40 45 104.679111 0.005976 0.006423
41 36 107.198112 0.025987 0.010437
41 46 109.673159 0.015535 0.008355
42 5 108.482166 0.027056 0.011017
42 43 107.382226 0.025988 0.010612
43 44 109.169452 0.025977 0.014442
44 45 107.108188 0.025957 0.011557
45 46 103.360762 0.025961 0.011794
46 47 108.392926 0.025981 0.010412
47 42 104.455727 0.025989 0.009253
