src des bd delay plr 
0 5 102.611817 0.025984 0.006043
0 1 101.136458 0.025989 0.005012
0 42 109.80193 0.006979 0.007819
0 11 107.942636 0.013056 0.01168
1 2 109.9375 0.025987 0.013399
1 43 107.775631 0.008708 0.011567
1 6 102.237583 0.001174 0.013542
2 3 100.852921 0.025973 0.012058
2 44 105.512973 0.015643 0.007229
2 7 105.526635 0.014055 0.013001
3 4 109.601641 0.025956 0.014715
3 45 105.404567 0.006967 0.010393
3 8 108.306265 0.013045 0.005395
4 5 100.556933 0.025965 0.010618
4 46 104.980642 0.008695 0.013135
4 9 108.152466 0.001154 0.007403
5 47 107.83685 0.015645 0.013605
5 10 102.903144 0.014046 0.009184
6 5 109.34832 0.044551 0.005436
6 7 108.516279 0.025989 0.009823
6 12 101.22062 0.006979 0.006581
7 8 107.467874 0.025982 0.012654
7 13 109.705485 0.008708 0.008672
8 9 104.379795 0.025962 0.01425
8 14 103.437606 0.015643 0.00917
9 10 104.793034 0.025957 0.008009
9 15 102.614441 0.006967 0.012339
10 11 106.428915 0.025976 0.012653
10 16 102.293907 0.008695 0.012689
11 6 101.747961 0.025988 0.010382
11 17 105.91046 0.015645 0.014974
12 5 107.414041 0.046831 0.007927
12 13 102.769722 0.025989 0.00585
12 23 109.335728 0.013056 0.01328
13 14 105.225838 0.025987 0.014977
13 18 106.012864 0.001174 0.012512
14 15 108.205469 0.025973 0.009762
14 19 105.221627 0.014055 0.009975
15 16 108.343377 0.025956 0.008876
15 20 101.667821 0.013045 0.0121
16 17 109.412153 0.025965 0.005048
16 21 103.587375 0.001154 0.006949
17 12 106.68875 0.025984 0.012886
17 22 100.992302 0.014046 0.010433
18 5 102.86163 0.047035 0.011829
18 19 101.760747 0.025989 0.009437
18 24 104.6682 0.006979 0.012614
19 20 104.273083 0.025982 0.013442
19 25 102.36392 0.008708 0.014963
20 21 103.802255 0.025962 0.007684
20 26 100.483195 0.015643 0.00865
21 22 101.08112 0.025957 0.00841
21 27 108.245914 0.006967 0.013472
22 23 101.251678 0.025976 0.013244
22 28 109.307924 0.008695 0.012334
23 18 101.117855 0.025988 0.005694
23 29 105.89276 0.015645 0.009866
24 5 107.342205 0.047662 0.014474
24 25 106.48027 0.025989 0.01107
24 35 108.40024 0.013056 0.01125
25 26 101.324542 0.025987 0.006472
25 30 101.91334 0.001174 0.012977
26 27 107.972665 0.025973 0.006124
26 31 100.183308 0.014055 0.011482
27 28 109.065267 0.025956 0.014146
27 32 107.203581 0.013045 0.009668
28 29 109.110309 0.025965 0.01156
28 33 104.649566 0.001154 0.005206
29 24 104.278811 0.025984 0.008786
29 34 101.467435 0.014046 0.014735
30 5 101.926086 0.032213 0.011905
30 31 102.324448 0.025989 0.008195
30 36 107.299135 0.006979 0.011463
31 32 102.466432 0.025982 0.014937
31 37 109.665609 0.008708 0.0094
32 33 106.396847 0.025962 0.005057
32 38 100.469355 0.015643 0.011077
33 34 100.819584 0.025957 0.011665
33 39 103.05178 0.006967 0.011678
34 35 100.179628 0.025976 0.010484
34 40 109.004701 0.008695 0.011104
35 30 104.349037 0.025988 0.006412
35 41 109.635362 0.015645 0.011084
36 5 107.310491 0.027453 0.008091
36 37 105.093616 0.025989 0.007089
36 47 107.440018 0.013056 0.007127
37 38 108.343849 0.025987 0.013712
37 42 108.935964 0.001174 0.008287
38 39 102.991793 0.025973 0.013275
38 43 108.189831 0.014055 0.005448
39 40 104.087006 0.025956 0.007269
39 44 108.932404 0.013045 0.006062
40 41 101.678017 0.025965 0.009922
40 45 105.409967 0.001154 0.008662
41 36 101.932342 0.025984 0.011833
41 46 101.138477 0.014046 0.005005
42 5 100.029656 0.028463 0.005864
42 43 105.916619 0.025989 0.008766
43 44 108.233959 0.025982 0.006145
44 45 102.990662 0.025962 0.009136
45 46 106.565474 0.025957 0.012641
46 47 104.012988 0.025976 0.008577
47 42 106.955275 0.025988 0.00606
