src des bd delay plr 
0 5 109.290908 0.025988 0.009673
0 1 102.984401 0.025989 0.007214
0 42 104.839325 0.001687 0.007759
0 11 106.868762 0.006464 0.011466
1 2 101.742818 0.025982 0.014909
1 43 101.947026 0.014299 0.010785
1 6 102.123281 0.009177 0.005191
2 3 108.892268 0.025962 0.014912
2 44 107.172203 0.012719 0.005781
2 7 105.236229 0.015596 0.012454
3 4 106.060551 0.025957 0.0133
3 45 103.807705 0.001671 0.011441
3 8 102.972551 0.006453 0.012409
4 5 107.268334 0.025976 0.013012
4 46 105.042609 0.01429 0.006172
4 9 107.766196 0.009164 0.008233
5 47 109.0213 0.012731 0.011586
5 10 107.291218 0.015598 0.013137
6 5 103.066877 0.043083 0.00638
6 7 105.427234 0.025987 0.005502
6 12 104.977938 0.001687 0.014631
7 8 105.122516 0.025972 0.014626
7 13 108.973194 0.014299 0.012363
8 9 107.267393 0.025955 0.010019
8 14 103.218437 0.012719 0.00883
9 10 108.594046 0.025966 0.013984
9 15 100.190724 0.001671 0.01065
10 11 108.126095 0.025984 0.00762
10 16 105.063005 0.01429 0.005167
11 6 103.992964 0.025989 0.009657
11 17 107.593595 0.012731 0.01152
12 5 105.991039 0.042142 0.012765
12 13 104.759974 0.025989 0.014177
12 23 106.1586 0.006464 0.014136
13 14 102.577062 0.025982 0.008287
13 18 103.695021 0.009177 0.014594
14 15 106.957723 0.025962 0.010908
14 19 107.898809 0.015596 0.011661
15 16 102.220889 0.025957 0.013992
15 20 106.853774 0.006453 0.007699
16 17 100.970595 0.025976 0.006185
16 21 109.386019 0.009164 0.012635
17 12 108.743247 0.025988 0.009878
17 22 108.274019 0.015598 0.012909
18 5 109.919898 0.038235 0.007235
18 19 106.725999 0.025987 0.006593
18 24 104.616737 0.001687 0.005583
19 20 104.253118 0.025972 0.010906
19 25 104.21501 0.014299 0.012881
20 21 103.720816 0.025955 0.008902
20 26 104.083768 0.012719 0.009118
21 22 105.810751 0.025966 0.005675
21 27 102.537641 0.001671 0.00682
22 23 106.816671 0.025984 0.009939
22 28 109.787353 0.01429 0.006703
23 18 105.778862 0.025989 0.006373
23 29 104.953704 0.012731 0.006266
24 5 101.755427 0.037915 0.006666
24 25 106.372116 0.025989 0.010885
24 35 101.544389 0.006464 0.014114
25 26 107.241434 0.025982 0.005931
25 30 100.112785 0.009177 0.005455
26 27 103.191847 0.025962 0.012991
26 31 101.869246 0.015596 0.010513
27 28 102.355852 0.025957 0.009898
27 32 103.136813 0.006453 0.008016
28 29 103.715313 0.025976 0.012407
28 33 103.139587 0.009164 0.01301
29 24 103.666 0.025988 0.00533
29 34 103.222168 0.015598 0.007107
30 5 106.997932 0.016962 0.012193
30 31 108.702476 0.025987 0.010101
30 36 101.113732 0.001687 0.00728
31 32 100.997888 0.025972 0.009139
31 37 101.494751 0.014299 0.005729
32 33 107.282876 0.025955 0.007899
32 38 106.795586 0.012719 0.007134
33 34 100.234033 0.025966 0.012007
33 39 108.608184 0.001671 0.008317
34 35 100.725736 0.025984 0.006378
34 40 100.776872 0.01429 0.012637
35 30 106.566571 0.025989 0.010325
35 41 102.46534 0.012731 0.006481
36 5 102.368613 0.018357 0.010921
36 37 102.05227 0.025989 0.011201
36 47 108.453988 0.006464 0.013985
37 38 108.119696 0.025982 0.013671
37 42 100.375211 0.009177 0.005114
38 39 102.120988 0.025962 0.011874
38 43 108.695476 0.015596 0.010678
39 40 105.385994 0.025957 0.012845
39 44 101.70934 0.006453 0.010575
40 41 106.319705 0.025976 0.013493
40 45 100.356737 0.009164 0.006054
41 36 109.63385 0.025988 0.011113
41 46 100.070996 0.015598 0.006607
42 5 108.945779 0.026114 0.012335
42 43 100.3467 0.025987 0.009939
43 44 100.807965 0.025972 0.012916
44 45 107.664804 0.025955 0.01026
45 46 102.937341 0.025966 0.009309
46 47 103.714166 0.025984 0.007396
47 42 102.909295 0.025989 0.009814
