src des bd delay plr 
0 5 104.623508 0.025973 0.012731
0 1 102.568074 0.025987 0.006642
0 42 103.399567 0.013962 0.00546
0 11 105.625358 0.015655 0.009662
1 2 103.816877 0.025989 0.010812
1 43 100.247148 0.001002 0.012552
1 6 106.487421 0.008534 0.006822
2 3 104.010814 0.025984 0.013805
2 44 100.199764 0.01317 0.014265
2 7 107.79221 0.007165 0.009532
3 4 109.996054 0.025965 0.010199
3 45 103.923604 0.013952 0.007684
3 8 107.069664 0.015657 0.011931
4 5 105.808501 0.025956 0.009402
4 46 105.146144 0.000979 0.007913
4 9 109.54845 0.008521 0.007533
5 47 106.662835 0.013159 0.014906
5 10 105.480686 0.007153 0.010162
6 5 108.281208 0.045379 0.006113
6 7 105.504641 0.025989 0.010896
6 12 101.243921 0.013962 0.009098
7 8 102.699006 0.025988 0.012065
7 13 103.36073 0.001002 0.005585
8 9 102.865191 0.025975 0.009599
8 14 101.16854 0.01317 0.014314
9 10 104.143896 0.025956 0.006693
9 15 100.089783 0.013952 0.008619
10 11 109.543718 0.025963 0.007076
10 16 102.91426 0.000979 0.007695
11 6 102.461131 0.025982 0.00982
11 17 100.112176 0.013159 0.013761
12 5 101.849508 0.0469 0.014887
12 13 102.365078 0.025987 0.006075
12 23 105.941025 0.015655 0.014608
13 14 105.209316 0.025989 0.010984
13 18 105.86304 0.008534 0.009498
14 15 104.638779 0.025984 0.014729
14 19 101.983008 0.007165 0.006461
15 16 104.463346 0.025965 0.010114
15 20 106.240598 0.015657 0.008456
16 17 101.080343 0.025956 0.011678
16 21 105.537107 0.008521 0.006047
17 12 102.70778 0.025973 0.007418
17 22 108.374158 0.007153 0.012335
18 5 105.649843 0.051463 0.013908
18 19 108.821004 0.025989 0.014382
18 24 108.861753 0.013962 0.009182
19 20 107.069298 0.025988 0.009098
19 25 105.598794 0.001002 0.012193
20 21 107.718726 0.025975 0.005678
20 26 109.251954 0.01317 0.005617
21 22 105.634434 0.025956 0.007594
21 27 102.454274 0.013952 0.009043
22 23 102.412078 0.025963 0.007731
22 28 100.266986 0.000979 0.007007
23 18 107.400964 0.025982 0.008142
23 29 106.064721 0.013159 0.014298
24 5 101.388813 0.0478 0.014842
24 25 109.128443 0.025987 0.013298
24 35 100.263656 0.015655 0.013828
25 26 109.759754 0.025989 0.008735
25 30 101.03342 0.008534 0.007288
26 27 105.682099 0.025984 0.00904
26 31 106.845764 0.007165 0.008913
27 28 100.661632 0.025965 0.01228
27 32 101.685553 0.015657 0.005691
28 29 101.046175 0.025956 0.006368
28 33 106.831734 0.008521 0.005999
29 24 109.770539 0.025973 0.005262
29 34 101.435841 0.007153 0.010678
30 5 105.615787 0.03838 0.007973
30 31 105.782248 0.025989 0.012178
30 36 103.375858 0.013962 0.011936
31 32 107.482552 0.025988 0.01286
31 37 103.294503 0.001002 0.00656
32 33 101.648079 0.025975 0.00825
32 38 106.841931 0.01317 0.006412
33 34 102.453914 0.025956 0.007774
33 39 108.346592 0.013952 0.010991
34 35 103.370649 0.025963 0.006063
34 40 107.528534 0.000979 0.005527
35 30 102.593048 0.025982 0.013903
35 41 101.615768 0.013159 0.010175
36 5 109.419364 0.027564 0.014721
36 37 108.821152 0.025987 0.009873
36 47 103.447655 0.015655 0.006689
37 38 101.606264 0.025989 0.00699
37 42 106.402842 0.008534 0.009275
38 39 104.582842 0.025984 0.011015
38 43 101.027031 0.007165 0.009738
39 40 107.589049 0.025965 0.011873
39 44 109.958952 0.015657 0.011775
40 41 105.93668 0.025956 0.011792
40 45 103.026225 0.008521 0.012062
41 36 108.455873 0.025973 0.005273
41 46 106.868837 0.007153 0.006655
42 5 105.36405 0.02973 0.00729
42 43 108.742864 0.025989 0.006593
43 44 101.317031 0.025988 0.013746
44 45 103.617918 0.025975 0.013144
45 46 103.76631 0.025956 0.010934
46 47 109.736878 0.025963 0.008892
47 42 106.298242 0.025982 0.005297
