src des bd delay plr 
0 5 107.319501 0.025987 0.012089
0 1 106.469062 0.025989 0.011903
0 42 106.737369 0.002109 0.011162
0 11 103.503512 0.009537 0.014792
1 2 101.355549 0.025985 0.013876
1 43 108.525124 0.012464 0.011783
1 6 100.140128 0.006054 0.009232
2 3 103.480289 0.025966 0.012675
2 44 106.874663 0.014469 0.012692
2 7 109.941024 0.015547 0.009289
3 4 107.688925 0.025955 0.014806
3 45 104.598431 0.002095 0.005684
3 8 109.849257 0.009524 0.010411
4 5 104.919061 0.025972 0.012065
4 46 107.894065 0.012451 0.008066
4 9 102.235116 0.006043 0.011142
5 47 100.62028 0.014478 0.005768
5 10 101.021901 0.015544 0.007065
6 5 104.342529 0.04365 0.011366
6 7 100.8552 0.025988 0.013234
6 12 109.898096 0.002109 0.006651
7 8 103.974869 0.025977 0.013026
7 13 107.443149 0.012464 0.006301
8 9 108.547617 0.025957 0.012296
8 14 102.469965 0.014469 0.010659
9 10 100.609994 0.025961 0.013486
9 15 104.366957 0.002095 0.008122
10 11 103.56076 0.025981 0.007618
10 16 102.168866 0.012451 0.014389
11 6 105.514062 0.025989 0.013387
11 17 104.852367 0.014478 0.00681
12 5 104.393278 0.044349 0.01488
12 13 107.212756 0.025989 0.012378
12 23 107.389598 0.009537 0.006333
13 14 107.664731 0.025985 0.01488
13 18 104.728604 0.006054 0.007256
14 15 101.058632 0.025966 0.011955
14 19 102.550522 0.015547 0.014249
15 16 106.254656 0.025955 0.009142
15 20 109.499007 0.009524 0.006769
16 17 102.915387 0.025972 0.012902
16 21 102.876512 0.006043 0.008702
17 12 105.244645 0.025987 0.011957
17 22 100.405333 0.015544 0.006065
18 5 100.759681 0.041817 0.008813
18 19 106.557024 0.025988 0.01202
18 24 100.417677 0.002109 0.009074
19 20 107.821233 0.025977 0.014547
19 25 108.840171 0.012464 0.009004
20 21 101.483653 0.025957 0.009235
20 26 102.387961 0.014469 0.00919
21 22 106.445868 0.025961 0.013938
21 27 104.428647 0.002095 0.009281
22 23 107.087324 0.025981 0.006732
22 28 105.011739 0.012451 0.011916
23 18 101.101948 0.025989 0.007465
23 29 101.884783 0.014478 0.006395
24 5 100.855608 0.042651 0.012933
24 25 106.935645 0.025989 0.009431
24 35 102.891332 0.009537 0.008531
25 26 103.859497 0.025985 0.012302
25 30 109.636819 0.006054 0.014854
26 27 104.989251 0.025966 0.010434
26 31 109.682229 0.015547 0.014941
27 28 105.893777 0.025955 0.010754
27 32 105.281661 0.009524 0.013879
28 29 104.289389 0.025972 0.011099
28 33 105.810319 0.006043 0.01048
29 24 106.979756 0.025987 0.010222
29 34 109.613624 0.015544 0.006999
30 5 106.285342 0.023964 0.01382
30 31 109.615484 0.025988 0.006456
30 36 108.456137 0.002109 0.007966
31 32 107.375895 0.025977 0.011616
31 37 106.68043 0.012464 0.006151
32 33 104.740152 0.025957 0.006558
32 38 102.4617 0.014469 0.011554
33 34 106.442317 0.025961 0.008205
33 39 108.314668 0.002095 0.010739
34 35 101.046582 0.025981 0.010801
34 40 104.805635 0.012451 0.010341
35 30 101.887121 0.025989 0.007104
35 41 106.513884 0.014478 0.012605
36 5 101.330267 0.02297 0.007649
36 37 100.007383 0.025989 0.008947
36 47 106.829157 0.009537 0.005322
37 38 101.525209 0.025985 0.012469
37 42 100.524611 0.006054 0.010407
38 39 109.588978 0.025966 0.008601
38 43 107.568394 0.015547 0.011151
39 40 108.598252 0.025955 0.005668
39 44 109.649363 0.009524 0.011354
40 41 108.772621 0.025972 0.012493
40 45 105.553765 0.006043 0.011397
41 36 100.07752 0.025987 0.013922
41 46 106.537506 0.015544 0.005627
42 5 102.211012 0.027036 0.01154
42 43 101.014716 0.025988 0.010582
43 44 103.962993 0.025977 0.005066
44 45 103.865194 0.025957 0.008484
45 46 105.79078 0.025961 0.014952
46 47 103.778538 0.025981 0.008163
47 42 107.285873 0.025989 0.010876
