src des bd delay plr 
0 5 100.561191 0.025985 0.005683
0 1 102.821094 0.025989 0.008577
0 42 102.058859 0.005334 0.009091
0 11 109.472379 0.011977 0.014466
1 2 103.883923 0.025987 0.010646
1 43 109.85097 0.010141 0.009312
1 6 101.730814 0.002852 0.01062
2 3 106.837886 0.025971 0.011797
2 44 106.269416 0.015424 0.009746
2 7 105.180444 0.014758 0.01294
3 4 107.24194 0.025955 0.005405
3 45 109.455158 0.005322 0.012644
3 8 109.29557 0.011965 0.00663
4 5 109.328475 0.025967 0.014842
4 46 107.817165 0.010128 0.006256
4 9 107.520241 0.002841 0.012137
5 47 101.43481 0.015429 0.012581
5 10 102.287231 0.01475 0.010021
6 5 106.232787 0.044247 0.010951
6 7 109.748711 0.025989 0.008636
6 12 101.778095 0.005334 0.010525
7 8 105.017627 0.025981 0.013596
7 13 101.301975 0.010141 0.005567
8 9 103.043493 0.02596 0.005253
8 14 107.943132 0.015424 0.009842
9 10 107.390307 0.025958 0.009773
9 15 101.783724 0.005322 0.01139
10 11 100.139532 0.025978 0.007688
10 16 103.594881 0.010128 0.010086
11 6 104.408722 0.025988 0.010112
11 17 103.321282 0.015429 0.00868
12 5 109.506199 0.046115 0.010359
12 13 105.705009 0.025989 0.014134
12 23 102.953869 0.011977 0.008094
13 14 107.048853 0.025987 0.006932
13 18 106.939621 0.002852 0.013257
14 15 108.571858 0.025971 0.007304
14 19 102.145429 0.014758 0.012413
15 16 105.219512 0.025955 0.00782
15 20 108.947859 0.011965 0.012512
16 17 103.001056 0.025967 0.00819
16 21 101.746476 0.002841 0.014817
17 12 107.532102 0.025985 0.005306
17 22 104.638878 0.01475 0.008368
18 5 104.005027 0.04533 0.010004
18 19 104.300292 0.025989 0.01118
18 24 106.641709 0.005334 0.010076
19 20 109.044428 0.025981 0.014287
19 25 102.019935 0.010141 0.006829
20 21 109.406659 0.02596 0.010165
20 26 105.308781 0.015424 0.010355
21 22 102.457367 0.025958 0.01285
21 27 109.397566 0.005322 0.005524
22 23 101.43313 0.025978 0.014425
22 28 107.407538 0.010128 0.011135
23 18 107.507511 0.025988 0.008492
23 29 102.374716 0.015429 0.010636
24 5 100.661384 0.046245 0.010825
24 25 107.248675 0.025989 0.008553
24 35 108.665803 0.011977 0.013666
25 26 109.197585 0.025987 0.010383
25 30 104.728549 0.002852 0.005144
26 27 103.934069 0.025971 0.013764
26 31 107.150918 0.014758 0.008019
27 28 108.11737 0.025955 0.012391
27 32 106.449297 0.011965 0.014809
28 29 100.070751 0.025967 0.00791
28 33 109.927919 0.002841 0.006512
29 24 104.871275 0.025985 0.014379
29 34 107.493884 0.01475 0.006762
30 5 109.392045 0.029669 0.013592
30 31 105.056993 0.025989 0.014776
30 36 107.730343 0.005334 0.007783
31 32 103.499867 0.025981 0.0062
31 37 102.384633 0.010141 0.006777
32 33 106.300515 0.02596 0.013414
32 38 103.204908 0.015424 0.013183
33 34 108.755648 0.025958 0.006807
33 39 106.13287 0.005322 0.007951
34 35 109.387386 0.025978 0.006822
34 40 109.296146 0.010128 0.013295
35 30 104.172398 0.025988 0.010167
35 41 105.930159 0.015429 0.009531
36 5 100.336374 0.026215 0.009463
36 37 102.402837 0.025989 0.013353
36 47 107.744849 0.011977 0.013801
37 38 102.343652 0.025987 0.006122
37 42 103.865899 0.002852 0.012
38 39 103.28557 0.025971 0.013947
38 43 106.864921 0.014758 0.013684
39 40 102.574259 0.025955 0.013754
39 44 103.55403 0.011965 0.014463
40 41 104.481959 0.025967 0.013575
40 45 104.935426 0.002841 0.012767
41 36 108.789793 0.025985 0.014963
41 46 109.480719 0.01475 0.009488
42 5 107.271348 0.027987 0.012729
42 43 100.581541 0.025989 0.005679
43 44 106.550616 0.025981 0.007747
44 45 109.175715 0.02596 0.005873
45 46 101.531779 0.025958 0.006272
46 47 105.972889 0.025978 0.014512
47 42 108.351266 0.025988 0.006653
