src des bd delay plr 
0 5 100.410937 0.025987 0.014305
0 1 107.791959 0.025989 0.005088
0 42 100.850448 0.001008 0.00895
0 11 100.659247 0.00854 0.00885
1 2 105.200295 0.025984 0.010719
1 43 101.136572 0.013167 0.013149
1 6 105.428418 0.007159 0.00574
2 3 109.602485 0.025965 0.005231
2 44 103.22725 0.013955 0.014428
2 7 106.935583 0.015656 0.008434
3 4 107.635296 0.025956 0.01315
3 45 100.940599 0.000984 0.00769
3 8 103.480505 0.008527 0.014128
4 5 108.513611 0.025973 0.013802
4 46 101.809594 0.013155 0.007391
4 9 107.360712 0.007147 0.011831
5 47 102.729067 0.013965 0.005618
5 10 102.195128 0.015655 0.006364
6 5 107.224202 0.043443 0.006264
6 7 107.116087 0.025988 0.007509
6 12 106.52112 0.001008 0.009758
7 8 108.57567 0.025975 0.012842
7 13 105.024319 0.013167 0.012643
8 9 106.131116 0.025956 0.006305
8 14 108.069657 0.013955 0.008231
9 10 104.044345 0.025963 0.00554
9 15 100.769738 0.000984 0.009895
10 11 101.460798 0.025982 0.010862
10 16 107.309461 0.013155 0.009351
11 6 108.63185 0.025989 0.008728
11 17 103.66195 0.013965 0.007466
12 5 102.645597 0.043617 0.008905
12 13 103.779004 0.025989 0.008746
12 23 100.742152 0.00854 0.013493
13 14 104.573635 0.025984 0.007583
13 18 101.844478 0.007159 0.013261
14 15 108.269736 0.025965 0.011599
14 19 103.143472 0.015656 0.013668
15 16 100.764551 0.025956 0.011995
15 20 107.223026 0.008527 0.010838
16 17 109.047017 0.025973 0.007117
16 21 105.006795 0.007147 0.005769
17 12 104.926931 0.025987 0.008345
17 22 105.297269 0.015655 0.010223
18 5 105.359699 0.04054 0.00699
18 19 108.997155 0.025988 0.013886
18 24 107.958275 0.001008 0.005528
19 20 109.629109 0.025975 0.008331
19 25 107.059392 0.013167 0.013456
20 21 106.216994 0.025956 0.01082
20 26 109.248967 0.013955 0.013713
21 22 103.754547 0.025963 0.008642
21 27 101.91942 0.000984 0.014257
22 23 106.937442 0.025982 0.010128
22 28 104.628934 0.013155 0.01204
23 18 101.186797 0.025989 0.010852
23 29 100.551906 0.013965 0.011071
24 5 108.140299 0.041115 0.006454
24 25 105.336641 0.025989 0.008255
24 35 107.375571 0.00854 0.00624
25 26 107.220496 0.025984 0.0068
25 30 103.125682 0.007159 0.009526
26 27 108.162842 0.025965 0.007577
26 31 106.604379 0.015656 0.01094
27 28 107.664959 0.025956 0.010937
27 32 101.210961 0.008527 0.011658
28 29 101.395015 0.025973 0.014139
28 33 101.57379 0.007147 0.011603
29 24 109.195581 0.025987 0.009836
29 34 101.6756 0.015655 0.008179
30 5 101.752631 0.021662 0.012075
30 31 106.21931 0.025988 0.014442
30 36 105.537717 0.001008 0.010607
31 32 103.343914 0.025975 0.010363
31 37 108.189139 0.013167 0.00639
32 33 103.729475 0.025956 0.008225
32 38 102.18913 0.013955 0.009954
33 34 103.850908 0.025963 0.013283
33 39 102.172711 0.000984 0.008249
34 35 106.290766 0.025982 0.012204
34 40 108.488502 0.013155 0.012206
35 30 105.3843 0.025989 0.013552
35 41 103.349817 0.013965 0.012656
36 5 103.613548 0.021525 0.013723
36 37 106.497409 0.025989 0.008467
36 47 104.774617 0.00854 0.008739
37 38 101.222363 0.025984 0.006787
37 42 107.43639 0.007159 0.009151
38 39 104.693225 0.025965 0.006081
38 43 100.000959 0.015656 0.011446
39 40 106.283398 0.025956 0.012718
39 44 103.763707 0.008527 0.006951
40 41 105.37464 0.025973 0.013181
40 45 100.288682 0.007147 0.00539
41 36 107.109644 0.025987 0.008005
41 46 105.990932 0.015655 0.013851
42 5 105.104506 0.026702 0.00632
42 43 100.292875 0.025988 0.011708
43 44 102.292069 0.025975 0.013543
44 45 102.118557 0.025956 0.008646
45 46 104.256441 0.025963 0.006394
46 47 101.543626 0.025982 0.007821
47 42 107.514091 0.025989 0.010855
