src des bd delay plr 
0 5 106.242439 0.025989 0.006838
0 1 102.367825 0.025988 0.006122
0 42 107.274298 0.004435 0.012127
0 11 103.145103 0.003768 0.014781
1 2 102.844333 0.025979 0.01327
1 43 109.843458 0.015232 0.007358
1 6 103.304068 0.011341 0.00889
2 3 100.036382 0.025959 0.012326
2 44 109.950789 0.010835 0.009778
2 7 104.987931 0.015045 0.012409
3 4 103.61952 0.025959 0.010156
3 45 101.96246 0.004424 0.011043
3 8 104.103118 0.003757 0.006696
4 5 107.771079 0.02598 0.009787
4 46 103.614391 0.015226 0.008658
4 9 108.599023 0.011328 0.008842
5 47 107.85804 0.010848 0.0132
5 10 105.362676 0.015052 0.01396
6 5 106.121222 0.042761 0.014347
6 7 109.100528 0.025986 0.007595
6 12 104.0727 0.004435 0.009396
7 8 104.761123 0.025968 0.013773
7 13 105.88392 0.015232 0.00846
8 9 106.066612 0.025955 0.006406
8 14 107.304437 0.010835 0.009394
9 10 103.366339 0.025969 0.007069
9 15 106.479667 0.004424 0.012406
10 11 107.984413 0.025986 0.009592
10 16 107.406822 0.015226 0.011632
11 6 103.826748 0.025989 0.013891
11 17 100.402262 0.010848 0.013707
12 5 109.80636 0.040421 0.007073
12 13 102.523359 0.025988 0.012626
12 23 100.934722 0.003768 0.009323
13 14 102.021522 0.025979 0.014039
13 18 104.161099 0.011341 0.010265
14 15 104.076756 0.025959 0.008053
14 19 109.420061 0.015045 0.008712
15 16 104.340819 0.025959 0.006183
15 20 103.7212 0.003757 0.01021
16 17 103.312819 0.02598 0.010325
16 21 100.052049 0.011328 0.008412
17 12 100.620515 0.025989 0.012074
17 22 101.265158 0.015052 0.007899
18 5 103.946967 0.036069 0.011624
18 19 100.857126 0.025986 0.006936
18 24 108.625956 0.004435 0.006957
19 20 100.705244 0.025968 0.014124
19 25 106.812745 0.015232 0.014641
20 21 100.396839 0.025955 0.008527
20 26 109.7299 0.010835 0.014232
21 22 102.12587 0.025969 0.00516
21 27 106.107123 0.004424 0.011115
22 23 104.908952 0.025986 0.006015
22 28 103.714397 0.015226 0.012914
23 18 105.053225 0.025989 0.011608
23 29 109.006054 0.010848 0.006399
24 5 107.23367 0.033964 0.014258
24 25 108.133574 0.025988 0.013632
24 35 102.585594 0.003768 0.010183
25 26 101.061913 0.025979 0.006771
25 30 103.097169 0.011341 0.008614
26 27 100.383239 0.025959 0.007937
26 31 102.840413 0.015045 0.014538
27 28 100.704535 0.025959 0.014932
27 32 103.902104 0.003757 0.011574
28 29 109.461052 0.02598 0.013071
28 33 105.782259 0.011328 0.011454
29 24 102.65738 0.025989 0.008852
29 34 107.96251 0.015052 0.012495
30 5 106.03313 0.011264 0.009743
30 31 109.462291 0.025986 0.005147
30 36 109.500814 0.004435 0.010462
31 32 103.160657 0.025968 0.012355
31 37 103.616585 0.015232 0.009993
32 33 107.831956 0.025955 0.010485
32 38 105.364885 0.010835 0.013997
33 34 102.827628 0.025969 0.008372
33 39 103.415871 0.004424 0.00596
34 35 105.3432 0.025986 0.011884
34 40 103.466248 0.015226 0.007996
35 30 103.211963 0.025989 0.011114
35 41 109.824314 0.010848 0.011951
36 5 104.780941 0.013967 0.006382
36 37 101.442136 0.025988 0.005629
36 47 105.610229 0.003768 0.00901
37 38 108.320567 0.025979 0.01212
37 42 104.258486 0.011341 0.01237
38 39 104.034317 0.025959 0.013979
38 43 103.113732 0.015045 0.011164
39 40 109.769449 0.025959 0.009976
39 44 106.442892 0.003757 0.008924
40 41 104.546832 0.02598 0.009217
40 45 105.247328 0.011328 0.010862
41 36 102.746821 0.025989 0.009617
41 46 101.136095 0.015052 0.007609
42 5 107.964123 0.025582 0.011601
42 43 107.848474 0.025986 0.007204
43 44 108.255407 0.025968 0.007842
44 45 106.161179 0.025955 0.005921
45 46 105.726173 0.025969 0.005373
46 47 108.201256 0.025986 0.009049
47 42 109.696104 0.025989 0.00668
