src des bd delay plr 
0 5 102.632345 0.025972 0.012925
0 1 105.80373 0.025987 0.011334
0 42 107.253803 0.014447 0.005415
0 11 106.379425 0.015554 0.007369
1 2 106.45688 0.025989 0.014323
1 43 100.503508 0.002034 0.010924
1 6 107.170867 0.009474 0.010314
2 3 107.099724 0.025985 0.005283
2 44 107.21552 0.012511 0.005462
2 7 105.864937 0.006127 0.008274
3 4 106.476175 0.025966 0.011562
3 45 106.092631 0.014438 0.008683
3 8 101.496563 0.015557 0.014545
4 5 107.951846 0.025955 0.00873
4 46 100.837495 0.00202 0.011854
4 9 108.986108 0.009461 0.014615
5 47 107.045844 0.012499 0.01409
5 10 108.262975 0.006115 0.006382
6 5 103.896849 0.045344 0.014425
6 7 102.592106 0.025989 0.011533
6 12 105.996482 0.014447 0.013025
7 8 104.4583 0.025988 0.014111
7 13 108.890249 0.002034 0.014801
8 9 106.780148 0.025977 0.007373
8 14 101.417749 0.012511 0.008546
9 10 101.143812 0.025957 0.010385
9 15 104.511256 0.014438 0.006416
10 11 109.42463 0.025961 0.010239
10 16 102.607559 0.00202 0.013519
11 6 105.794116 0.025981 0.011573
11 17 106.356219 0.012499 0.005746
12 5 109.612904 0.046477 0.014934
12 13 109.479049 0.025987 0.007241
12 23 108.0622 0.015554 0.01363
13 14 101.051196 0.025989 0.007691
13 18 102.491869 0.009474 0.009267
14 15 100.204477 0.025985 0.01034
14 19 105.509489 0.006127 0.006356
15 16 103.777199 0.025966 0.008655
15 20 101.769524 0.015557 0.009275
16 17 107.439696 0.025955 0.006995
16 21 104.008818 0.009461 0.012486
17 12 102.342833 0.025972 0.010389
17 22 109.662827 0.006115 0.005489
18 5 109.406563 0.051285 0.011215
18 19 108.808542 0.025989 0.012498
18 24 108.695402 0.014447 0.00588
19 20 104.711722 0.025988 0.009147
19 25 104.292664 0.002034 0.008852
20 21 104.970791 0.025977 0.012425
20 26 105.889877 0.012511 0.014248
21 22 100.009953 0.025957 0.006919
21 27 101.566802 0.014438 0.008943
22 23 109.020119 0.025961 0.012248
22 28 102.403219 0.00202 0.012549
23 18 107.135351 0.025981 0.012107
23 29 101.066304 0.012499 0.008722
24 5 106.663165 0.046965 0.008093
24 25 108.209989 0.025987 0.005218
24 35 109.182051 0.015554 0.009174
25 26 106.075942 0.025989 0.009236
25 30 102.447063 0.009474 0.006205
26 27 107.652927 0.025985 0.007435
26 31 107.198338 0.006127 0.006179
27 28 100.357951 0.025966 0.007076
27 32 101.086427 0.015557 0.013935
28 29 105.247997 0.025955 0.005223
28 33 106.674266 0.009461 0.010284
29 24 107.330753 0.025972 0.012718
29 34 107.609581 0.006115 0.007796
30 5 100.917642 0.038141 0.009612
30 31 102.431044 0.025989 0.006321
30 36 108.715765 0.014447 0.01051
31 32 109.894389 0.025988 0.006294
31 37 104.506185 0.002034 0.013645
32 33 103.918843 0.025977 0.011657
32 38 103.892461 0.012511 0.008952
33 34 101.517133 0.025957 0.006513
33 39 100.538844 0.014438 0.005969
34 35 107.35649 0.025961 0.010451
34 40 104.608057 0.00202 0.014063
35 30 101.121383 0.025981 0.006661
35 41 101.016848 0.012499 0.007041
36 5 108.273202 0.026836 0.010066
36 37 109.684035 0.025987 0.014742
36 47 106.110102 0.015554 0.00742
37 38 104.50861 0.025989 0.014152
37 42 104.191869 0.009474 0.005478
38 39 103.122578 0.025985 0.006812
38 43 109.260069 0.006127 0.012892
39 40 104.62852 0.025966 0.007899
39 44 100.645753 0.015557 0.011275
40 41 104.049226 0.025955 0.009706
40 45 101.225159 0.009461 0.014484
41 36 109.375048 0.025972 0.013919
41 46 104.613347 0.006115 0.013522
42 5 101.773127 0.029675 0.005502
42 43 104.97922 0.025989 0.005201
43 44 105.810054 0.025988 0.005443
44 45 105.459061 0.025977 0.006949
45 46 109.823651 0.025957 0.010785
46 47 102.83269 0.025961 0.012197
47 42 100.114573 0.025981 0.005385
