src des bd delay plr 
0 5 104.21162 0.025983 0.012371
0 1 105.441008 0.025989 0.011517
0 42 104.5152 0.008111 0.008435
0 11 100.386308 0.013727 0.006453
1 2 102.537197 0.025988 0.006877
1 43 101.400687 0.007605 0.012077
1 6 104.378208 0.00068 0.013408
2 3 105.785695 0.025975 0.009254
2 44 107.639863 0.015673 0.014808
2 7 107.306425 0.013435 0.009563
3 4 100.308394 0.025956 0.008309
3 45 105.651139 0.008099 0.00883
3 8 105.677587 0.013717 0.009134
4 5 103.394704 0.025963 0.006976
4 46 103.973783 0.007593 0.014022
4 9 108.293136 0.000645 0.012944
5 47 100.827277 0.015673 0.009183
5 10 106.407517 0.013424 0.007579
6 5 106.245043 0.044752 0.007531
6 7 105.604949 0.025989 0.012743
6 12 108.268698 0.008111 0.009627
7 8 102.909143 0.025983 0.011384
7 13 109.771897 0.007605 0.01277
8 9 105.718269 0.025964 0.007365
8 14 101.475549 0.015673 0.01321
9 10 108.781087 0.025956 0.012905
9 15 106.188094 0.008099 0.006579
10 11 101.517614 0.025974 0.007232
10 16 101.069965 0.007593 0.009125
11 6 103.700636 0.025988 0.007765
11 17 105.998353 0.015673 0.006672
12 5 100.109406 0.047228 0.013974
12 13 107.354892 0.025989 0.012897
12 23 101.983295 0.013727 0.014382
13 14 100.359452 0.025988 0.009021
13 18 101.533446 0.00068 0.011719
14 15 107.662297 0.025975 0.014402
14 19 105.704802 0.013435 0.005925
15 16 108.051446 0.025956 0.005577
15 20 108.853003 0.013717 0.010803
16 17 103.737108 0.025963 0.008452
16 21 108.463704 0.000645 0.014693
17 12 105.429947 0.025983 0.014028
17 22 107.052547 0.013424 0.008322
18 5 108.525706 0.048137 0.011229
18 19 108.843508 0.025989 0.005218
18 24 109.906286 0.008111 0.012358
19 20 108.353492 0.025983 0.008981
19 25 108.974996 0.007605 0.012951
20 21 104.285228 0.025964 0.007185
20 26 104.022079 0.015673 0.005132
21 22 100.637525 0.025956 0.009934
21 27 101.332182 0.008099 0.009671
22 23 100.148557 0.025974 0.012973
22 28 107.079575 0.007593 0.012703
23 18 108.323928 0.025988 0.005538
23 29 109.604139 0.015673 0.014876
24 5 105.639337 0.048438 0.013889
24 25 100.727424 0.025989 0.008011
24 35 105.250901 0.013727 0.008235
25 26 107.049451 0.025988 0.010488
25 30 109.140887 0.00068 0.010772
26 27 102.959926 0.025975 0.011571
26 31 107.106871 0.013435 0.006892
27 28 109.628102 0.025956 0.00774
27 32 101.76142 0.013717 0.013578
28 29 104.878936 0.025963 0.012491
28 33 103.228307 0.000645 0.007584
29 24 100.879253 0.025983 0.006874
29 34 108.048953 0.013424 0.005937
30 5 107.679981 0.0338 0.005375
30 31 106.355438 0.025989 0.006008
30 36 109.023915 0.008111 0.005112
31 32 101.751426 0.025983 0.00614
31 37 104.597459 0.007605 0.006439
32 33 106.795627 0.025964 0.014499
32 38 104.483695 0.015673 0.00793
33 34 107.176827 0.025956 0.011106
33 39 108.053407 0.008099 0.014657
34 35 107.547927 0.025974 0.008646
34 40 105.551186 0.007593 0.006477
35 30 108.817506 0.025988 0.007319
35 41 105.042947 0.015673 0.008067
36 5 102.599686 0.028123 0.005751
36 37 102.892447 0.025989 0.008273
36 47 102.470464 0.013727 0.005038
37 38 109.694478 0.025988 0.009923
37 42 106.534592 0.00068 0.005741
38 39 101.691042 0.025975 0.011823
38 43 108.562171 0.013435 0.006658
39 40 101.320574 0.025956 0.008342
39 44 105.213926 0.013717 0.010418
40 41 100.427776 0.025963 0.006573
40 45 104.006205 0.000645 0.007034
41 36 108.419947 0.025983 0.008285
41 46 104.300766 0.013424 0.007574
42 5 107.790865 0.028775 0.011273
42 43 109.65228 0.025989 0.011276
43 44 104.702302 0.025983 0.010182
44 45 100.814322 0.025964 0.010632
45 46 104.916949 0.025956 0.010807
46 47 103.837992 0.025974 0.007179
47 42 103.849714 0.025988 0.006988
