src des bd delay plr 
0 5 105.637042 0.025981 0.013402
0 1 100.215216 0.025989 0.005773
0 42 104.829529 0.010149 0.014428
0 11 102.98775 0.014761 0.011227
1 2 109.024287 0.025988 0.00813
1 43 107.10415 0.005324 0.010954
1 6 106.455255 0.002863 0.006439
2 3 107.040655 0.025978 0.011867
2 44 108.810259 0.015427 0.012916
2 7 100.281077 0.01197 0.010087
3 4 103.550559 0.025958 0.011195
3 45 104.261484 0.010136 0.009978
3 8 106.085268 0.014753 0.013265
4 5 105.714292 0.02596 0.008725
4 46 103.25612 0.005312 0.008978
4 9 104.547797 0.002851 0.010617
5 47 104.069739 0.015423 0.009869
5 10 101.383601 0.011958 0.008182
6 5 103.078504 0.045079 0.010094
6 7 104.91069 0.025989 0.005351
6 12 108.281462 0.010149 0.012378
7 8 107.096804 0.025985 0.011434
7 13 100.458478 0.005324 0.011691
8 9 100.785499 0.025967 0.007316
8 14 103.267205 0.015427 0.005177
9 10 107.947034 0.025955 0.009556
9 15 105.041196 0.010136 0.012348
10 11 109.786858 0.025971 0.011389
10 16 108.688194 0.005312 0.011057
11 6 108.988207 0.025987 0.00708
11 17 105.588423 0.015423 0.010366
12 5 103.896551 0.047679 0.006892
12 13 108.232772 0.025989 0.012298
12 23 101.500159 0.014761 0.010711
13 14 100.793934 0.025988 0.007403
13 18 108.618063 0.002863 0.009894
14 15 105.785905 0.025978 0.008154
14 19 104.645656 0.01197 0.014139
15 16 106.125917 0.025958 0.010217
15 20 100.391257 0.014753 0.010615
16 17 102.76906 0.02596 0.013581
16 21 104.257835 0.002851 0.012667
17 12 106.715262 0.025981 0.008387
17 22 102.750781 0.011958 0.0076
18 5 100.172728 0.049891 0.009173
18 19 103.87061 0.025989 0.006253
18 24 107.543453 0.010149 0.014552
19 20 107.606456 0.025985 0.008441
19 25 105.644351 0.005324 0.006034
20 21 106.320268 0.025967 0.011924
20 26 104.693515 0.015427 0.006885
21 22 102.42948 0.025955 0.012974
21 27 109.214247 0.010136 0.010248
22 23 100.931529 0.025971 0.012566
22 28 101.107949 0.005312 0.009281
23 18 101.195912 0.025987 0.010702
23 29 102.698553 0.015423 0.007568
24 5 105.360924 0.049314 0.010303
24 25 108.030913 0.025989 0.006074
24 35 107.45211 0.014761 0.01492
25 26 101.448605 0.025988 0.010212
25 30 106.813908 0.002863 0.007683
26 27 105.008508 0.025978 0.007436
26 31 103.612022 0.01197 0.014879
27 28 107.073046 0.025958 0.005867
27 32 102.539859 0.014753 0.009375
28 29 100.390278 0.02596 0.009474
28 33 106.980952 0.002851 0.005701
29 24 104.528344 0.025981 0.01093
29 34 103.11135 0.011958 0.00789
30 5 101.142826 0.036251 0.011031
30 31 106.038595 0.025989 0.007891
30 36 104.141176 0.010149 0.00678
31 32 108.663136 0.025985 0.00757
31 37 108.827444 0.005324 0.013861
32 33 104.459783 0.025967 0.010853
32 38 100.669975 0.015427 0.006588
33 34 105.71015 0.025955 0.006049
33 39 106.18774 0.010136 0.007395
34 35 108.158837 0.025971 0.006698
34 40 100.096958 0.005312 0.007723
35 30 106.307416 0.025987 0.007257
35 41 102.387369 0.015423 0.012113
36 5 109.785684 0.028872 0.005163
36 37 106.629095 0.025989 0.008178
36 47 107.826164 0.014761 0.0102
37 38 101.738516 0.025988 0.014323
37 42 102.521479 0.002863 0.007977
38 39 100.065132 0.025978 0.010312
38 43 105.773974 0.01197 0.005047
39 40 105.618073 0.025958 0.009912
39 44 109.631686 0.014753 0.008062
40 41 100.935454 0.02596 0.011973
40 45 108.415035 0.002851 0.013546
41 36 106.297984 0.025981 0.00961
41 46 101.229774 0.011958 0.014356
42 5 105.493599 0.029279 0.006112
42 43 102.693701 0.025989 0.010398
43 44 106.528729 0.025985 0.014293
44 45 101.423138 0.025967 0.010909
45 46 106.712848 0.025955 0.009226
46 47 107.489634 0.025971 0.007314
47 42 100.692304 0.025987 0.006434
