src des bd delay plr 
0 5 100.229714 0.025986 0.013789
0 1 105.204822 0.025989 0.006139
0 42 101.425435 0.004588 0.009081
0 11 104.063674 0.011452 0.008171
1 2 105.408174 0.025986 0.007394
1 43 100.276169 0.010731 0.007366
1 6 107.281714 0.003613 0.009329
2 3 107.26235 0.02597 0.011216
2 44 102.630857 0.015264 0.006884
2 7 102.858152 0.015006 0.008586
3 4 100.855687 0.025955 0.009253
3 45 103.359725 0.004577 0.010545
3 8 104.601417 0.011439 0.00817
4 5 102.495084 0.025968 0.008245
4 46 102.490092 0.010718 0.006368
4 9 100.041458 0.003602 0.012361
5 47 101.590962 0.015269 0.008034
5 10 109.861844 0.014999 0.009693
6 5 104.64394 0.044108 0.011529
6 7 103.063708 0.025989 0.014396
6 12 101.951055 0.004588 0.014417
7 8 101.964721 0.02598 0.008182
7 13 102.850311 0.010731 0.013503
8 9 102.779698 0.02596 0.0094
8 14 103.747354 0.015264 0.007662
9 10 109.771211 0.025959 0.014135
9 15 102.396094 0.004577 0.013361
10 11 108.648484 0.025979 0.008686
10 16 100.873548 0.010718 0.011509
11 6 108.804808 0.025988 0.011874
11 17 100.998787 0.015269 0.009341
12 5 109.045912 0.045745 0.011309
12 13 104.720039 0.025989 0.011822
12 23 109.908263 0.011452 0.010798
13 14 107.576527 0.025986 0.006111
13 18 109.877583 0.003613 0.013148
14 15 105.520761 0.02597 0.011668
14 19 106.353713 0.015006 0.013568
15 16 100.534544 0.025955 0.013833
15 20 104.431259 0.011439 0.013687
16 17 101.565415 0.025968 0.010462
16 21 107.930587 0.003602 0.013382
17 12 104.087768 0.025986 0.012384
17 22 103.044535 0.014999 0.010735
18 5 103.889955 0.044531 0.005405
18 19 103.81833 0.025989 0.013279
18 24 108.073197 0.004588 0.005073
19 20 109.021886 0.02598 0.013857
19 25 102.594551 0.010731 0.011107
20 21 107.88339 0.02596 0.013422
20 26 106.754128 0.015264 0.008114
21 22 108.7891 0.025959 0.011609
21 27 109.547541 0.004577 0.006593
22 23 108.213234 0.025979 0.007519
22 28 102.630552 0.010718 0.012764
23 18 102.754585 0.025988 0.008471
23 29 104.029407 0.015269 0.013115
24 5 106.881143 0.045504 0.008207
24 25 105.858226 0.025989 0.013874
24 35 104.145033 0.011452 0.010968
25 26 109.060618 0.025986 0.009613
25 30 102.433344 0.003613 0.009292
26 27 107.204043 0.02597 0.010348
26 31 109.205445 0.015006 0.013769
27 28 107.215485 0.025955 0.009049
27 32 103.910296 0.011439 0.010803
28 29 105.235177 0.025968 0.012449
28 33 106.409532 0.003602 0.006992
29 24 108.486295 0.025986 0.006063
29 34 109.547388 0.014999 0.011256
30 5 107.022867 0.028435 0.010552
30 31 109.495727 0.025989 0.011345
30 36 103.96168 0.004588 0.006776
31 32 102.691463 0.02598 0.013121
31 37 109.433815 0.010731 0.012675
32 33 107.384927 0.02596 0.010939
32 38 108.294066 0.015264 0.013164
33 34 108.316367 0.025959 0.009651
33 39 102.652417 0.004577 0.007114
34 35 100.029738 0.025979 0.005108
34 40 104.308804 0.010718 0.006392
35 30 105.858005 0.025988 0.011683
35 41 106.980568 0.015269 0.011955
36 5 101.477634 0.025559 0.006735
36 37 100.820273 0.025989 0.008386
36 47 102.41426 0.011452 0.006621
37 38 103.657115 0.025986 0.010127
37 42 105.316227 0.003613 0.012986
38 39 106.803158 0.02597 0.010691
38 43 105.821813 0.015006 0.00587
39 40 108.445193 0.025955 0.012408
39 44 103.418541 0.011439 0.009839
40 41 107.860682 0.025968 0.006853
40 45 108.084435 0.003602 0.014622
41 36 106.60691 0.025986 0.007583
41 46 104.785359 0.014999 0.007865
42 5 106.887137 0.027767 0.007963
42 43 106.265725 0.025989 0.014462
43 44 107.309442 0.02598 0.014516
44 45 104.555397 0.02596 0.006697
45 46 103.872564 0.025959 0.01299
46 47 107.173561 0.025979 0.006594
47 42 100.369818 0.025988 0.008828
