src des bd delay plr 
0 5 104.835734 0.025986 0.013917
0 1 104.358256 0.025989 0.012032
0 42 103.921264 0.00452 0.014381
0 11 103.998872 0.011403 0.012395
1 2 103.317458 0.025986 0.005911
1 43 105.264622 0.010783 0.005193
1 6 108.315719 0.003682 0.009095
2 3 106.86649 0.025969 0.013972
2 44 101.991501 0.015247 0.01474
2 7 103.515993 0.015026 0.013783
3 4 102.580178 0.025955 0.006889
3 45 105.369475 0.004509 0.01095
3 8 105.16842 0.01139 0.013657
4 5 100.582687 0.025968 0.014185
4 46 101.236751 0.01077 0.012015
4 9 100.174972 0.003671 0.011537
5 47 106.789306 0.015253 0.010837
5 10 103.47298 0.01502 0.013851
6 5 100.65044 0.044095 0.013101
6 7 109.900339 0.025989 0.010492
6 12 108.529594 0.00452 0.007157
7 8 104.843445 0.02598 0.005537
7 13 107.996233 0.010783 0.01377
8 9 105.005748 0.025959 0.009432
8 14 105.135738 0.015247 0.011049
9 10 104.317562 0.025959 0.007799
9 15 101.119814 0.004509 0.008618
10 11 100.055996 0.025979 0.012206
10 16 107.436498 0.01077 0.008858
11 6 100.386023 0.025988 0.010326
11 17 109.136752 0.015253 0.013652
12 5 103.760841 0.04571 0.010484
12 13 102.128539 0.025989 0.014824
12 23 106.420887 0.011403 0.010404
13 14 109.133467 0.025986 0.014206
13 18 102.774455 0.003682 0.006813
14 15 108.65738 0.025969 0.007738
14 19 106.673667 0.015026 0.005941
15 16 103.544799 0.025955 0.007878
15 20 106.050941 0.01139 0.009332
16 17 104.495056 0.025968 0.005946
16 21 103.733872 0.003671 0.00792
17 12 105.143682 0.025986 0.00957
17 22 109.519887 0.01502 0.010797
18 5 100.773108 0.044457 0.006864
18 19 105.835277 0.025989 0.012721
18 24 107.268837 0.00452 0.005361
19 20 107.773527 0.02598 0.01236
19 25 106.946387 0.010783 0.007308
20 21 106.030484 0.025959 0.00744
20 26 102.980527 0.015247 0.007946
21 22 107.757039 0.025959 0.013922
21 27 100.857642 0.004509 0.010299
22 23 103.635771 0.025979 0.008651
22 28 108.813315 0.01077 0.013748
23 18 100.175762 0.025988 0.009919
23 29 108.021882 0.015253 0.011207
24 5 100.076663 0.045434 0.005942
24 25 101.086812 0.025989 0.006768
24 35 100.663051 0.011403 0.0055
25 26 101.932717 0.025986 0.01352
25 30 108.447224 0.003682 0.0082
26 27 102.455073 0.025969 0.010368
26 31 100.186674 0.015026 0.014614
27 28 106.338554 0.025955 0.008272
27 32 109.290265 0.01139 0.009775
28 29 109.832155 0.025968 0.014564
28 33 101.581743 0.003671 0.005694
29 24 105.478707 0.025986 0.006641
29 34 107.583137 0.01502 0.008565
30 5 105.10222 0.028319 0.011941
30 31 106.063412 0.025989 0.006144
30 36 109.627286 0.00452 0.013321
31 32 104.200567 0.02598 0.012641
31 37 106.530217 0.010783 0.010798
32 33 104.145831 0.025959 0.007614
32 38 104.712389 0.015247 0.005106
33 34 104.550618 0.025959 0.014508
33 39 100.334256 0.004509 0.012206
34 35 101.593808 0.025979 0.010876
34 40 103.567657 0.01077 0.008999
35 30 101.220227 0.025988 0.00527
35 41 102.98486 0.015253 0.014043
36 5 102.773638 0.025496 0.011039
36 37 104.005492 0.025989 0.011738
36 47 106.076038 0.011403 0.009929
37 38 108.972285 0.025986 0.009731
37 42 100.439772 0.003682 0.006126
38 39 108.5592 0.025969 0.011985
38 43 107.026158 0.015026 0.009038
39 40 104.108504 0.025955 0.005546
39 44 107.892653 0.01139 0.006261
40 41 103.383739 0.025968 0.013414
40 45 106.194685 0.003671 0.013893
41 36 108.152846 0.025986 0.007759
41 46 101.06349 0.01502 0.007084
42 5 106.959298 0.027747 0.009823
42 43 108.393683 0.025989 0.006874
43 44 106.04494 0.02598 0.014297
44 45 101.079864 0.025959 0.008484
45 46 103.606631 0.025959 0.007923
46 47 101.416293 0.025979 0.011029
47 42 108.428447 0.025988 0.00903
