src des bd delay plr 
0 5 109.450133 0.025988 0.011691
0 1 109.138676 0.025989 0.014908
0 42 100.46233 0.00162 0.014888
0 11 102.308071 0.00653 0.012716
1 2 105.436057 0.025982 0.011959
1 43 101.18099 0.01427 0.00984
1 6 109.404723 0.009119 0.012327
2 3 101.109921 0.025962 0.007508
2 44 105.243369 0.012761 0.013682
2 7 103.560388 0.015603 0.009029
3 4 102.593491 0.025957 0.013286
3 45 103.284988 0.001604 0.006862
3 8 104.481447 0.006518 0.013914
4 5 104.983243 0.025976 0.008931
4 46 105.193314 0.01426 0.013894
4 9 104.467816 0.009106 0.005462
5 47 109.234352 0.012773 0.011711
5 10 103.735135 0.015605 0.009623
6 5 108.613327 0.043093 0.005189
6 7 102.113961 0.025987 0.008032
6 12 101.632279 0.00162 0.01164
7 8 107.987938 0.025972 0.013794
7 13 100.148046 0.01427 0.006938
8 9 104.896319 0.025955 0.010288
8 14 109.271015 0.012761 0.006601
9 10 105.562719 0.025965 0.012455
9 15 103.699232 0.001604 0.008553
10 11 108.200681 0.025984 0.009273
10 16 103.330853 0.01426 0.007544
11 6 106.343893 0.025989 0.010564
11 17 108.232911 0.012773 0.00849
12 5 100.353104 0.042187 0.011254
12 13 103.338782 0.025989 0.011874
12 23 106.321567 0.00653 0.007494
13 14 103.71106 0.025982 0.008065
13 18 105.892575 0.009119 0.013702
14 15 102.585862 0.025962 0.008152
14 19 100.924972 0.015603 0.013928
15 16 105.155043 0.025957 0.009867
15 20 105.721714 0.006518 0.00563
16 17 102.770049 0.025976 0.009826
16 21 104.719101 0.009106 0.010086
17 12 108.743695 0.025988 0.009443
17 22 102.48159 0.015605 0.006862
18 5 105.11682 0.038299 0.008078
18 19 102.420739 0.025987 0.013401
18 24 102.939564 0.00162 0.00768
19 20 101.978007 0.025972 0.014108
19 25 104.296701 0.01427 0.009821
20 21 107.630591 0.025955 0.006036
20 26 109.508719 0.012761 0.010787
21 22 105.764599 0.025965 0.007922
21 27 108.551036 0.001604 0.006309
22 23 107.805175 0.025984 0.01409
22 28 106.408788 0.01426 0.014745
23 18 106.029612 0.025989 0.006416
23 29 103.347141 0.012773 0.006942
24 5 100.391304 0.038015 0.01354
24 25 100.077842 0.025989 0.012131
24 35 103.329799 0.00653 0.010575
25 26 102.228035 0.025982 0.009933
25 30 101.235242 0.009119 0.013764
26 27 102.720788 0.025962 0.005329
26 31 107.776266 0.015603 0.006729
27 28 107.155402 0.025957 0.014492
27 32 108.110606 0.006518 0.006118
28 29 102.723637 0.025976 0.005938
28 33 109.881386 0.009106 0.006245
29 24 107.854161 0.025988 0.008668
29 34 100.066147 0.015605 0.013016
30 5 100.43403 0.017107 0.014959
30 31 100.579398 0.025987 0.00595
30 36 102.478594 0.00162 0.013495
31 32 108.791425 0.025972 0.005479
31 37 109.426154 0.01427 0.007714
32 33 109.47852 0.025955 0.008008
32 38 109.281615 0.012761 0.013199
33 34 106.673412 0.025965 0.011232
33 39 106.739953 0.001604 0.009456
34 35 100.671386 0.025984 0.007511
34 40 101.166729 0.01426 0.006888
35 30 108.061589 0.025989 0.009236
35 41 109.586252 0.012773 0.010492
36 5 105.571291 0.01846 0.011493
36 37 105.915767 0.025989 0.013082
36 47 109.401976 0.00653 0.006148
37 38 100.908027 0.025982 0.013001
37 42 100.5942 0.009119 0.013453
38 39 108.065697 0.025962 0.0056
38 43 103.121736 0.015603 0.013629
39 40 108.00008 0.025957 0.009597
39 44 105.147768 0.006518 0.014297
40 41 109.361639 0.025976 0.013792
40 45 106.560849 0.009106 0.008966
41 36 100.015952 0.025988 0.007016
41 46 107.791071 0.015605 0.010642
42 5 105.579509 0.02613 0.014893
42 43 106.432521 0.025987 0.005371
43 44 105.605662 0.025972 0.011451
44 45 102.313901 0.025955 0.009252
45 46 100.145684 0.025965 0.013636
46 47 103.762393 0.025984 0.010389
47 42 102.399612 0.025989 0.013822
