src des bd delay plr 
0 5 100.69898 0.025983 0.010287
0 1 101.757457 0.025989 0.011918
0 42 108.421141 0.008477 0.005332
0 11 106.845763 0.013931 0.008707
1 2 101.334171 0.025988 0.011142
1 43 109.619539 0.007226 0.00555
1 6 106.447748 0.000949 0.011448
2 3 106.629265 0.025975 0.014891
2 44 109.86516 0.01566 0.014913
2 7 103.618228 0.013207 0.009015
3 4 101.930945 0.025956 0.012583
3 45 109.827676 0.008464 0.007869
3 8 109.055729 0.01392 0.006582
4 5 100.909287 0.025963 0.00629
4 46 107.295684 0.007214 0.009069
4 9 109.432307 0.000924 0.009576
5 47 100.1639 0.015659 0.010047
5 10 108.345906 0.013196 0.007881
6 5 102.304907 0.044815 0.01074
6 7 104.819631 0.025989 0.012006
6 12 101.652036 0.008477 0.01143
7 8 108.190017 0.025984 0.010528
7 13 109.350257 0.007226 0.010484
8 9 102.126836 0.025964 0.006553
8 14 100.914764 0.01566 0.01435
9 10 109.053433 0.025956 0.013541
9 15 109.116017 0.008464 0.010114
10 11 108.788712 0.025973 0.005978
10 16 105.155177 0.007214 0.011523
11 6 107.81606 0.025987 0.005665
11 17 100.346924 0.015659 0.010009
12 5 104.153951 0.047336 0.007353
12 13 106.190482 0.025989 0.006661
12 23 108.390872 0.013931 0.014261
13 14 108.399181 0.025988 0.011236
13 18 107.580929 0.000949 0.007049
14 15 101.937108 0.025975 0.009471
14 19 106.00856 0.013207 0.008864
15 16 108.667078 0.025956 0.010126
15 20 107.087929 0.01392 0.011199
16 17 100.040253 0.025963 0.012434
16 21 101.801399 0.000924 0.009366
17 12 108.798985 0.025983 0.006295
17 22 106.267062 0.013196 0.011177
18 5 106.159102 0.048477 0.005602
18 19 102.107543 0.025989 0.012701
18 24 102.830484 0.008477 0.006834
19 20 108.618601 0.025984 0.005971
19 25 103.153999 0.007226 0.005285
20 21 101.02204 0.025964 0.009111
20 26 106.779043 0.01566 0.012527
21 22 101.093409 0.025956 0.009658
21 27 100.688769 0.008464 0.013459
22 23 100.092045 0.025973 0.005054
22 28 100.488385 0.007214 0.013809
23 18 100.355869 0.025987 0.014805
23 29 103.517898 0.015659 0.012325
24 5 100.194723 0.048648 0.012699
24 25 107.878 0.025989 0.005392
24 35 104.68153 0.013931 0.013562
25 26 107.241505 0.025988 0.013392
25 30 106.588945 0.000949 0.009484
26 27 107.956575 0.025975 0.005523
26 31 101.577602 0.013207 0.012557
27 28 102.668055 0.025956 0.008572
27 32 104.853819 0.01392 0.008785
28 29 106.391013 0.025963 0.006652
28 33 108.611436 0.000924 0.008106
29 24 108.860732 0.025983 0.012186
29 34 103.754602 0.013196 0.011896
30 5 109.079595 0.034281 0.008901
30 31 100.642886 0.025989 0.014341
30 36 106.491476 0.008477 0.007817
31 32 101.397448 0.025984 0.012209
31 37 103.50429 0.007226 0.005425
32 33 100.638175 0.025964 0.013654
32 38 108.673984 0.01566 0.014125
33 34 102.173095 0.025956 0.012573
33 39 106.76089 0.008464 0.005226
34 35 108.241025 0.025973 0.010562
34 40 106.321162 0.007214 0.011834
35 30 105.438882 0.025987 0.013639
35 41 101.552955 0.015659 0.010309
36 5 103.605786 0.028303 0.005791
36 37 108.75309 0.025989 0.005396
36 47 104.621173 0.013931 0.014401
37 38 100.09763 0.025988 0.013503
37 42 109.159503 0.000949 0.005302
38 39 105.365672 0.025975 0.009356
38 43 109.067209 0.013207 0.00862
39 40 102.288515 0.025956 0.014808
39 44 105.260401 0.01392 0.011912
40 41 107.89571 0.025963 0.014458
40 45 108.924844 0.000924 0.009772
41 36 107.058628 0.025983 0.01404
41 46 104.245928 0.013196 0.006702
42 5 101.631451 0.028872 0.007454
42 43 103.887683 0.025989 0.006747
43 44 104.202899 0.025984 0.014106
44 45 105.74437 0.025964 0.006525
45 46 105.837046 0.025956 0.007404
46 47 107.010763 0.025973 0.007463
47 42 105.212688 0.025987 0.013451
