src des bd delay plr 
0 5 101.405561 0.025982 0.014248
0 1 103.247891 0.025989 0.009477
0 42 109.632368 0.008895 0.010555
0 11 104.393786 0.014154 0.009793
1 2 101.264279 0.025988 0.009721
1 43 100.233176 0.006777 0.007575
1 6 102.62014 0.001372 0.007175
2 3 100.344521 0.025976 0.011606
2 44 109.855552 0.015629 0.005999
2 7 103.055875 0.012929 0.011383
3 4 107.219878 0.025957 0.011763
3 45 106.564797 0.008882 0.010448
3 8 106.93869 0.014145 0.007507
4 5 102.509578 0.025962 0.006208
4 46 103.54123 0.006765 0.008137
4 9 101.358233 0.001354 0.014
5 47 104.012003 0.015627 0.005738
5 10 102.93806 0.012918 0.013913
6 5 101.249326 0.044885 0.008136
6 7 104.951885 0.025989 0.00527
6 12 106.11362 0.008895 0.00909
7 8 109.944521 0.025984 0.006436
7 13 109.714253 0.006777 0.012653
8 9 101.552056 0.025965 0.009132
8 14 104.91911 0.015629 0.013811
9 10 103.814356 0.025955 0.006973
9 15 103.584983 0.008882 0.006286
10 11 105.996077 0.025973 0.007379
10 16 103.927591 0.006765 0.007726
11 6 107.353093 0.025987 0.013867
11 17 102.940942 0.015627 0.007338
12 5 103.895307 0.047446 0.007311
12 13 104.910445 0.025989 0.005487
12 23 100.158764 0.014154 0.00857
13 14 106.906832 0.025988 0.013257
13 18 101.6551 0.001372 0.009305
14 15 106.029671 0.025976 0.014398
14 19 102.508008 0.012929 0.009657
15 16 106.692821 0.025957 0.011504
15 20 109.257661 0.014145 0.014593
16 17 109.815902 0.025962 0.010358
16 21 103.690082 0.001354 0.011757
17 12 105.213382 0.025982 0.006101
17 22 106.740006 0.012918 0.011987
18 5 107.790813 0.048853 0.012399
18 19 102.963953 0.025989 0.010622
18 24 109.595794 0.008895 0.010643
19 20 101.390997 0.025984 0.011223
19 25 108.68425 0.006777 0.013919
20 21 101.719467 0.025965 0.014863
20 26 101.701734 0.015629 0.007484
21 22 108.900247 0.025955 0.008332
21 27 104.422914 0.008882 0.011747
22 23 102.623677 0.025973 0.005866
22 28 109.091605 0.006765 0.010405
23 18 107.514277 0.025987 0.006497
23 29 106.920121 0.015627 0.007626
24 5 100.720791 0.048863 0.005178
24 25 104.566653 0.025989 0.010214
24 35 108.687925 0.014154 0.00636
25 26 101.851247 0.025988 0.009139
25 30 102.020581 0.001372 0.009843
26 27 101.473571 0.025976 0.007373
26 31 108.916078 0.012929 0.014632
27 28 101.280106 0.025957 0.012987
27 32 108.846139 0.014145 0.008646
28 29 103.566312 0.025962 0.005076
28 33 103.00186 0.001354 0.008701
29 24 107.676465 0.025982 0.009154
29 34 104.625452 0.012918 0.00552
30 5 106.318832 0.034811 0.014212
30 31 100.582505 0.025989 0.006309
30 36 104.67313 0.008895 0.005148
31 32 105.091622 0.025984 0.014445
31 37 103.957245 0.006777 0.014204
32 33 103.158312 0.025965 0.007441
32 38 104.850616 0.015629 0.006302
33 34 102.010314 0.025955 0.011196
33 39 104.462328 0.008882 0.009299
34 35 109.090845 0.025973 0.007148
34 40 104.939125 0.006765 0.006768
35 30 108.589412 0.025987 0.005562
35 41 106.36107 0.015627 0.014351
36 5 108.936894 0.028487 0.005696
36 37 101.605414 0.025989 0.014817
36 47 102.165049 0.014154 0.008466
37 38 108.053201 0.025988 0.007814
37 42 106.248555 0.001372 0.0119
38 39 101.55487 0.025976 0.005422
38 43 105.544632 0.012929 0.007928
39 40 106.55091 0.025957 0.008912
39 44 104.685225 0.014145 0.01249
40 41 102.273589 0.025962 0.009234
40 45 105.114196 0.001354 0.006916
41 36 109.252004 0.025982 0.014425
41 46 109.599929 0.012918 0.009004
42 5 109.706136 0.02898 0.010253
42 43 104.62685 0.025989 0.013433
43 44 109.747538 0.025984 0.010505
44 45 103.372765 0.025965 0.013232
45 46 100.675343 0.025955 0.014444
46 47 108.806546 0.025973 0.012186
47 42 100.636821 0.025987 0.005714
