src des bd delay plr 
0 5 103.318664 0.025981 0.010467
0 1 108.374786 0.025989 0.006257
0 42 106.280639 0.010095 0.014664
0 11 107.0673 0.014737 0.010779
1 2 108.412869 0.025988 0.010685
1 43 106.971019 0.005391 0.010925
1 6 106.152853 0.002793 0.007637
2 3 101.604548 0.025978 0.014761
2 44 102.542876 0.015439 0.010472
2 7 103.148149 0.012017 0.010184
3 4 106.671279 0.025958 0.005163
3 45 107.276549 0.010082 0.013679
3 8 104.843567 0.014729 0.006044
4 5 100.261824 0.02596 0.007268
4 46 100.074709 0.00538 0.007697
4 9 100.776179 0.002782 0.011204
5 47 106.886924 0.015435 0.01261
5 10 102.757524 0.012004 0.00784
6 5 108.148915 0.045071 0.006197
6 7 104.65536 0.025989 0.009606
6 12 109.46128 0.010095 0.009753
7 8 103.036253 0.025985 0.010997
7 13 108.149316 0.005391 0.013564
8 9 109.859439 0.025967 0.014842
8 14 102.814163 0.015439 0.005153
9 10 108.268108 0.025955 0.00741
9 15 103.111432 0.010082 0.006372
10 11 109.033105 0.025971 0.014799
10 16 100.214146 0.00538 0.01374
11 6 103.016257 0.025987 0.014763
11 17 106.833159 0.015435 0.012533
12 5 109.948911 0.047672 0.013517
12 13 104.847194 0.025989 0.011071
12 23 108.277908 0.014737 0.01206
13 14 100.664089 0.025988 0.006194
13 18 104.021243 0.002793 0.01345
14 15 100.867643 0.025978 0.0096
14 19 105.904309 0.012017 0.008951
15 16 103.906237 0.025958 0.013195
15 20 103.177649 0.014729 0.011945
16 17 106.427744 0.02596 0.00749
16 21 106.630773 0.002782 0.012341
17 12 109.109115 0.025981 0.005417
17 22 105.662142 0.012004 0.014904
18 5 109.902943 0.049849 0.010073
18 19 107.661168 0.025989 0.006908
18 24 102.285604 0.010095 0.011975
19 20 102.946234 0.025985 0.007639
19 25 106.643645 0.005391 0.014214
20 21 102.644559 0.025967 0.009911
20 26 105.847141 0.015439 0.014131
21 22 103.382919 0.025955 0.013152
21 27 104.368356 0.010082 0.014301
22 23 100.441452 0.025971 0.01035
22 28 109.835389 0.00538 0.0066
23 18 107.408131 0.025987 0.014163
23 29 102.430721 0.015435 0.006038
24 5 103.507444 0.049301 0.007441
24 25 104.058108 0.025989 0.012513
24 35 109.418947 0.014737 0.005216
25 26 101.482685 0.025988 0.009114
25 30 103.524989 0.002793 0.00763
26 27 101.472266 0.025978 0.008627
26 31 105.145349 0.012017 0.005967
27 28 105.817755 0.025958 0.012523
27 32 102.717283 0.014729 0.00859
28 29 108.851736 0.02596 0.01359
28 33 107.528836 0.002782 0.007216
29 24 106.463282 0.025981 0.008515
29 34 109.332392 0.012004 0.010811
30 5 109.062748 0.036193 0.005145
30 31 103.132572 0.025989 0.012529
30 36 103.325488 0.010095 0.005699
31 32 109.147219 0.025985 0.014732
31 37 108.63811 0.005391 0.006472
32 33 104.857373 0.025967 0.00744
32 38 106.34317 0.015439 0.013265
33 34 107.949021 0.025955 0.01145
33 39 103.614801 0.010082 0.011495
34 35 107.150703 0.025971 0.005295
34 40 106.416197 0.00538 0.006561
35 30 103.822419 0.025987 0.00569
35 41 108.010033 0.015435 0.010499
36 5 109.530746 0.028861 0.005252
36 37 100.320165 0.025989 0.013874
36 47 100.71046 0.014737 0.008217
37 38 107.672649 0.025988 0.011629
37 42 101.115898 0.002793 0.014147
38 39 109.059816 0.025978 0.014999
38 43 102.833046 0.012017 0.010516
39 40 100.439363 0.025958 0.007815
39 44 108.877988 0.014729 0.013884
40 41 104.160353 0.02596 0.011145
40 45 104.270674 0.002782 0.005626
41 36 103.561283 0.025981 0.013756
41 46 107.878716 0.012004 0.014855
42 5 105.433092 0.029266 0.013794
42 43 108.017043 0.025989 0.008003
43 44 109.829985 0.025985 0.00863
44 45 101.375066 0.025967 0.009201
45 46 100.728507 0.025955 0.005092
46 47 104.83331 0.025971 0.008088
47 42 105.826959 0.025987 0.006594
