0,66.60000000000001
100,66.60000000000001
200,66.60000000000001
300,66.60000000000001
400,66.60000000000001
500,66.60000000000001
600,66.60000000000001
700,66.60000000000001
800,66.60000000000001
900,66.60000000000001
1000,66.60000000000001
1100,66.60000000000001
1200,66.60000000000001
1300,66.60000000000001
1400,66.60000000000001
1500,66.60000000000001
1600,66.70000000000002
1700,66.70000000000002
1800,66.70000000000002
1900,66.70000000000002
2000,66.70000000000002
2100,66.70000000000002
2200,66.70000000000002
2300,66.70000000000002
2400,66.70000000000002
2500,66.70000000000002
2600,66.70000000000002
2700,66.70000000000002
2800,66.70000000000002
2900,66.70000000000002
3000,66.70000000000002
3100,66.70000000000002
3200,66.70000000000002
3300,66.70000000000002
3400,66.70000000000002
3500,66.70000000000002
3600,66.70000000000002
3700,66.70000000000002
3800,66.70000000000002
3900,66.70000000000002
4000,66.70000000000002
4100,66.70000000000002
4200,66.70000000000002
4300,66.70000000000002
4400,66.70000000000002
4500,66.70000000000002
4600,66.70000000000002
4700,66.70000000000002
4800,66.70000000000002
4900,66.70000000000002
5000,66.70000000000002
5100,66.70000000000002
5200,66.70000000000002
5300,66.70000000000002
5400,66.70000000000002
5500,66.70000000000002
5600,66.70000000000002
5700,66.70000000000002
5800,66.70000000000002
5900,66.70000000000002
6000,66.70000000000002
6100,66.70000000000002
6200,66.70000000000002
6300,66.70000000000002
6400,66.70000000000002
6500,66.70000000000002
6600,66.70000000000002
6700,66.70000000000002
6800,66.70000000000002
6900,66.70000000000002
7000,66.70000000000002
7100,66.70000000000002
7200,66.70000000000002
7300,66.80000000000001
7400,66.80000000000001
7500,66.80000000000001
7600,66.80000000000001
7700,66.80000000000001
7800,66.80000000000001
7900,66.80000000000001
8000,66.80000000000001
8100,66.80000000000001
8200,66.80000000000001
8300,66.80000000000001
8400,66.80000000000001
8500,66.80000000000001
8600,66.80000000000001
8700,66.80000000000001
8800,66.80000000000001
8900,66.80000000000001
9000,66.80000000000001
9100,66.80000000000001
9200,66.80000000000001
9300,66.80000000000001
9400,66.80000000000001
9500,66.80000000000001
9600,66.80000000000001
9700,66.80000000000001
9800,65.10000000000001
9900,65.10000000000001
10000,65.10000000000001
10100,65.10000000000001
10200,65.10000000000001
10300,65.10000000000001
10400,65.10000000000001
10500,65.10000000000001
10600,65.10000000000001
10700,65.10000000000001
10800,65.10000000000001
10900,65.10000000000001
11000,65.10000000000001
11100,65.10000000000001
11200,65.10000000000001
11300,65.10000000000001
11400,65.10000000000001
11500,65.10000000000001
11600,65.10000000000001
11700,65.10000000000001
11800,65.10000000000001
11900,65.10000000000001
12000,65.10000000000001
12100,65.10000000000001
12200,65.10000000000001
12300,65.10000000000001
12400,65.10000000000001
12500,65.10000000000001
12600,65.10000000000001
12700,65.10000000000001
12800,65.10000000000001
12900,65.2
13000,65.2
13100,65.2
13200,65.2
13300,65.2
13400,65.2
13500,65.2
13600,65.2
13700,65.2
13800,65.2
13900,65.2
14000,65.2
14100,65.2
14200,65.2
14300,65.2
14400,65.2
14500,65.2
14600,65.2
14700,65.2
14800,65.2
14900,65.2
15000,65.10000000000001
15100,65.10000000000001
15200,65.10000000000001
15300,65.10000000000001
15400,65.10000000000001
15500,65.10000000000001
15600,65.10000000000001
15700,65.10000000000001
15800,65.10000000000001
15900,65.10000000000001
16000,65.10000000000001
16100,65.10000000000001
16200,65.10000000000001
16300,65.10000000000001
16400,65.10000000000001
16500,65.10000000000001
16600,65.10000000000001
16700,65.10000000000001
16800,65.10000000000001
16900,65.10000000000001
17000,65.10000000000001
17100,65.10000000000001
17200,65.10000000000001
17300,65.10000000000001
17400,65.10000000000001
17500,65.10000000000001
17600,65.10000000000001
17700,65.10000000000001
17800,65.10000000000001
17900,65.10000000000001
18000,65.10000000000001
18100,65.10000000000001
18200,65.10000000000001
18300,65.20000000000002
18400,65.20000000000002
